2021-05-10 16:05:46,b'RT @febridiansyah: Jadi gini..\nOTT kasus besar yg msh selamatkan muka KPK pasca Revisi UU &amp; Pimpinan baru trnyata ditangani Penyelidik/Peny\xe2\x80\xa6',1391786550892109825,Abufakhri18,2733,Twitter for Android,1,[];;
2021-05-10 16:05:37,b'RT @sambatan__hati: @txtdrpemerintah Tahun lalu mah sebel kalo liat pada nekat mudik sedangkan di sini kita bener2 taat dan jaga... tapi ta\xe2\x80\xa6',1391786511650082817,frurinuradim,20,Twitter for Android,1,[];;;
2021-05-10 16:05:21,b'RT @febridiansyah: Jadi gini..\nOTT kasus besar yg msh selamatkan muka KPK pasca Revisi UU &amp; Pimpinan baru trnyata ditangani Penyelidik/Peny\xe2\x80\xa6',1391786444398624774,kenkenan2016,2733,Twitter for Android,1,[];;
"2021-05-10 16:05:16,""b'RT @FPKSDPRRI: Coba kita cermati 4 kejadian yg berurutan ini yg baru saja terjadi (1) masalah pertanyaan yg diajukan kepada pegawai KPK, (2\xe2\x80\xa6'"",1391786425306140677,fnisa79018373,31,Twitter for Android,1,[]";;;
2021-05-10 16:05:15,b'RT @febridiansyah: Jadi gini..\nOTT kasus besar yg msh selamatkan muka KPK pasca Revisi UU &amp; Pimpinan baru trnyata ditangani Penyelidik/Peny\xe2\x80\xa6',1391786419929051136,Alexand93109466,2733,Twitter for Android,1,[];;
"2021-05-10 16:05:12,""b'RT @RestyCayaaah: Trik ngeles jika ketauan  @KPK_RI .\n\nKemensos Kelebihan Bayar Vendor Bansos Rp 74 M, Baru Kembali Rp 5 M https://t.co/2xp\xe2\x80\xa6'"",1391786409246093313,AjieRoest,237,Twitter for Android,1,[]";;;
2021-05-10 16:05:08,b'RT @febridiansyah: Jadi gini..\nOTT kasus besar yg msh selamatkan muka KPK pasca Revisi UU &amp; Pimpinan baru trnyata ditangani Penyelidik/Peny\xe2\x80\xa6',1391786392879964164,HyeYanti,2733,Twitter for Android,1,[];;
2021-05-10 16:05:05,b'RT @febridiansyah: Jadi gini..\nOTT kasus besar yg msh selamatkan muka KPK pasca Revisi UU &amp; Pimpinan baru trnyata ditangani Penyelidik/Peny\xe2\x80\xa6',1391786379793682436,pondra_50,2733,Twitter for Android,1,[];;
2021-05-10 16:03:49,b'RT @febridiansyah: Jadi gini..\nOTT kasus besar yg msh selamatkan muka KPK pasca Revisi UU &amp; Pimpinan baru trnyata ditangani Penyelidik/Peny\xe2\x80\xa6',1391786059319562242,yayatkusnayat,2733,Twitter for Android,1,[];;
"2021-05-10 16:03:03,""b'RT @haikal_hassan: Pegawai KPK yg sedang tangani Harun Masiku, korupsi Bansos, yg menyeret 2 menteri dikabinet koalisi ini TIDAK LULUS wawa\xe2\x80\xa6'"",1391785868025679872,sidharta_deny,414,Twitter for Android,1,[]";;;
2021-05-10 16:02:36,b'RT @febridiansyah: Jadi gini..\nOTT kasus besar yg msh selamatkan muka KPK pasca Revisi UU &amp; Pimpinan baru trnyata ditangani Penyelidik/Peny\xe2\x80\xa6',1391785753152131075,dlt_martua,2733,Twitter for Android,1,[];;
"2021-05-10 16:02:34,""b'@amazenkli4 @Luken81419736 @akasseng @febridiansyah Mana ada buktinya, kelas buzzeRp mah ocehan tergantung yg nyuruh, kebanyakan makan sarden bansos sih'"",1391785746269310978,Bambang07000838,0,Twitter for Android,0,[]";;;
"2021-05-10 15:59:36,""b'RT @RestyCayaaah: Trik ngeles jika ketauan  @KPK_RI .\n\nKemensos Kelebihan Bayar Vendor Bansos Rp 74 M, Baru Kembali Rp 5 M https://t.co/2xp\xe2\x80\xa6'"",1391784999251169284,rocilvanpokeng,237,Twitter for Android,1,[]";;;
2021-05-10 15:59:08,b'RT @FKadrun: Juara 1 miss bipang bansos https://t.co/cfjci5QbOB',1391784881869316098,NandaDaulay7,76,Twitter for Android,1,[];;;
2021-05-10 15:58:49,b'RT @febridiansyah: Jadi gini..\nOTT kasus besar yg msh selamatkan muka KPK pasca Revisi UU &amp; Pimpinan baru trnyata ditangani Penyelidik/Peny\xe2\x80\xa6',1391784803360403463,aldifaiza,2733,Twitter for Android,1,[];;
2021-05-10 15:58:49,b'RT @ErSat_Arema: Apakah pejabat2 pernah mikirin yg beginian?\nBansos aja malah dikorup. https://t.co/JvSAgofHQE',1391784801057734659,satrianaga,5,Twitter Web App,1,[];;;
"2021-05-10 15:58:35,""b'RT @OposisiCerdas: Kemensos Kelebihan Bayar Vendor Bansos Rp 74 M, Baru Kembali Rp 5 M\nhttps://t.co/TsZHaGDesR'"",1391784742224203776,Arrale4,31,Twitter for Android,1,[]";;;
"2021-05-10 15:57:51,""b'RT @Reiza_Patters: Kemensos Kelebihan Bayar Vendor Bansos Rp 74 M, Baru Kembali Rp 5 M https://t.co/E9prUolK6j wuihhh'"",1391784557129601027,hayyaalalfalah9,41,Twitter for Android,1,[]";;;
2021-05-10 15:56:09,b'@txtdrpemerintah Ingat gaes ini yang ngomong PEMERINTAH.\nPemerintah yang korupsi bansos.alat tes bekas juga bagian dari pemerintah.',1391784128945688577,fajarjabrixxx,0,Twitter for Android,0,[];;;
"2021-05-10 15:54:35,""b'Kemensos Kelebihan Bayar Vendor Bansos Rp 74 M, Baru Kembali Rp 5 M\nhttps://t.co/TsZHaGDesR'"",1391783734576259074,OposisiCerdas,31,Twitter Web App,0,[]";;;
"2021-05-10 15:54:31,""b'RT @RestyCayaaah: Trik ngeles jika ketauan  @KPK_RI .\n\nKemensos Kelebihan Bayar Vendor Bansos Rp 74 M, Baru Kembali Rp 5 M https://t.co/2xp\xe2\x80\xa6'"",1391783720906944512,sendyalfa24,237,Twitter Web App,1,[]";;;
2021-05-10 15:54:24,b'Ngeri kali kelen woy. \n\nhttps://t.co/xlVxgiPH2k',1391783691559477249,asuhan_nemesis,4,Twitter for Android,0,[];;;
"2021-05-10 15:53:37,""b'RT @haikal_hassan: Pegawai KPK yg sedang tangani Harun Masiku, korupsi Bansos, yg menyeret 2 menteri dikabinet koalisi ini TIDAK LULUS wawa\xe2\x80\xa6'"",1391783494561329152,AditiyaP25269,414,Twitter for Android,1,[]";;;
2021-05-10 15:53:27,b'RT @febridiansyah: Jadi gini..\nOTT kasus besar yg msh selamatkan muka KPK pasca Revisi UU &amp; Pimpinan baru trnyata ditangani Penyelidik/Peny\xe2\x80\xa6',1391783450118541315,adindasoraya10,2733,Twitter Web App,1,[];;
"2021-05-10 15:53:18,""b'RT @haikal_hassan: Pegawai KPK yg sedang tangani Harun Masiku, korupsi Bansos, yg menyeret 2 menteri dikabinet koalisi ini TIDAK LULUS wawa\xe2\x80\xa6'"",1391783413686804482,SubuhMujahid,414,Twitter for Android,1,[]";;;
"2021-05-10 15:52:58,""b'RT @FPKSDPRRI: Coba kita cermati 4 kejadian yg berurutan ini yg baru saja terjadi (1) masalah pertanyaan yg diajukan kepada pegawai KPK, (2\xe2\x80\xa6'"",1391783330417315842,AditiyaP25269,31,Twitter for Android,1,[]";;;
"2021-05-10 15:52:54,""b'@eflLnIkcuFecIN Asli, udah blunder seblunder-blundernya.\n\nSemesta ingin membuktikan mana yang sebenar-benarnya kemanusiaan diatas segalanya atau malah sebaliknya.\n\nDan pandemi dijadikan tunggangan politik hingga korupsi dana bansos juga.\n\nHumanless.'"",1391783311362576384,baby_alien28,0,Twitter for Android,0,[]";;;
"2021-05-10 15:51:39,""b'RT @SirianaGde: Para koruptor &amp";" oligark serang balik KPK. Alih2 tngkap angg DPR yg jelas dsebut dlm sidang Korupsi Bansos Juliari, malah pn\xe2\x80\xa6'"",1391782996324220928,SirianaGde,83,Twitter for Android,1,[]";;
"2021-05-10 15:51:18,""b'RT @Adinda_Zahran1: Kemensos Kelebihan Bayar Vendor Bansos Rp 74 M, Baru Kembali Rp 5 M\n\nIni maksudnya bagaimana ?\n\n#BebaskanHRSDanAktivis\xe2\x80\xa6'"",1391782911951601666,basriansyah78,105,Twitter for Android,1,['BebaskanHRSDanAktivis']";;;
2021-05-10 15:50:47,b'RT @febridiansyah: Jadi gini..\nOTT kasus besar yg msh selamatkan muka KPK pasca Revisi UU &amp; Pimpinan baru trnyata ditangani Penyelidik/Peny\xe2\x80\xa6',1391782778287448066,Zab3611,2733,Twitter for Android,1,[];;
"2021-05-10 15:50:33,""b'RT @Adinda_Zahran1: Kemensos Kelebihan Bayar Vendor Bansos Rp 74 M, Baru Kembali Rp 5 M\n\nIni maksudnya bagaimana ?\n\n#BebaskanHRSDanAktivis\xe2\x80\xa6'"",1391782720024367108,ad3179,105,Twitter for Android,1,['BebaskanHRSDanAktivis']";;;
"2021-05-10 15:50:26,""b'RT @haikal_hassan: Pegawai KPK yg sedang tangani Harun Masiku, korupsi Bansos, yg menyeret 2 menteri dikabinet koalisi ini TIDAK LULUS wawa\xe2\x80\xa6'"",1391782693914877956,Mulyadiharahap_,414,Twitter for Android,1,[]";;;
"2021-05-10 15:49:18,""b'@kegblgnunfaedh Kalo beneran kisahnya ya Lu harusnya ke puskesmas setempat, minta cara pengajuan bansos biar biaya pengobatannya dicover pemkot'"",1391782406701547523,NiHao_Kiki,0,Twitter for Android,0,[]";;;
2021-05-10 15:49:00,b'RT @febridiansyah: Jadi gini..\nOTT kasus besar yg msh selamatkan muka KPK pasca Revisi UU &amp; Pimpinan baru trnyata ditangani Penyelidik/Peny\xe2\x80\xa6',1391782332433010689,txtdrlaundrybor,2733,Twitter for Android,1,[];;
"2021-05-10 15:48:49,""b'RT @ApolloCreed80: @VICE_ID Belom lagi soal-soal yang bikin reputasi pemerintah anjlok akibat korupsi bansos, dan korup-korup lainnya. Efek\xe2\x80\xa6'"",1391782284114550785,panteeeeek,3,Twitter for Android,1,[]";;;
2021-05-10 15:47:38,b'RT @febridiansyah: Jadi gini..\nOTT kasus besar yg msh selamatkan muka KPK pasca Revisi UU &amp; Pimpinan baru trnyata ditangani Penyelidik/Peny\xe2\x80\xa6',1391781985660522503,muji_haryaka,2733,Twitter for Android,1,[];;
"2021-05-10 15:47:34,""b'RT @RestyCayaaah: Trik ngeles jika ketauan  @KPK_RI .\n\nKemensos Kelebihan Bayar Vendor Bansos Rp 74 M, Baru Kembali Rp 5 M https://t.co/2xp\xe2\x80\xa6'"",1391781970598719491,integrity160171,237,Twitter for Android,1,[]";;;
2021-05-10 15:47:01,b'RT @febridiansyah: Jadi gini..\nOTT kasus besar yg msh selamatkan muka KPK pasca Revisi UU &amp; Pimpinan baru trnyata ditangani Penyelidik/Peny\xe2\x80\xa6',1391781830991306755,draw_w,2733,Twitter for Android,1,[];;
"2021-05-10 15:46:50,""b'@republikaonline Fokus ke sini:\n\nAsabri\nJiwasraya\nKm 50 \nBansos jaluari \nLobster\n\nJangan terkecoh tema lain, bipang dll.\nhttps://t.co/i5blMqfRW8'"",1391781784262615048,jetsilvers,0,Twitter for Android,0,[]";;;
"2021-05-10 15:46:27,""b'RT @Adinda_Zahran1: Kemensos Kelebihan Bayar Vendor Bansos Rp 74 M, Baru Kembali Rp 5 M\n\nIni maksudnya bagaimana ?\n\n#BebaskanHRSDanAktivis\xe2\x80\xa6'"",1391781689295138820,urangkampung_,105,Twitter for Android,1,['BebaskanHRSDanAktivis']";;;
"2021-05-10 15:45:42,""b'RT @haikal_hassan: Pegawai KPK yg sedang tangani Harun Masiku, korupsi Bansos, yg menyeret 2 menteri dikabinet koalisi ini TIDAK LULUS wawa\xe2\x80\xa6'"",1391781500186628099,Sjaechu,414,Twitter for Android,1,[]";;;
2021-05-10 15:45:09,b'RT @febridiansyah: Jadi gini..\nOTT kasus besar yg msh selamatkan muka KPK pasca Revisi UU &amp; Pimpinan baru trnyata ditangani Penyelidik/Peny\xe2\x80\xa6',1391781361501966339,MandarosatiIr,2733,Twitter for Android,1,[];;
"2021-05-10 15:44:52,""b'RT @RestyCayaaah: Trik ngeles jika ketauan  @KPK_RI .\n\nKemensos Kelebihan Bayar Vendor Bansos Rp 74 M, Baru Kembali Rp 5 M https://t.co/2xp\xe2\x80\xa6'"",1391781289859043332,URabelli2,237,Twitter for Android,1,[]";;;
"2021-05-10 15:43:36,""b'RT @FPKSDPRRI: Coba kita cermati 4 kejadian yg berurutan ini yg baru saja terjadi (1) masalah pertanyaan yg diajukan kepada pegawai KPK, (2\xe2\x80\xa6'"",1391780970467008512,babe_Ahmad,31,Twitter Web App,1,[]";;;
"2021-05-10 15:43:33,""b'RT @RestyCayaaah: Trik ngeles jika ketauan  @KPK_RI .\n\nKemensos Kelebihan Bayar Vendor Bansos Rp 74 M, Baru Kembali Rp 5 M https://t.co/2xp\xe2\x80\xa6'"",1391780957825290242,badir03,237,Twitter for iPhone,1,[]";;;
2021-05-10 15:42:42,b'RT @febridiansyah: Jadi gini..\nOTT kasus besar yg msh selamatkan muka KPK pasca Revisi UU &amp; Pimpinan baru trnyata ditangani Penyelidik/Peny\xe2\x80\xa6',1391780744305930241,joni_firdaus,2733,Twitter Web App,1,[];;
2021-05-10 15:42:35,b'RT @febridiansyah: Jadi gini..\nOTT kasus besar yg msh selamatkan muka KPK pasca Revisi UU &amp; Pimpinan baru trnyata ditangani Penyelidik/Peny\xe2\x80\xa6',1391780717579800581,SanifAlmakassar,2733,Twitter for iPhone,1,[];;
2021-05-10 15:41:25,b'RT @Mdy_Asmara1701: Sila dimaknai sendiri \xf0\x9f\xa4\x94\n\nTernyata Pegawai KPK tak Lolos TKW Sedang Tangani Korupsi Bansos dan KKP yang Jerat 2 Menteri\xe2\x80\xa6',1391780423382933506,Bermartabat3,708,Twitter for iPhone,1,[];;;
"2021-05-10 15:41:20,""b'RT @SirianaGde: Para koruptor &amp";" oligark serang balik KPK. Alih2 tngkap angg DPR yg jelas dsebut dlm sidang Korupsi Bansos Juliari, malah pn\xe2\x80\xa6'"",1391780403858481152,hiroshiumeda,83,Twitter for Android,1,[]";;
2021-05-10 15:40:46,b'RT @ErSat_Arema: Apakah pejabat2 pernah mikirin yg beginian?\nBansos aja malah dikorup. https://t.co/JvSAgofHQE',1391780257884033033,MYusufN91,5,Twitter for Android,1,[];;;
2021-05-10 15:39:15,b'RT @febridiansyah: Jadi gini..\nOTT kasus besar yg msh selamatkan muka KPK pasca Revisi UU &amp; Pimpinan baru trnyata ditangani Penyelidik/Peny\xe2\x80\xa6',1391779878307909637,Suaraha07950153,2733,Twitter for Android,1,[];;
2021-05-10 15:37:21,b'RT @sambatan__hati: @txtdrpemerintah Tahun lalu mah sebel kalo liat pada nekat mudik sedangkan di sini kita bener2 taat dan jaga... tapi ta\xe2\x80\xa6',1391779399737831427,mawmaem,20,Twitter Web App,1,[];;;
2021-05-10 15:36:55,b'RT @ErSat_Arema: Apakah pejabat2 pernah mikirin yg beginian?\nBansos aja malah dikorup. https://t.co/JvSAgofHQE',1391779290102984708,asuhan_nemesis,5,Twitter for Android,1,[];;;
"2021-05-10 15:36:41,""b'RT @haikal_hassan: Pegawai KPK yg sedang tangani Harun Masiku, korupsi Bansos, yg menyeret 2 menteri dikabinet koalisi ini TIDAK LULUS wawa\xe2\x80\xa6'"",1391779229679833094,MangUcuy,414,Twitter for Android,1,[]";;;
"2021-05-10 15:35:48,""b'@Vinn___125 @tubirfess Nah inii awalnya percaya tp krn realistis aja yaa, dana bansos dikorupsi, alat rapid bekas, wna bisa bbas masuk, mall wiasta dibuka, santri ttp bisa pulang. Jdi kaya hah ?? Kebijakan macam apa ini. Susah buat percaya lagii'"",1391779010959400962,siriusmu,0,Twitter for Android,0,[]";;;
"2021-05-10 15:35:39,""b'RT @marzukialie_MA: @KPK_RI Maaf, klo anda KPK apa gak malu ott yang ecek2 begini? Kasih kewenangan @KejaksaanRI utk menyadap, hasil pasti\xe2\x80\xa6'"",1391778970677379077,Fatur95634039,22,Twitter for Android,1,[]";;;
"2021-05-10 15:35:26,""b'RT @Adinda_Zahran1: Kemensos Kelebihan Bayar Vendor Bansos Rp 74 M, Baru Kembali Rp 5 M\n\nIni maksudnya bagaimana ?\n\n#BebaskanHRSDanAktivis\xe2\x80\xa6'"",1391778917854289925,GioFarubi,105,Twitter for Android,1,['BebaskanHRSDanAktivis']";;;
"2021-05-10 15:34:38,""b'RT @RestyCayaaah: Trik ngeles jika ketauan  @KPK_RI .\n\nKemensos Kelebihan Bayar Vendor Bansos Rp 74 M, Baru Kembali Rp 5 M https://t.co/2xp\xe2\x80\xa6'"",1391778715789496321,AditiyaP25269,237,Twitter for Android,1,[]";;;
"2021-05-10 15:34:03,""b'RT @haikal_hassan: Pegawai KPK yg sedang tangani Harun Masiku, korupsi Bansos, yg menyeret 2 menteri dikabinet koalisi ini TIDAK LULUS wawa\xe2\x80\xa6'"",1391778570142306307,Safir_G4,414,Twitter for iPhone,1,[]";;;
2021-05-10 15:33:33,b'RT @febridiansyah: Jadi gini..\nOTT kasus besar yg msh selamatkan muka KPK pasca Revisi UU &amp; Pimpinan baru trnyata ditangani Penyelidik/Peny\xe2\x80\xa6',1391778442417295367,lululelekece,2733,Twitter for Android,1,[];;
"2021-05-10 15:33:31,""b'RT @Adinda_Zahran1: Kemensos Kelebihan Bayar Vendor Bansos Rp 74 M, Baru Kembali Rp 5 M\n\nIni maksudnya bagaimana ?\n\n#BebaskanHRSDanAktivis\xe2\x80\xa6'"",1391778432854290433,Lukman79768547,105,Twitter for iPad,1,['BebaskanHRSDanAktivis']";;;
"2021-05-10 15:32:59,""b'Pemerintah nyalahin orang yang mudik. Lha, yang enggak tanggap siapa? Jalur komunikasi enggak ada. Peta jalan enggak ada. Kebijakan leda-lede. Disuruh lokdon satu kota enggak mau. Bansos aja dikorupsi. Dikira yang bikin ambyar nih siapa kalau bukan negara?'"",1391778301656526850,bianglala33,0,Twitter Web App,0,[]";;;
2021-05-10 15:32:27,b'RT @febridiansyah: Jadi gini..\nOTT kasus besar yg msh selamatkan muka KPK pasca Revisi UU &amp; Pimpinan baru trnyata ditangani Penyelidik/Peny\xe2\x80\xa6',1391778166910296067,aryopurwanto92,2733,Twitter for Android,1,[];;
"2021-05-10 15:32:25,""b'RT @haikal_hassan: Pegawai KPK yg sedang tangani Harun Masiku, korupsi Bansos, yg menyeret 2 menteri dikabinet koalisi ini TIDAK LULUS wawa\xe2\x80\xa6'"",1391778157926129666,Kool36534689,414,Twitter for Android,1,[]";;;
"2021-05-10 15:32:17,""b'RT @haikal_hassan: Pegawai KPK yg sedang tangani Harun Masiku, korupsi Bansos, yg menyeret 2 menteri dikabinet koalisi ini TIDAK LULUS wawa\xe2\x80\xa6'"",1391778125000839168,usroh2014,414,Twitter for Android,1,[]";;;
2021-05-10 15:32:03,b'RT @febridiansyah: Jadi gini..\nOTT kasus besar yg msh selamatkan muka KPK pasca Revisi UU &amp; Pimpinan baru trnyata ditangani Penyelidik/Peny\xe2\x80\xa6',1391778065085124609,ekoyuniarto,2733,Twitter Web App,1,[];;
"2021-05-10 15:31:44,""b'RT @SirianaGde: Para koruptor &amp";" oligark serang balik KPK. Alih2 tngkap angg DPR yg jelas dsebut dlm sidang Korupsi Bansos Juliari, malah pn\xe2\x80\xa6'"",1391777987062759428,boyhidan69,83,Twitter Web App,1,[]";;
"2021-05-10 15:31:37,""b'RT @veaadeeana: Banyak pengalihan...akhirnya betul2 teralihkan,\n*Proses hukum pembantaian 6 laskar FPI di km 50.\n*Persidangan ib Hrs dkk.\n*\xe2\x80\xa6'"",1391777954955288580,SamuelA99535525,147,Twitter for Android,1,[]";;;
2021-05-10 15:30:58,b'RT @febridiansyah: Jadi gini..\nOTT kasus besar yg msh selamatkan muka KPK pasca Revisi UU &amp; Pimpinan baru trnyata ditangani Penyelidik/Peny\xe2\x80\xa6',1391777792845512713,Nandarizqi12,2733,Twitter for Android,1,[];;
"2021-05-10 15:30:57,""b'RT @RestyCayaaah: Trik ngeles jika ketauan  @KPK_RI .\n\nKemensos Kelebihan Bayar Vendor Bansos Rp 74 M, Baru Kembali Rp 5 M https://t.co/2xp\xe2\x80\xa6'"",1391777790865727494,Argadhahana,237,Twitter for iPhone,1,[]";;;
2021-05-10 15:30:49,b'@KPK_RI Kapan geledah DPP PDIP min ??? Harun masiku gmn kabarnya? Kasus bansos terdakwa utamanya di hukum mati saja min...',1391777754207555589,NUSANTA71056644,0,Twitter for Android,0,[];;;
2021-05-10 15:29:46,b'RT @febridiansyah: Jadi gini..\nOTT kasus besar yg msh selamatkan muka KPK pasca Revisi UU &amp; Pimpinan baru trnyata ditangani Penyelidik/Peny\xe2\x80\xa6',1391777492059389953,muan52955994,2733,Twitter for Android,1,[];;
"2021-05-10 15:29:41,""b'RT @RestyCayaaah: Trik ngeles jika ketauan  @KPK_RI .\n\nKemensos Kelebihan Bayar Vendor Bansos Rp 74 M, Baru Kembali Rp 5 M https://t.co/2xp\xe2\x80\xa6'"",1391777471096360960,_ibaadurrahmaan,237,Twitter for Android,1,[]";;;
"2021-05-10 15:29:06,""b'RT @Adinda_Zahran1: Kemensos Kelebihan Bayar Vendor Bansos Rp 74 M, Baru Kembali Rp 5 M\n\nIni maksudnya bagaimana ?\n\n#BebaskanHRSDanAktivis\xe2\x80\xa6'"",1391777324400472066,Okiee31161359,105,Twitter for Android,1,['BebaskanHRSDanAktivis']";;;
2021-05-10 15:28:34,b'RT @febridiansyah: Jadi gini..\nOTT kasus besar yg msh selamatkan muka KPK pasca Revisi UU &amp; Pimpinan baru trnyata ditangani Penyelidik/Peny\xe2\x80\xa6',1391777188706279430,Diemsyah2,2733,Twitter for Android,1,[];;
2021-05-10 15:28:28,b'RT @febridiansyah: Jadi gini..\nOTT kasus besar yg msh selamatkan muka KPK pasca Revisi UU &amp; Pimpinan baru trnyata ditangani Penyelidik/Peny\xe2\x80\xa6',1391777163423092738,ayah_pinban,2733,Twitter for Android,1,[];;
"2021-05-10 15:26:18,""b'RT @RestyCayaaah: Trik ngeles jika ketauan  @KPK_RI .\n\nKemensos Kelebihan Bayar Vendor Bansos Rp 74 M, Baru Kembali Rp 5 M https://t.co/2xp\xe2\x80\xa6'"",1391776618297712647,bobby_234,237,Twitter for Android,1,[]";;;
"2021-05-10 15:26:13,""b'RT @RestyCayaaah: Trik ngeles jika ketauan  @KPK_RI .\n\nKemensos Kelebihan Bayar Vendor Bansos Rp 74 M, Baru Kembali Rp 5 M https://t.co/2xp\xe2\x80\xa6'"",1391776597514981379,ucoxregar,237,Twitter for Android,1,[]";;;
"2021-05-10 15:26:05,""b'@JebulMania291 Fokus Korupsi Bansos, Asabri\nFokus tes Kebangsatan di KaPK\nFokus eksodus WNA China...\n\nIndonesia Darurat Keadilan'"",1391776564308676609,PreneurIs,0,Twitter for Android,0,[]";;;
"2021-05-10 15:25:44,""b'RT @haikal_hassan: Pegawai KPK yg sedang tangani Harun Masiku, korupsi Bansos, yg menyeret 2 menteri dikabinet koalisi ini TIDAK LULUS wawa\xe2\x80\xa6'"",1391776476396097538,hu5en,414,Twitter Web App,1,[]";;;
2021-05-10 15:25:26,b'RT @febridiansyah: Jadi gini..\nOTT kasus besar yg msh selamatkan muka KPK pasca Revisi UU &amp; Pimpinan baru trnyata ditangani Penyelidik/Peny\xe2\x80\xa6',1391776399048990721,kang_zam777,2733,Twitter for Android,1,[];;
2021-05-10 15:25:24,b'RT @febridiansyah: Jadi gini..\nOTT kasus besar yg msh selamatkan muka KPK pasca Revisi UU &amp; Pimpinan baru trnyata ditangani Penyelidik/Peny\xe2\x80\xa6',1391776392245698566,DandungQ,2733,Twitter for Android,1,[];;
"2021-05-10 15:25:04,""b'RT @haikal_hassan: Pegawai KPK yg sedang tangani Harun Masiku, korupsi Bansos, yg menyeret 2 menteri dikabinet koalisi ini TIDAK LULUS wawa\xe2\x80\xa6'"",1391776308468744195,RayaLembah,414,Twitter for Android,1,[]";;;
2021-05-10 15:24:45,b'RT @febridiansyah: Jadi gini..\nOTT kasus besar yg msh selamatkan muka KPK pasca Revisi UU &amp; Pimpinan baru trnyata ditangani Penyelidik/Peny\xe2\x80\xa6',1391776230471454729,RatulangiSamy,2733,Twitter for iPad,1,[];;
2021-05-10 15:24:37,b'Apakah pejabat2 pernah mikirin yg beginian?\nBansos aja malah dikorup. https://t.co/JvSAgofHQE',1391776195868389379,ErSat_Arema,5,Twitter for Android,0,[];;;
2021-05-10 15:24:15,b'RT @febridiansyah: Jadi gini..\nOTT kasus besar yg msh selamatkan muka KPK pasca Revisi UU &amp; Pimpinan baru trnyata ditangani Penyelidik/Peny\xe2\x80\xa6',1391776101194559489,jadirealistis,2733,Twitter for Android,1,[];;
"2021-05-10 15:24:11,""b'RT @haikal_hassan: Pegawai KPK yg sedang tangani Harun Masiku, korupsi Bansos, yg menyeret 2 menteri dikabinet koalisi ini TIDAK LULUS wawa\xe2\x80\xa6'"",1391776086019612681,Diemsyah2,414,Twitter for Android,1,[]";;;
"2021-05-10 15:24:07,""b'RT @haikal_hassan: Pegawai KPK yg sedang tangani Harun Masiku, korupsi Bansos, yg menyeret 2 menteri dikabinet koalisi ini TIDAK LULUS wawa\xe2\x80\xa6'"",1391776068596555776,Bermartabat3,414,Twitter for iPhone,1,[]";;;
2021-05-10 15:24:05,b'RT @febridiansyah: Jadi gini..\nOTT kasus besar yg msh selamatkan muka KPK pasca Revisi UU &amp; Pimpinan baru trnyata ditangani Penyelidik/Peny\xe2\x80\xa6',1391776059272491010,radenmasenduro,2733,Twitter for Android,1,[];;
"2021-05-10 15:23:16,""b'RT @RestyCayaaah: Trik ngeles jika ketauan  @KPK_RI .\n\nKemensos Kelebihan Bayar Vendor Bansos Rp 74 M, Baru Kembali Rp 5 M https://t.co/2xp\xe2\x80\xa6'"",1391775853638389763,B112D1,237,Twitter for Android,1,[]";;;
2021-05-10 15:22:56,b'RT @febridiansyah: Jadi gini..\nOTT kasus besar yg msh selamatkan muka KPK pasca Revisi UU &amp; Pimpinan baru trnyata ditangani Penyelidik/Peny\xe2\x80\xa6',1391775773262966784,AnisHudaya,2733,Twitter for Android,1,[];;
2021-05-10 15:22:20,b'RT @febridiansyah: Jadi gini..\nOTT kasus besar yg msh selamatkan muka KPK pasca Revisi UU &amp; Pimpinan baru trnyata ditangani Penyelidik/Peny\xe2\x80\xa6',1391775619201990659,Adudu7231,2733,Twitter for Android,1,[];;
"2021-05-10 15:21:35,""b'RT @RestyCayaaah: Trik ngeles jika ketauan  @KPK_RI .\n\nKemensos Kelebihan Bayar Vendor Bansos Rp 74 M, Baru Kembali Rp 5 M https://t.co/2xp\xe2\x80\xa6'"",1391775430017835010,NajaiRocky,237,Twitter for Android,1,[]";;;
2021-05-10 15:21:27,b'@FerdinandHaean3 Receh ?tp yg kena itu kader parpol penguasa mulai dr kasus bansos perannya kader dr parpol penguasa sangat dominan kenapa anda sebut receh tp dapat dimaklumi emang tong kosong nyaring bunyinya nangkep pungli dijalan aja blm pernah tp bacotnya segede gunung manusia unfaedah',1391775397423943684,SantoPe63996156,0,Twitter for Android,0,[];;;
2021-05-10 15:20:57,b'RT @febridiansyah: Jadi gini..\nOTT kasus besar yg msh selamatkan muka KPK pasca Revisi UU &amp; Pimpinan baru trnyata ditangani Penyelidik/Peny\xe2\x80\xa6',1391775270701461508,Abdulgafur1996,2733,Twitter for Android,1,[];;
2021-05-10 15:19:37,b'@MayangMitalia @mrongossss @budimangui @detikcom yg pasti bukan jual jabatan dan tak ambil dana bansos',1391774935610118148,Antonrusdiyant4,0,Twitter for Android,0,[];;;
2021-05-10 15:18:54,b'RT @febridiansyah: Jadi gini..\nOTT kasus besar yg msh selamatkan muka KPK pasca Revisi UU &amp; Pimpinan baru trnyata ditangani Penyelidik/Peny\xe2\x80\xa6',1391774757960380419,chorzleth,2733,Twitter for Android,1,[];;
2021-05-10 15:18:31,b'@FWBESS Ngantri bansos dimari',1391774659977256969,ValveRegina,0,Twitter for Android,0,[];;;
