Tanggal;Tweets;Sentiment;ID;Screen Name;Banyak Retweet;Source;Retweet Status;Hashtags
09/05/2021 15:11;b'RT @UyokBack: Ternyata Pegawai KPK tak Lolos TWK Sedang Tangani Korupsi Bansos dan KKP yang Jerat 2 Menteri\n\nhttps://t.co/WbsRoOF1cr';;1,39E+18;iepouel;212;Twitter for Android;1;[]
09/05/2021 15:10;b'RT @xosantoz: @henrysubiakto Apakah ini yg dimaksud Kriteria merusak NKRI prof..?? :\n\n1. Korupsi Bansos dll\n2. Hutang ugal2an\n3. Biasa ingk\xe2\x80\xa6';;1,39E+18;LutfiElFatih;298;Twitter Web App;1;[]
09/05/2021 15:10;b'RT @PresidenKopi: Selamat sore @KPK_RI . Saya mau bertanya. Apakah koruptor bansos jadi di hukum mati?? Keq kata ketua itu waktu lalu. Kalo\xe2\x80\xa6';;1,39E+18;habibullahalami;64;Twitter for Android;1;[]
09/05/2021 15:10;b'RT @Muzzammil_Yusuf: 4.Belum lagi dengan persoalan data #Bansos yang ganda \xe2\x80\x9cbukanlah hanya sekedar bagian dari human error\xe2\x80\x9d penegak hukum w\xe2\x80\xa6';;1,39E+18;LutfiElFatih;2;Twitter Web App;1;['Bansos']
09/05/2021 15:10;b'RT @xosantoz: @henrysubiakto Apakah ini yg dimaksud Kriteria merusak NKRI prof..?? :\n\n1. Korupsi Bansos dll\n2. Hutang ugal2an\n3. Biasa ingk\xe2\x80\xa6';;1,39E+18;ridhorahadi;298;Twitter for Android;1;[]
09/05/2021 15:09;b'RT @UyokBack: Ternyata Pegawai KPK tak Lolos TWK Sedang Tangani Korupsi Bansos dan KKP yang Jerat 2 Menteri\n\nhttps://t.co/WbsRoOF1cr';;1,39E+18;bambangsuseno67;212;Twitter Web App;1;[]
09/05/2021 15:08;b'RT @Mdy_Asmara1701: Sila dimaknai sendiri \xf0\x9f\xa4\x94\n\nTernyata Pegawai KPK tak Lolos TKW Sedang Tangani Korupsi Bansos dan KKP yang Jerat 2 Menteri\xe2\x80\xa6';;1,39E+18;dtrie64;703;Twitter for Android;1;[]
09/05/2021 15:08;b'RT @IMCMushroom: Ternyata Pegawai KPK tak Lolos TKW Sedang Tangani Kasus Korupsi Bansos dan KKP yang Jerat 2 Menteri dari Parpol Koalisi...\xe2\x80\xa6';;1,39E+18;mluthfi198;125;Twitter for Android;1;[]
09/05/2021 15:07;b'4.Belum lagi dengan persoalan data #Bansos yang ganda \xe2\x80\x9cbukanlah hanya sekedar bagian dari human error\xe2\x80\x9d penegak hukum wajib mendalaminya, sebab angka 21 jt data ganda itu sistemik dan rawan diselewengkan, pengusutan adalah kunci agar kasus ini terang benderang @KemensosRI @KPK_RI';0;1,39E+18;Muzzammil_Yusuf;2;Twitter for Android;0;['Bansos']
09/05/2021 15:07;b'RT @UyokBack: Ternyata Pegawai KPK tak Lolos TWK Sedang Tangani Korupsi Bansos dan KKP yang Jerat 2 Menteri\n\nhttps://t.co/WbsRoOF1cr';;1,39E+18;dannydhe;212;Twitter for Android;1;[]
09/05/2021 15:06;b'RT @Mdy_Asmara1701: Sila dimaknai sendiri \xf0\x9f\xa4\x94\n\nTernyata Pegawai KPK tak Lolos TKW Sedang Tangani Korupsi Bansos dan KKP yang Jerat 2 Menteri\xe2\x80\xa6';;1,39E+18;nizarsalimbsa;703;Twitter for iPhone;1;[]
09/05/2021 15:06;b'@AsepIra44314224 @SangGuru2471 @suradiparlan5 @Dennysiregar7 @jokowi @danielht2009 tolol amat tong itukan rombongan loe..masak gak kenal...tahu dong kalau soal korupsi bansos..kalau loe gak tahu juga ya berarti mang otak dungu... https://t.co/VsmPgj0yxR';0;1,39E+18;achmads21160315;0;Twitter for Android;0;[]
09/05/2021 15:06;"b'RT @WR_AG226id__: Woyy Demokrat...jangan sibuk tebar isu , tebar rumor soal ""Madam"" kasus sunat Bansos,\nKenapa kalian ga minta KPK segera s\xe2\x80\xa6'";;1,39E+18;DeWartono;67;Twitter for Android;1;[]
09/05/2021 15:05;b'RT @Mdy_Asmara1701: Sila dimaknai sendiri \xf0\x9f\xa4\x94\n\nTernyata Pegawai KPK tak Lolos TKW Sedang Tangani Korupsi Bansos dan KKP yang Jerat 2 Menteri\xe2\x80\xa6';;1,39E+18;dannydhe;703;Twitter for Android;1;[]
09/05/2021 15:05;b'RT @xosantoz: @henrysubiakto Apakah ini yg dimaksud Kriteria merusak NKRI prof..?? :\n\n1. Korupsi Bansos dll\n2. Hutang ugal2an\n3. Biasa ingk\xe2\x80\xa6';;1,39E+18;vitta_mangelep;298;Twitter for Android;1;[]
09/05/2021 15:05;b'RT @ekowboy2: Kader merah paling banyak terjaring OTT Novel Baswedan cs &amp;;;;;;;
09/05/2021 15:04;"b'RT @maspiyuaja: Ternyata Pegawai KPK Yang Tak Lolos ""Tes Kabangsaan"" Sedang Tangani Korupsi Bansos! https://t.co/XKxj04GkXG https://t.co/bo\xe2\x80\xa6'";;1,39E+18;Puttiainurahmah;879;Twitter for Android;1;[]
09/05/2021 15:04;"b'RT @WR_AG226id__: Woyy Demokrat...jangan sibuk tebar isu , tebar rumor soal ""Madam"" kasus sunat Bansos,\nKenapa kalian ga minta KPK segera s\xe2\x80\xa6'";;1,39E+18;YRadianto;67;Twitter for Android;1;[]
09/05/2021 15:04;b'RT @Mdy_Asmara1701: Sila dimaknai sendiri \xf0\x9f\xa4\x94\n\nTernyata Pegawai KPK tak Lolos TKW Sedang Tangani Korupsi Bansos dan KKP yang Jerat 2 Menteri\xe2\x80\xa6';;1,39E+18;Prof_TehObeng;703;Twitter for Android;1;[]
09/05/2021 15:03;b'RT @Aryprasetyo85: Nahh atas kesaksian siapa Juliari di jadikan TSK???\n\nSaksi Sidang Korupsi Bansos Covid-19 Sebut Tak Tahu Permintaan Fee\xe2\x80\xa6';;1,39E+18;alas_kurusetra;71;Twitter for Android;1;[]
09/05/2021 15:03;b'RT @IMCMushroom: Ternyata Pegawai KPK tak Lolos TKW Sedang Tangani Kasus Korupsi Bansos dan KKP yang Jerat 2 Menteri dari Parpol Koalisi...\xe2\x80\xa6';;1,39E+18;hu5en;125;Twitter Web App;1;[]
09/05/2021 15:03;b'RT @UyokBack: Ternyata Pegawai KPK tak Lolos TWK Sedang Tangani Korupsi Bansos dan KKP yang Jerat 2 Menteri\n\nhttps://t.co/WbsRoOF1cr';;1,39E+18;DSXL3;212;Twitter for Android;1;[]
09/05/2021 15:02;b'RT @Muzzammil_Yusuf: 1.Coba kita cermati 4 kejadian yg berurutan ini yg baru saja terjadi (1) masalah pertanyaan yg diajukan kepada pegawai\xe2\x80\xa6';;1,39E+18;kyanom;3;Twitter for Android;1;[]
09/05/2021 15:02;b'@AssaMaulana @UyokBack Takut madam bansos dan anak pak lurah juga kena ya?';0;1,39E+18;salpeteronekey2;0;Twitter Web App;0;[]
09/05/2021 15:02;b'@IMCMushroom Iya mas tak apa biar disa2besar rakyat kan di tanggung Ama yg bawa/korupsi bansos Aamiin';0;1,39E+18;RadenTohari;0;Twitter Web App;0;[]
09/05/2021 15:01;b'2.Saat lembaga anti rasuah di kerdilkan dengan pertanyaan wawasan kebangsaan yang tidak RELEVAN mulai dari pertanyaan islamnya, islam apa? Subuhnya pakek qunut atau tidak, bersedia lepas jilbab atau tidak ? memperlihatkan lembaga ini mulai diamputasi.\n#KPK #BANSOS #mudik2021';0;1,39E+18;Muzzammil_Yusuf;3;Twitter for Android;0;['KPK', 'BANSOS', 'mudik2021']
09/05/2021 15:01;b'RT @Aryprasetyo85: Nahh atas kesaksian siapa Juliari di jadikan TSK???\n\nSaksi Sidang Korupsi Bansos Covid-19 Sebut Tak Tahu Permintaan Fee\xe2\x80\xa6';;1,39E+18;f_purwatmo;71;Twitter for Android;1;[]
09/05/2021 15:00;b'RT @IMCMushroom: Ternyata Pegawai KPK tak Lolos TKW Sedang Tangani Kasus Korupsi Bansos dan KKP yang Jerat 2 Menteri dari Parpol Koalisi...\xe2\x80\xa6';;1,39E+18;RadenTohari;125;Twitter Web App;1;[]
09/05/2021 15:00;b'@David_kayadu1 @AliNgabalinNew Orang parTAI lu yg kepergok pake pelacur, lu mingkem, pang.\nOrang parTAI lu yg ngembat duit bansos, lu mingkem, pang.\nOrang parTAI lu yg makan bakso gak bayar, lu mingkem, pang.\nBabi panggang bikin otak lu lemot, pang.';0;1,39E+18;kamek_uni;2;Twitter for Android;0;[]
09/05/2021 15:00;b'@inayahhilya (((PDIP itu partai pendukung pemerintah)))\n\n\xf0\x9f\x98\x82\xf0\x9f\x98\x82\nEmang yg sedang berkuasa Demokrat ?\n\nInget MADAM BANSOS gk ? \xf0\x9f\x98\x85 https://t.co/D8Luu5dNNr';0;1,39E+18;BennyRidwan_;0;Twitter for Android;0;[]
09/05/2021 15:00;"b'1.Coba kita cermati 4 kejadian yg berurutan ini yg baru saja terjadi (1) masalah pertanyaan yg diajukan kepada pegawai KPK, (2) Data Bansos, (3) Peleburan BRIN, dan (4) TKA masuk saat PELARANGAN MUDIK ""Menandakan sdg ada masalah pada kepemimpinan Bangsa ini""\n\n#kpk #bansos #mudik'";0;1,39E+18;Muzzammil_Yusuf;3;Twitter for Android;0;['kpk', 'bansos', 'mudik']
09/05/2021 14:59;b'@KadrunLucu @SaveMoslem1 @msaid_didu Betul, maling tetap maling dan tetap hina.\n\nKhusus yang berani maling bansos terancam dihukum mati, yg bicara Ketua KPK.';0;1,39E+18;HHSYIHAB1;0;Twitter for Android;0;[]
09/05/2021 14:59;b'RT @PresidenKopi: Selamat sore @KPK_RI . Saya mau bertanya. Apakah koruptor bansos jadi di hukum mati?? Keq kata ketua itu waktu lalu. Kalo\xe2\x80\xa6';;1,39E+18;DanoeHadi;64;Twitter for Android;1;[]
09/05/2021 14:59;b'RT @IMCMushroom: Ternyata Pegawai KPK tak Lolos TKW Sedang Tangani Kasus Korupsi Bansos dan KKP yang Jerat 2 Menteri dari Parpol Koalisi...\xe2\x80\xa6';;1,39E+18;dannydhe;125;Twitter for Android;1;[]
09/05/2021 14:59;"b'RT @maspiyuaja: Ternyata Pegawai KPK Yang Tak Lolos ""Tes Kabangsaan"" Sedang Tangani Korupsi Bansos! https://t.co/XKxj04GkXG https://t.co/bo\xe2\x80\xa6'";;1,39E+18;andy_prajogo;879;Twitter for Android;1;[]
09/05/2021 14:58;b'@niwablezinky @abercio9 @RachlanNashidik Setuju 1000\xe2\x84\x85&gt;;;;;;;
09/05/2021 14:57;"b'RT @JinPanjulSompla: Bansos, Jiwasraya, KM50, Lobster Kerumunan\xc2\xb2, Kopit19, Kapekaaa..\n\nApalagi ya?\nKok gakda kabar\xc2\xb2nya lagi toh?\n\n""Yooo, nd\xe2\x80\xa6'";;1,39E+18;fpoemsh;1;Twitter for Android;1;[]
09/05/2021 14:56;b'RT @Mdy_Asmara1701: Sila dimaknai sendiri \xf0\x9f\xa4\x94\n\nTernyata Pegawai KPK tak Lolos TKW Sedang Tangani Korupsi Bansos dan KKP yang Jerat 2 Menteri\xe2\x80\xa6';;1,39E+18;DolfieOtay;703;Twitter for iPhone;1;[]
09/05/2021 14:56;b'@aluna_lee SAMA BGT PLISSS... KEK ..KABSJWJS \napalagi senyum sambil ngacungin jempol, halah kek orang yang abis dikirimin bansos \xf0\x9f\x98\xad\xf0\x9f\x91\x89\xf0\x9f\x91\x88';0;1,39E+18;jungg_jeffrey;0;Twitter for Android;0;[]
09/05/2021 14:56;b'@eko_kuntadhi Partai yg pancasilais,, kayak gimana sih ???\nYang nyolong dana bansos,,suap kpu,,dsb nya itu pancasilais ya';0;1,39E+18;Gepor10;0;Twitter for Android;0;[]
09/05/2021 14:55;"b'RT @maspiyuaja: Ternyata Pegawai KPK Yang Tak Lolos ""Tes Kabangsaan"" Sedang Tangani Korupsi Bansos! https://t.co/XKxj04GkXG https://t.co/bo\xe2\x80\xa6'";;1,39E+18;sirop28;879;Twitter for Android;1;[]
09/05/2021 14:54;b'RT @Mdy_Asmara1701: Sila dimaknai sendiri \xf0\x9f\xa4\x94\n\nTernyata Pegawai KPK tak Lolos TKW Sedang Tangani Korupsi Bansos dan KKP yang Jerat 2 Menteri\xe2\x80\xa6';;1,39E+18;GustiAbu;703;Twitter for Android;1;[]
09/05/2021 14:54;b'mau ikutan ngotorin tl pke foto bansos dapet nikita tapi takut temen rl gw liat... soalnya gw prnh up di sw\xf0\x9f\x98\xad';;1,39E+18;rapaapaaa;0;Twitter for Android;0;[]
09/05/2021 14:54;"b'Bansos, Jiwasraya, KM50, Lobster Kerumunan\xc2\xb2, Kopit19, Kapekaaa..\n\nApalagi ya?\nKok gakda kabar\xc2\xb2nya lagi toh?\n\n""Yooo, ndak tau sayahhh""..'";0;1,39E+18;JinPanjulSompla;1;Twitter for Android;0;[]
09/05/2021 14:54;b'RT @xosantoz: @henrysubiakto Apakah ini yg dimaksud Kriteria merusak NKRI prof..?? :\n\n1. Korupsi Bansos dll\n2. Hutang ugal2an\n3. Biasa ingk\xe2\x80\xa6';;1,39E+18;achsyid;298;Twitter for Android;1;[]
09/05/2021 14:53;b'RT @ARisnawan82: Sebaiknya @KPK_RI Fokus segera tuntaskan kasus2 korupsi seperti kasus bansos, kasus @aziz_syamsuddin dll. Gak usah ikut2an\xe2\x80\xa6';;1,39E+18;AcengRahmatHid5;2;Twitter for Android;1;[]
09/05/2021 14:53;b'RT @MalaKlose: @b4B4nK_c3K4y @henrysubiakto Bantuin profesor jawab, yg mo ngerusak NKRI itu yg mo ngerubah pancasila jd trisila ekasila, yg\xe2\x80\xa6';;1,39E+18;sonsih56gmailc1;1;Twitter for Android;1;[]
09/05/2021 14:53;b'RT @UyokBack: Ternyata Pegawai KPK tak Lolos TWK Sedang Tangani Korupsi Bansos dan KKP yang Jerat 2 Menteri\n\nhttps://t.co/WbsRoOF1cr';;1,39E+18;anumadatea;212;Twitter for iPhone;1;[]
09/05/2021 14:53;b'RT @xosantoz: @henrysubiakto Apakah ini yg dimaksud Kriteria merusak NKRI prof..?? :\n\n1. Korupsi Bansos dll\n2. Hutang ugal2an\n3. Biasa ingk\xe2\x80\xa6';;1,39E+18;Aryo82819046;298;Twitter for Android;1;[]
09/05/2021 14:52;b'RT @Mdy_Asmara1701: Sila dimaknai sendiri \xf0\x9f\xa4\x94\n\nTernyata Pegawai KPK tak Lolos TKW Sedang Tangani Korupsi Bansos dan KKP yang Jerat 2 Menteri\xe2\x80\xa6';;1,39E+18;basulthanah_oet;703;Twitter for Android;1;[]
09/05/2021 14:51;b'RT @UyokBack: Ternyata Pegawai KPK tak Lolos TWK Sedang Tangani Korupsi Bansos dan KKP yang Jerat 2 Menteri\n\nhttps://t.co/WbsRoOF1cr';;1,39E+18;aniek26551407;212;Twitter for iPhone;1;[]
09/05/2021 14:49;b'@Beritasatu KATA KAN KEJUJURAN DAN KEBENARAN DARI AUDIT DATA BANSOS FIKTIF 21 JUTA PENERIMA BANSOS FIKTIF....REZIM IBU RISMA MAU LAKUKAN BERSIH BERSIH KEMENSOS LEBIH TRANSPARAN PUBLIK.... versus Rezim Non Ibu Risma sebelumnya\n\xe2\x98\x9d\xef\xb8\x8f\xe2\x98\x9d\xef\xb8\x8f\xe2\x98\x9d\xef\xb8\x8f\xe2\x98\x9d\xef\xb8\x8f\xe2\x98\x9d\xef\xb8\x8f\xe2\x98\x9d\xef\xb8\x8f\xe2\x98\x9d\xef\xb8\x8f\xe2\x98\x9d\xef\xb8\x8f\xe2\x98\x9d\xef\xb8\x8f\xe2\x98\x9d\xef\xb8\x8f\n\xf0\x9f\x91\xa4\xf0\x9f\x91\xa4\xf0\x9f\x91\xa4\xf0\x9f\x91\xa4\xf0\x9f\x91\xa4\xf0\x9f\x91\xa4\xf0\x9f\x91\xa4\xf0\x9f\x91\xa4\xf0\x9f\x91\xa4\xf0\x9f\x91\xa4\n@jokowi';0;1,39E+18;DudaTahun;0;Twitter Web App;0;[]
09/05/2021 14:49;"b'RT @maspiyuaja: Ternyata Pegawai KPK Yang Tak Lolos ""Tes Kabangsaan"" Sedang Tangani Korupsi Bansos! https://t.co/XKxj04GkXG https://t.co/bo\xe2\x80\xa6'";;1,39E+18;KemotThe;879;Twitter for Android;1;[]
09/05/2021 14:49;"b'RT @maspiyuaja: Ternyata Pegawai KPK Yang Tak Lolos ""Tes Kabangsaan"" Sedang Tangani Korupsi Bansos! https://t.co/XKxj04GkXG https://t.co/bo\xe2\x80\xa6'";;1,39E+18;Mriyusekali;879;Twitter for Android;1;[]
09/05/2021 14:49;b'RT @xosantoz: @henrysubiakto Apakah ini yg dimaksud Kriteria merusak NKRI prof..?? :\n\n1. Korupsi Bansos dll\n2. Hutang ugal2an\n3. Biasa ingk\xe2\x80\xa6';;1,39E+18;Asrin16229589;298;Twitter for Android;1;[]
09/05/2021 14:49;"b'RT @maspiyuaja: Ternyata Pegawai KPK Yang Tak Lolos ""Tes Kabangsaan"" Sedang Tangani Korupsi Bansos! https://t.co/XKxj04GkXG https://t.co/bo\xe2\x80\xa6'";;1,39E+18;kokoazis;879;Twitter Web App;1;[]
09/05/2021 14:47;b'@henrysubiakto Kelompok kelempok yg ingin merusak NKRI\nTKA : mengncam lapangan kerja buat penduduk asli yg semakin sulit\nKorupsi bansos :menyengsarakan rakyat kecil\nOPM: yang mebabibuta membakar sekolah,nembakin rakyat,nembakin aparat';0;1,39E+18;mulyana_raf;0;Twitter for Android;0;[]
09/05/2021 14:47;b'RT @xosantoz: @henrysubiakto Apakah ini yg dimaksud Kriteria merusak NKRI prof..?? :\n\n1. Korupsi Bansos dll\n2. Hutang ugal2an\n3. Biasa ingk\xe2\x80\xa6';;1,39E+18;sonsih56gmailc1;298;Twitter for Android;1;[]
09/05/2021 14:47;"b'RT @maspiyuaja: Ternyata Pegawai KPK Yang Tak Lolos ""Tes Kabangsaan"" Sedang Tangani Korupsi Bansos! https://t.co/XKxj04GkXG https://t.co/bo\xe2\x80\xa6'";;1,39E+18;djoeranggrawah;879;Twitter for Android;1;[]
09/05/2021 14:46;b'RT @UyokBack: Ternyata Pegawai KPK tak Lolos TWK Sedang Tangani Korupsi Bansos dan KKP yang Jerat 2 Menteri\n\nhttps://t.co/WbsRoOF1cr';;1,39E+18;juragan67304626;212;Twitter for Android;1;[]
09/05/2021 14:46;"b'RT @maspiyuaja: Ternyata Pegawai KPK Yang Tak Lolos ""Tes Kabangsaan"" Sedang Tangani Korupsi Bansos! https://t.co/XKxj04GkXG https://t.co/bo\xe2\x80\xa6'";;1,39E+18;JacksQuevara;879;Twitter for Android;1;[]
09/05/2021 14:45;"b'RT @maspiyuaja: Ternyata Pegawai KPK Yang Tak Lolos ""Tes Kabangsaan"" Sedang Tangani Korupsi Bansos! https://t.co/XKxj04GkXG https://t.co/bo\xe2\x80\xa6'";;1,39E+18;sanguan0709;879;Twitter for Android;1;[]
09/05/2021 14:45;b'RT @UyokBack: Ternyata Pegawai KPK tak Lolos TWK Sedang Tangani Korupsi Bansos dan KKP yang Jerat 2 Menteri\n\nhttps://t.co/WbsRoOF1cr';;1,39E+18;utamaprasetya;212;Twitter for Android;1;[]
09/05/2021 14:45;b'RT @xosantoz: @henrysubiakto Apakah ini yg dimaksud Kriteria merusak NKRI prof..?? :\n\n1. Korupsi Bansos dll\n2. Hutang ugal2an\n3. Biasa ingk\xe2\x80\xa6';;1,39E+18;s_inod;298;Twitter for Android;1;[]
09/05/2021 14:44;b'RT @ZZhorief: Akhirnya Madam Bansos bisa tidur tenang malam ini. Selamat ya Madam. https://t.co/YYbEjkmDO2';;1,39E+18;theaqyal;2;Twitter Web App;1;[]
09/05/2021 14:44;b'Ini Alasan Kemsos Hentikan Bansos Tunai https://t.co/DzQJ9k4MD0 https://t.co/7Hkz10ylBw';;1,39E+18;InvestorID;0;Investor Daily;0;[]
09/05/2021 14:44;b'RT @IMCMushroom: Ternyata Pegawai KPK tak Lolos TKW Sedang Tangani Kasus Korupsi Bansos dan KKP yang Jerat 2 Menteri dari Parpol Koalisi...\xe2\x80\xa6';;1,39E+18;EBRoestono;125;Twitter Web App;1;[]
09/05/2021 14:44;b'RT @mang_ib: Kementerian Sosial (Kemensos) akan menggandeng perguruan tinggi di daerah untuk mempercepat pemadanan data penerima bantuan so\xe2\x80\xa6';;1,39E+18;thewindNcloud;1;Twitter for Android;1;[]
09/05/2021 14:44;b'@David_kayadu1 @AliNgabalinNew Eh anak sundel..., Bukannya Cebong yg doyan makan duit haram..?  Dana bansos utk orang miskin jg di-embat. Taik Lo..!!';0;1,39E+18;Kumis0075;0;Twitter for Android;0;[]
09/05/2021 14:43;b'RT @xosantoz: @henrysubiakto Apakah ini yg dimaksud Kriteria merusak NKRI prof..?? :\n\n1. Korupsi Bansos dll\n2. Hutang ugal2an\n3. Biasa ingk\xe2\x80\xa6';;1,39E+18;sugisu15;298;Twitter for Android;1;[]
09/05/2021 14:43;b'RT @getteng_m: @msaid_didu Mestinya, akademisi kritis-idealis, menjaga NKRI dgn menyoroti:\n-korupsi bansos\n-pelemahan kpk\n-kemunduran demok\xe2\x80\xa6';;1,39E+18;WiePind;4;Twitter for Android;1;[]
09/05/2021 14:43;b'RT @Mdy_Asmara1701: Sila dimaknai sendiri \xf0\x9f\xa4\x94\n\nTernyata Pegawai KPK tak Lolos TKW Sedang Tangani Korupsi Bansos dan KKP yang Jerat 2 Menteri\xe2\x80\xa6';;1,39E+18;MFetih2;703;Twitter for Android;1;[]
09/05/2021 14:42;"b'RT @maspiyuaja: Ternyata Pegawai KPK Yang Tak Lolos ""Tes Kabangsaan"" Sedang Tangani Korupsi Bansos! https://t.co/XKxj04GkXG https://t.co/bo\xe2\x80\xa6'";;1,39E+18;aman_hs;879;Twitter Web App;1;[]
09/05/2021 14:42;b'RT @IMCMushroom: Ternyata Pegawai KPK tak Lolos TKW Sedang Tangani Kasus Korupsi Bansos dan KKP yang Jerat 2 Menteri dari Parpol Koalisi...\xe2\x80\xa6';;1,39E+18;HausKuasa;125;Twitter for Android;1;[]
09/05/2021 14:40;b'Akhirnya Madam Bansos bisa tidur tenang malam ini. Selamat ya Madam. https://t.co/YYbEjkmDO2';0;1,39E+18;ZZhorief;2;Twitter for Android;0;[]
09/05/2021 14:40;b'RT @UyokBack: Ternyata Pegawai KPK tak Lolos TWK Sedang Tangani Korupsi Bansos dan KKP yang Jerat 2 Menteri\n\nhttps://t.co/WbsRoOF1cr';;1,39E+18;dian_athena;212;Twitter for Android;1;[]
09/05/2021 14:40;b'RT @Mdy_Asmara1701: Sila dimaknai sendiri \xf0\x9f\xa4\x94\n\nTernyata Pegawai KPK tak Lolos TKW Sedang Tangani Korupsi Bansos dan KKP yang Jerat 2 Menteri\xe2\x80\xa6';;1,39E+18;aman_hs;703;Twitter Web App;1;[]
09/05/2021 14:39;b'RT @xosantoz: @henrysubiakto Apakah ini yg dimaksud Kriteria merusak NKRI prof..?? :\n\n1. Korupsi Bansos dll\n2. Hutang ugal2an\n3. Biasa ingk\xe2\x80\xa6';;1,39E+18;HeriawanAdiwan2;298;Twitter for Android;1;[]
09/05/2021 14:38;b'RT @UyokBack: Ternyata Pegawai KPK tak Lolos TWK Sedang Tangani Korupsi Bansos dan KKP yang Jerat 2 Menteri\n\nhttps://t.co/WbsRoOF1cr';;1,39E+18;nadrayanti;212;Twitter for Android;1;[]
09/05/2021 14:38;b'@henrysubiakto Sebutkan dong klo anda tau kelompok perusak NKRI.jgn cuma ngomong saja..\n\nKORUPTOR BANSOS prusak NKRI gak? KORUPTOR BENIH LOBSTER PERUSAK NKRI GAK?\nHARUN MASIKU?\n\nJGN TAU NYA RADIKAL RADIKUL AJA.\n TAPI DI TANYA KELOMPOK.MANA DIEM....';0;1,39E+18;Cuklam1;0;Twitter for Android;0;[]
09/05/2021 14:38;b'RT @xosantoz: @henrysubiakto Apakah ini yg dimaksud Kriteria merusak NKRI prof..?? :\n\n1. Korupsi Bansos dll\n2. Hutang ugal2an\n3. Biasa ingk\xe2\x80\xa6';;1,39E+18;Maridut88;298;Twitter for Android;1;[]
09/05/2021 14:38;b'@PSedijono @madTarada @jawapos @JJRizal https://t.co/vp3nwMB9Wo\n\nLu kalau masih bawa2 HTI, Taliban berarti memang buzzeeRP yg bodoh dan tolol.. nih gue kasih tau biar lu pinter, HTI dan Taliban berbeda pemahaman, mereka ga akan pernah bersatu. Orang bego saja yg percaya kalau Taliban itu HT\xf0\x9f\x98\x82\xf0\x9f\x98\x82';0;1,39E+18;WA_ynym;0;Twitter for Android;0;[]
09/05/2021 14:38;b'@idtodayco Boleh ga percaya tapi kalau kesirep urusannya jadi lain, begitu survey kepercayaan rakyat dilakukan hasilnya selalu tinggi. Terus kok bisa? Partisipannya mayoritas penerima bansos, ya jelas aja ternilai baik.';0;1,39E+18;Mayaka259;0;Twitter for Android;0;[]
09/05/2021 14:37;"b'RT @maspiyuaja: Ternyata Pegawai KPK Yang Tak Lolos ""Tes Kabangsaan"" Sedang Tangani Korupsi Bansos! https://t.co/XKxj04GkXG https://t.co/bo\xe2\x80\xa6'";;1,39E+18;HukumIndonesiaX;879;Twitter for Android;1;[]
09/05/2021 14:36;b'RT @Mdy_Asmara1701: Sila dimaknai sendiri \xf0\x9f\xa4\x94\n\nTernyata Pegawai KPK tak Lolos TKW Sedang Tangani Korupsi Bansos dan KKP yang Jerat 2 Menteri\xe2\x80\xa6';;1,39E+18;mirzaindzaf;703;Twitter for Android;1;[]
09/05/2021 14:36;b'RT @xosantoz: @henrysubiakto Apakah ini yg dimaksud Kriteria merusak NKRI prof..?? :\n\n1. Korupsi Bansos dll\n2. Hutang ugal2an\n3. Biasa ingk\xe2\x80\xa6';;1,39E+18;Bunga11568874;298;Twitter for Android;1;[]
09/05/2021 14:36;b'RT @Mdy_Asmara1701: Sila dimaknai sendiri \xf0\x9f\xa4\x94\n\nTernyata Pegawai KPK tak Lolos TKW Sedang Tangani Korupsi Bansos dan KKP yang Jerat 2 Menteri\xe2\x80\xa6';;1,39E+18;dickyss;703;Twitter for Android;1;[]
09/05/2021 14:35;b'Kemsos Hentikan Bansos Tunai, Ini Penjelasan Tri Rismaharini https://t.co/n3RytUNkQi';;1,39E+18;jurnalpatrolin1;0;Twitter Web App;0;[]
09/05/2021 14:34;"b'RT @maspiyuaja: Ternyata Pegawai KPK Yang Tak Lolos ""Tes Kabangsaan"" Sedang Tangani Korupsi Bansos! https://t.co/XKxj04GkXG https://t.co/bo\xe2\x80\xa6'";;1,39E+18;Okiee31161359;879;Twitter for Android;1;[]
09/05/2021 14:34;b'RT @SimfoniTaksa: Sudah sepantasnya pihak ke 3 di lindungi oleh Hukum dalam mengadaan bantuan Bansos covid-19 non tunai.\n#UULindungiPenanga\xe2\x80\xa6';;1,39E+18;CaronaUpdates;11;Carona Updates;1;[]
09/05/2021 14:33;b'RT @xosantoz: @henrysubiakto Apakah ini yg dimaksud Kriteria merusak NKRI prof..?? :\n\n1. Korupsi Bansos dll\n2. Hutang ugal2an\n3. Biasa ingk\xe2\x80\xa6';;1,39E+18;cayocaiyoo;298;Twitter for Android;1;[]
09/05/2021 14:33;b'RT @UyokBack: Ternyata Pegawai KPK tak Lolos TWK Sedang Tangani Korupsi Bansos dan KKP yang Jerat 2 Menteri\n\nhttps://t.co/WbsRoOF1cr';;1,39E+18;02fc71ba00c2451;212;Twitter for Android;1;[]
09/05/2021 14:32;b'@msaid_didu TDK MKN SALAH BACA,PASTI SELEKSINYA KETAT,KECUALI YG SELEKSI DENI SIREGAR,ABU JANDA,ADE A,EKO K,GUNTUR R,MK MKN SALAH.INI KESENGAJAAN UTK ALIHKAN ISSU YG SANGAT KRUSIAL SPT BANJIRNYA TKA RRC,KASUS BANSOS,UTANG YG MENGGUNUNG,KENAIKAN PAJAK,HARUN MASIKU, DLL';0;1,39E+18;Icu663;0;Twitter for Android;0;[]
