Tanggal;Banyak Retweet;Tweet;Terjemah
18/05/2021 13:36;0.0;jalan nb dan kawan-kawan henti intervensi putus ketua jaga mandiri;road nb and friends stop intervening, break up the head of self-care
18/05/2021 13:36;17.0;korupsi bansos covid 19 100 t by novel baswedan berita cnbci;corruption bansos covid 19 100 t by novel baswedan cnbci news
18/05/2021 13:36;0.0;njilat palestina goblok negara kaya jajah israel bego karena tau jajah netral tai  yahudi pesek kamu busa busa bela israel kamu anggap kamu ngaca dana bansos korupsi;lick palestine stupid rich country colonized israel stupid because you know colonialism is neutral, jewish snub you are foaming at defending israel you think you are looking at social assistance funds for corruption
18/05/2021 13:36;0.0;noval baswedan bongkar korupsi bansos capai 100 triliun cari cari alas untuk non aktipkan novel baswedan aneh dengan bangsa cinta lindung koruptor tegak hukum bangsa diam;noval baswedan dismantles corruption, social assistance reaches 100 trillion, looks for a platform to deactivate baswedan's novel, strange with the nation, loves to protect corruptors, upholds the law, the nation is silent
18/05/2021 13:36;15.0;sungguh biadab sakit rakyat indonesia rekor korupsi asabri 23 t lampau kita bangsa;really barbaric sick indonesian people asabri corruption record 23 years ago we are the nation
18/05/2021 13:37;1.0;bansos hak miskin korupsi terap hukum progresif;social assistance for the poor, corruption, applies progressive law
18/05/2021 13:37;0.0;maling bangsat duet bansos embat sampah das;thief bastard duet for social assistance
18/05/2021 13:37;1.0;wow besar sekalee anggap duit bansos duit moyang parah turunlah presiden;wow, it's so big, think that the social assistance money is bad for the ancestors, come down the president
18/05/2021 13:38;15.0;sungguh biadab sakit rakyat indonesia rekor korupsi asabri 23 t lampau kita;really barbaric sick indonesian people asabri corruption record 23 years ago
18/05/2021 13:38;0.0;sudah sih korupsi bansos seperti  gotong royong;there is already corruption in social assistance like gotong royong
18/05/2021 13:39;0.0;rakyat bahan bancak pemimpinyakorupsi nama rakyat biadab laku korupsi bansos;the people, the material of the bancak leader, corruption, the name of the barbaric people, engages in social assistance corruption
18/05/2021 13:39;2.0;tuduh sidik taliban kpk heran mereka 75 orang singkir via twk aneh kt tidak t;accused of the taliban's kpk was surprised that 75 people left via strange twk if not t
18/05/2021 13:39;2.0;tuduh sidik taliban kpk heran mereka 75 orang singkir via twk aneh kt tidak tau misi luar tahu jokowi tidak spertinya kpk setir tidak sasar koruptor pro kuasa;kpk alleged that the taliban fingerprints were surprised that 75 people left via strange twk kt didn't know about foreign missions knowing jokowi didn't look like kpk steering was not targeting pro-power corruptors
18/05/2021 13:40;3.0;duuuh novel baswedan bikin hidup madam bansos anak lurah tidak tenang jreeng novel korupsi bansos covid;duuuh baswedan's novel makes the life of madam bansos, the children of the village head are not calm, jreeng, the novel of corruption, social assistance, covid
18/05/2021 13:40;0.0;twk akal hilang jejak korupsi bansos capai 100 t;twk sense lost track of corruption social assistance reached 100 t
18/05/2021 13:41;2.0;dy rahasia menang tender proyek konstruksi emang kudu nyetor;dy, the secret to winning a construction project tender, you have to make a deposit
18/05/2021 13:41;0.0;laku setan kurap jin iprit genderuwo tong ngeret ganaspati wewe gombel jenis dedemit doa laku terima korup bansos tersebut hidup susah gelisah karena tidak berkah;the devil's behavior ringworm jin iprit genderuwo tong ngeret ferocious wewe gombel kind of demonic prayer behavior accept corrupt social assistance, life is difficult and restless because it is not blessed
18/05/2021 13:41;0.0;wow madam bansos  f t beli madam innalillahi wa inna illaihi radji unallahumaghfirlaha warhamha wa fihi wa fuanha semoga madam got nista al fatihah aamiinn;wow madam bansos ft buy madam innalillahi wa inna illaihi radji unallahumaghfirlaha warhamha wa fihi wa fuanha hope madam got nista al fatihah amen
18/05/2021 13:42;2.0;bang 74 singkir kpk alat kuasa;bang 74 get rid of kpk power tool
18/05/2021 13:42;0.0;dunia nilai negara dasar realita kalau bansos korupsi byr utg cekik rakyat dengan bijak aneka saya pikir positif mustahil harga;in the world, the value of the state is based on reality, if the social assistance is corrupt, debt suffocates the people wisely, i think it's positive, it's impossible to pay
18/05/2021 13:42;0.0;gotong royong korupsi bansos bagi nilai korupsi fantastis 100triliyun;social assistance corruption gotong royong for a fantastic corruption value of 100 trillion
18/05/2021 13:42;0.0;rimba silat gaduh;rowdy martial arts
18/05/2021 13:43;0.0;akses cek terima bansos 300 ribu mei 2021;access check, receive social assistance 300 thousand may 2021
18/05/2021 13:43;0.0;mengerikan korupsi bansos covid capai rp100t pola indonesia beliau singkir mafia bansos covid kpk;terrible corruption of social assistance covid reaches rp100t indonesian pattern he gets rid of the social assistance mafia kpk
18/05/2021 13:43;0.0;kwkwkwkwkw gelar sama madam bansos kutik;kwkwkwkwkw title with madam bansos kutik
18/05/2021 13:43;27.0;negeri negeri masak;country of cooking
18/05/2021 13:43;0.0;sengaja ekspos bombastis untuk alih persepsi masyarakat untuk tutup bodoh karena tidak lulus twp bukti korupsi bansos omdo;deliberately exposed bombast to change public perception to shut up stupid because they didn't pass twp proof of social assistance corruption omdo
18/05/2021 13:44;2.0;jreeng novel korupsi bansos covid 100 t pegawai kredibel tidak depak tap;jreeng novel corruption bansos covid 100 t credible employees don't knock
18/05/2021 13:44;1.0;madam bansos anak lurah tanyain tuuh;madam of social assistance, the son of the village head, ask the question
18/05/2021 13:44;0.0;rimba silat gaduh aman;rowdy martial arts jungle safe
18/05/2021 13:45;0.0;ganas maling biadab;savage thief
18/05/2021 13:45;0.0;hidup tanggung bansos;live on social assistance
18/05/2021 13:46;0.0;jiaahahah duit alir jauuuhhh partai merah maling bansos pantesan ini nb wawasan bangsat depak;jiaahahah the money flows so far, the red party steals social assistance, this deserves nb insight, bastard, depak
18/05/2021 13:46;0.0;korupsi bansos covid hukum mati jeng jeng 100t korupsi;covid-19 social assistance corruption sentence to death jeng jeng 100t corruption
18/05/2021 13:46;0.0;romo lindung;father of protection
18/05/2021 13:47;;usut madam bansos  ;investigate madam bansos 
18/05/2021 13:48;0.0;saya abis pikir lulus twk korupsi bansos 100t yaaa lulus bikin;i thought that i passed the 100t social assistance corruption case, i passed it
18/05/2021 13:48;0.0;pantas singkir;get rid of
18/05/2021 13:49;2.0;bang 74 singkir kpk alat kuasa https;bang 74 get rid of kpk power tool https
18/05/2021 13:49;0.0;kamu saja kali saya rasa jajah manusia zaman kamu katrokkk bansos korup terus saya gitu teman saya hahaha;it's just you, i think humans were colonized in your era, the social assistance was corrupt, then i was like that my friend hahaha
18/05/2021 13:49;0.0;tangan covid 19 bahan bancak bansos vaksin alkes edun perpu beres;hand of covid 19, material for social assistance, vaccine for medical equipment, edun, perpu, is done
18/05/2021 13:50;0.0;bangsa indonesia maaf cenderung nrimo coba kalau uang bansos tidak korupsi berapa ribu adek 2 tersebut bantu salah negeri salah koruptooorrr;the indonesian people are sorry, they tend to be nonchalant, try if the social assistance money is not corrupt, how many thousands of these 2 brothers are helping one country, the wrong country is corrupt toooorrrr
18/05/2021 13:50;0.0;admin jangan over bikin sensasi judul spertinya judul melintir ucap novel baswedan novel bilang korupsi bansos puuhan triliiun rupiah nilai 100an t jangan novel dipojokin gara 2 judul brita klompok 2 anti beliau;admin, don't overly sensationalize the title, it looks like the title twists the word baswedan novel, and the novel says that social assistance corruption is worth hundreds of trillions of rupiah, don't let the novel be cornered because 2 brita group 2 titles are against him
18/05/2021 13:50;0.0;negeri yah garong percaya;the country is fierce to believe
18/05/2021 13:51;0.0;coba ngasih bantu 2 rejeki pula kalau hanyadirejimini;try to help with 2 good fortune if only on a mini-regime
18/05/2021 13:51;0.0;iya fokus korupsi maksud;yes focus on corruption
18/05/2021 13:51;0.0;pasti presiden tas bungkus bansos tulis presiden republik indonesia iya presiden tidak tau korupsi uang kalau tidak di korupsi nyicil utang negara;surely the president of the social assistance package wrote the president of the republic of indonesia, yes, the president doesn't know about money corruption, if it's not corrupted in installments on the state debt
18/05/2021 13:52;2.0;disinggkirkan kpk twk tidak jlas;removed kpk twk not clear
18/05/2021 13:52;1.0;woowww wowww jreeng jreeng ungkap singkir;woowww wowww jreeng jreeng says get out
18/05/2021 13:54;0.0;buang duri koruptor usut tuntas korupsi bansos hukum mati laku karena koruptor benci jokowi hahaaahahahahaha;remove the thorns of the corruptors, thoroughly investigate the corruption of social assistance, the death penalty is sold because corruptors hate jokowi hahahahahahahaha
18/05/2021 13:54;0.0;ooh wajar beliau wajib singkir;ooh it's natural that he has to get out
18/05/2021 13:55;0.0;mangkanya banget mencuri bansos;it's really good to steal social assistance
18/05/2021 13:55;1.0;t-nya jejer 100 nih;the t is lined up 100
18/05/2021 13:56;0.0;gotong royong ngasi mkn madam bansos;gotong royong to give food to madam bansos
18/05/2021 13:56;122.0;nyimaaak gelar tiker ah;listen to the ticket title ah
18/05/2021 13:57;0.0;owalah savekpk beranijujurpecat;owalah savekpk dare to be fired
18/05/2021 13:59;1.0;jreeng novel korupsi bansos covid 100 tmuh iqbal cnbc indonesianews 18 may 2021 18 23;jreeng novel corruption bansos covid 100 tmuh iqbal cnbc indonesianews 18 may 2021 18 23
18/05/2021 13:59;0.0;korupsi;corruption
18/05/2021 13:59;0.0;puzzle kuak sih gunjang ganjing kpk;kpk jigsaw puzzle
18/05/2021 13:59;1.0;woowww wowww jreeng jreeng teru;woowww wowww jreeng jreeng teru
18/05/2021 14:00;0.0;mesti teliti nilai puluh triliun ratus triliun nilai proyek korupsi besar perhati novel baswedan;must examine the value of tens of trillions of hundred trillions of values ??of big corruption projects, pay attention to baswedan's novel
18/05/2021 14:00;5.0;ohh pantesan novel tidak lulus sidik komisi berantas korupsi kpk novel baswedan buka suara cerita korupsi korupsi bantu sosial bansos covid 19 nilai capai rp100 triliun world stands with palestine world stands with palestine;ohh, it's a shame that the novel didn't pass the fingerprint of the corruption eradication commission kpk novel baswedan opens his voice on the story of corruption, corruption, social assistance, social assistance, covid 19, reaching value of rp100 trillion world stands with palestine world stands with palestine
18/05/2021 14:01;7.0;horasss  wanita syanteekk cebong tanggung lo;horasss the woman syanteekk is a tad bitch
18/05/2021 14:01;10.0;korupsi bansos capai 100 triliun gila madame bansos madame bansos madame bansos mana engkau;social assistance corruption reaches 100 trillion crazy madame social assistance madame social assistance madame social assistance where are you
18/05/2021 14:01;1.0;nge-tweet jempol gemetar;shaking thumbs tweet
18/05/2021 14:01;0.0;rezim jokowi takut novel madam bansos rezim bobrok;jokowi's regime is afraid of madam bansos novels, the regime is corrupt
18/05/2021 14:01;0.0;telanjangin sisain kolor doang pajang bunderann hi tulisin badan pake spidol gede 2 teman 2 mencuri duit bansos 100t 2 deh jam 8 sampai jam 5 sore 3 bebasin penjara harta sita;bare the collar, just put it on the bunderann hi, write down the body using a large marker 2 friends 2 steal the social assistance money 100t 2 hours 8 to 5 pm 3 release the prison property confiscated
18/05/2021 14:02;0.0;boom;boom
18/05/2021 14:03;0.0;sidik komisi berantas korupsi kpk novel baswedan buka suara cerita korupsi korupsi bantu sosial bansos covid 19 nilai capai rp100 triliun  4changan2 sebab nb dan kawan-kawan lulus test wawasan bangsa;fingerprint of the corruption eradication commission kpk novel baswedan opens voice on corruption story corruption covid 19 social assistance social assistance value reached rp100 trillion 4changan2 because nb and friends passed the nation insight test
18/05/2021 14:04;0.0;bagi tip bansos;for social assistance tips
18/05/2021 14:05;4.0;bpip wawasan bangsa korupsi duit jatah rakyat bansos nilai main main itu dasar sih pegang omg;bpip, insight into the nation, corruption, money, the people's share of social assistance, the value of playing is basic, i hold on to omg
18/05/2021 14:05;0.0;isu bansos jg;social assistance issue too
18/05/2021 14:05;0.0;komisi berantas korupsi kpk novel baswedan buka suara cerita korupsi korupsi bantu sosial bansos covid 19 nilai capai rp100 triliun;corruption eradication commission kpk novel baswedan opens voice on corruption story corruption social assistance social assistance covid 19 value reaches rp100 trillion
18/05/2021 14:05;1.0;mbak uang covid itu kmana mbak kerja sosial desa bagiin bansos tidak operasional apada hanya sekali dapat awal pandemi padahal ketemu masyarakat bansos;miss the covid money, where is the village social work distributing social assistance, it is not operational, only once you get the start of the pandemic, even though you meet the social assistance community
18/05/2021 14:06;0.0;bansos 17 btw 17 t;social assistance 17 btw 17 t
18/05/2021 14:06;0.0;bansos level lokal indonesia bro masih pantau;indonesian local level social assistance bro still monitoring
18/05/2021 14:06;3.0;heran tidak lolos test sampai paham so butuh;i'm surprised i didn't pass the test until i understood so i needed it
18/05/2021 14:06;3.0;heran tidak lolos test sampai paham so butuh jreen;i'm surprised i didn't pass the test until i understood so i needed jreen
18/05/2021 14:06;0.0;kalau bicara dorong produksi tidak motor segmen tengah bawah jual turun drastis pasar covid karena dampak kaum pandemi ini mau ngarep coba bansos you know;if we talk about pushing production, not for the lower middle segment, the sales have dropped drastically because of the impact of this pandemic, they want to try social assistance, you know
18/05/2021 14:06;0.0;karena habis;because it's finished
18/05/2021 14:06;1.0;selasainovasi minggu aplikasi sahabat sistem administrasi hibah bansos terintergrasi administrasi sejahtera rakyat sekretariat kota bogor;tuesday, the week of innovation, the friend application, the integrated social assistance grant administration system, the administration of the people's welfare, the secretariat of the city of bogor
18/05/2021 14:07;0.0;akal la korupsi bansos dki rame eh 2 hilang itu prediksi dki gila sbb anggar besar sana jadi bansos 600 terima hanya 300 dki kali tah turut novel kpk dasyat;the reason is that the social assistance corruption of dki is crowded, eh 2 is missing. the prediction from dki is crazy because there is a big budget there, so the social assistance program is 600, received only 300 dki.
18/05/2021 14:07;0.0;aplikasi mudah perangkat daerah masyarakat laksana beri hibah bantu sosial masyarakat mudah informasi proposal aju  konten kait hibah bansos;easy application of community regional devices such as giving grants
18/05/2021 14:07;0.0;atur format proposal mohon cair syarat kriteria alur prosedur hibah bansos pemkotbogor bogorberlari selasainovasi;set the proposal format, please liquidate the requirements for the criteria for the flow of the social assistance grant procedure, the bogor city government, running after innovation
18/05/2021 14:07;1.0;dana blbi embat lari singapura ahirnya tangkap menteri tangkap kpk korupsi bansos;blbi funds ran away from singapore, finally arrested the minister, arrested the social assistance corruption kpk
18/05/2021 14:08;0.0;bansos bang bantu sosial rakyat kecilratusan triliun di korupsi pantesan novel dan kawan-kawan di pecat dengan alas tidak lulus test aneh negeri sudah sakit kuasa orang orang sakit;social assistance bang help the underprivileged people hundreds of trillions in corruption, the novel deserves to be fired and friends because they don't pass the strange test, the country is sick, the power of the sick
18/05/2021 14:08;1.0;dana blbi embat lari singapura ahirnya tangkap menteri y;blbi funds took flight to singapore finally caught the minister y
18/05/2021 14:08;10.0;korupsi bansos capai 100 triliun gila madame bansos madame bansos madame bansos mana en;social assistance corruption reaches 100 trillion madame social assistance madame social assistance madame social assistance where en
18/05/2021 14:08;1.0;mbak uang covid itu kmana mbak kerja sosial desa bagiin bansos tidak operasional sek;sis, where is the covid money, sis, the village social work distributes social assistance, it's not operational now
18/05/2021 14:08;0.0;sidang bansos seperti sidang kopi sianida oiya partai partai kuasa  candadoang;social assistance sessions such as the cyanide coffee trial, oiya party power party candadoang
18/05/2021 14:09;0.0;novel bansos e ktapi  apa madam bansos libat dua  dan skr kejar 2 nonaktif;the social assistance novel e kbut did madam bansos involve two and now chase 2 it's disabled
18/05/2021 14:09;0.0;nyebutnya itu apbn dana bansos 110t korupsi 100t;call it the state budget for social assistance funds 110t corruption 100t
18/05/2021 14:10;0.0;gotong royong bansos;social assistance
18/05/2021 14:10;0.0;kabar perintah panjang bansos tunai rp300 000 juni;news of long order of cash assistance rp300 000 june
18/05/2021 14:10;0.0;ngomong dki satu jadi sangka percaya;say dki one so think believe
18/05/2021 14:11;4.0;bpip wawasan bangsa korupsi duit jatah rakyat bansos nilai main;bpip insight into the nation corruption money allotments of the people social assistance value of play
18/05/2021 14:11;0.0;jujur aq koc dy tugas partai smentara novel tangan korup dana bansos oknum laku partai dengan tugas partai jg;honestly, i don't know why i'm the party's job, while the novel is a corrupt hand, the social assistance funds of unscrupulous parties, with the party's duties too
18/05/2021 14:11;0.0;negeri x pantes novel buru  mw di singkir;country x deserves the novel to be removed
18/05/2021 14:11;1.0;novel nilai korupsi bansos covid 19 capai ratus triliun;novel, the value of corruption for the social assistance for covid 19 reaches hundreds of trillions
18/05/2021 14:11;0.0;urus personal bosss kalau depan anies pake baju oren otomatis doi musuh indonesia tanya kamu musuhin koruptor geger geden koalisi oposisi kalau sebut angka 100t urus bansos legacy tugas kpk urus;take care of personal bosses, if in front of anies wearing orange clothes, automatically, the enemy of indonesia asks you to fight against corruptors, it's upsetting the opposition coalition if you say the number is 100t, take care of the legacy of social assistance, kpk's job is to take care of it
18/05/2021 14:12;0.0;bansos anjing;dog donation
18/05/2021 14:12;11.0;nb korupsi bansos capai puluh triliun sudah tangkap dki jakarta proyek indonesia jadi wajar sidik kpk singkir tidak partai kader seret saving money for the next election;nb bansos corruption reaches tens of trillions has arrested dki jakarta indonesia project so it's only natural that kpk fingerprints get out or cadre party drags saving money for the next election
18/05/2021 14:12;5.0;ohh pantesan novel tidak lulus sidik komisi berantas korupsi kpk novel baswedan buka suara cit;oh, no wonder the novel didn't pass the fingerprint of the corruption eradication commission kpk novel baswedan opened his vote
18/05/2021 14:12;0.0;pengin 2 bansos;want 2 social assistance
18/05/2021 14:12;0.0;wow rakyat derita akibat pandemi pesta pora;wow the people are suffering from the debauchery pandemic
18/05/2021 14:13;0.0;seperti 2 sidik deh doski pegang bansos;like 2 fingerprints, doski hold social assistance
18/05/2021 14:13;11.0;nb korupsi bansos capai puluh triliun sudah tangkap dki jakarta proyek d;nb social assistance corruption reaches tens of trillions already arrests dki jakarta project d
18/05/2021 14:13;0.0;pada dana bansos bancak korupsu saya rela kirim gaza untuk biaya rudal hamas lengkap perang gaza;on the bancak corrupt social assistance fund, i am willing to send gaza for the cost of hamas missiles, complete with the gaza war
18/05/2021 14:13;0.0;umur 2;age 2
18/05/2021 14:14;0.0;gotong royongx bansos;gotong royong x social assistance
18/05/2021 14:15;0.0;100 t dana bansos tilep bani bipang itu orang buzzernya keras suara world stands with palestine world stands with palestine;100 t bansos fund tilep bani bipang the loud buzzer world stands with palestine world stands with palestine
18/05/2021 14:15;2.0;hitung salur 28t   4ayolah segitunya spin off isu bansos  tameng banget korupsi berita pasca 75 kemarin usaha pikir pikir jernih sih;count channel 28t 4 come on, let's go for the spin off of the social assistance issue, it really shields the corruption of the news after 75 yesterday, trying to think clearly
18/05/2021 14:15;0.0;liwat korupsi bansos ken umpat;through corruption, social assistance and swearing
18/05/2021 14:15;0.0;madam bansos milu 2024 novel kawan buang;madam bansos milu 2024 novel friends throw away
18/05/2021 14:15;1.0;sidik komisi berantas korupsi kpk novel baswedan buka suara cerita korupsi korupsi bantu sosial bansos covid 19 nilai capai rp100 triliun u 7 2 milliar;fingerprint of the corruption eradication commission kpk novel baswedan opens voice on the story of corruption corruption social assistance social assistance covid 19 reaching value of rp100 trillion u 7 2 billion
18/05/2021 14:16;0.0;tidak bela nb tidak pro berantas korupsi negara tidak cerdas isu kpk alat politik oposan coreng perintah tidak pilih fokus isu korupsi bansos;no defense
18/05/2021 14:17;2.0;curiga bukti korupsi bansos covid 100tumpama 5t untuk singkir novel dan kawan-kawan uang haram tsb;suspect evidence of corruption for the social assistance of covid 100, for example 5 t to get rid of the novel and friends for the illicit money
18/05/2021 14:17;0.0;tidak lolos twk anggar kemensos th 2019 134 t untuk bansos covid 19 korup 100t ngaco bikin gara-gara;did not pass the 2019 ministry of social affairs fencing twk 134 t for the covid 19 social assistance corrupt 100 t it's stupid to make it because
18/05/2021 14:18;0.0;korupsi bansos hukum;legal aid corruption
18/05/2021 14:19;1.0;bansos hak miskin korup;social assistance for the poor and corrupt
18/05/2021 14:19;1.0;barangkali benar coba cek 2 lurah tanggung uang bansos;maybe it's true, try to check the 2 village heads for the social assistance money
18/05/2021 14:19;0.0;bong berita ini korupsi bansos kamu bikin rugi 100t dahsyat junjung kamu korupsi bansos covid 19 100 t by novel baswedan berita cnbci;bong this news is social assistance corruption, you make a huge loss of 100 t respect you corruption of covid 19 social assistance 100 t by novel baswedan cnbci news
18/05/2021 14:19;0.0;madam bansos panik pokok novel dan kawan-kawan harus pecat;madam bansos panic, the principal of the novel and friends must be fired
18/05/2021 14:19;0.0;wacana hukum mati koruptor bansos tidak mungkin tu;the discourse on the death penalty for social assistance corruptors is impossible
18/05/2021 14:20;0.0;hukum mati kalau korup bansos  cyok tunggu realisasi;death penalty if corrupt, social assistance cyok wait for realization
18/05/2021 14:20;21.0;jrenggg jrenggg 100 t ngeriii;jrenggg jrenggg 100 t soooo
18/05/2021 14:21;0.0;awas cuan tutup mulut maling bansos;watch out, just shut the mouth of the social assistance thief
18/05/2021 14:21;0.0;kemarin bantuin ngitungin parsel karyawan isi harga 150k ogut dapat bagia kasih ibu doi bilang bagus isi bansos perintah doi lihat geleng 2;yesterday, i helped count employee parcels, filled in the price of 150k, got a share of love, mrs. doi said it was good, the contents of the social assistance were ordered. doi look at her shake 2
18/05/2021 14:21;1.0;novel sama pola korupsi bansos daerah dki jakarta nilai bansos ditindaklanjuti sugeng rawuh;the novel is the same as the pattern of corruption in the regional social assistance in dki jakarta, the value of the social assistance is followed up by sugeng rawuh
18/05/2021 14:22;0.0;korupsi bansos minum keringat darah rakyat hukum mati laku;social assistance corruption drinks the blood sweat of the people with the death penalty
18/05/2021 14:22;0.0;novel baswedan korupsi bansos nila fantastis netijen maha pinter sby sebagai desas desus;baswedan's novel, the corruption of social assistance, the fantastic nila, the intelligent, intelligent, sby, as a rumor
18/05/2021 14:23;1.0;lari bansos dki   bansos 1 propinsi lebih mudah jaksa polisi bongkar gak kpk bro novel tenaga sidik kalau bukti kpk perintah sidik periksa gubernur dki gak logis benar maksanya;running social assistance dki 1 province social assistance is easier for police prosecutors to dismantle or not kpk bro novel fingerprinting staff if the evidence of kpk's order to check the governor of dki is illogical
18/05/2021 14:24;0.0;mending ame negara bawa kabur duit negara ape dana bansos hak rakyat miskin kamu embat bangsat;it's better if the state takes state money away or what social assistance funds are the rights of the poor you bastards
18/05/2021 14:24;0.0;yaa orang tega korupsi dana bansos;yes, people have the heart to corrupt social assistance funds
18/05/2021 14:25;0.0;100 trilyun dana bansos korupsi wooow laku benar 2 bejad bin bangsat;100 trillion social assistance funds for corruption wooow sold properly 2 badass bin bastards
18/05/2021 14:25;62.0;buzzerrp kaum korupsi bansos panas liat;buzzerrp the corruption of social assistance is hot
18/05/2021 14:25;0.0;iya ini mslah tuduh korupsi bansos covid 19 100 t 1 000 t pecat buta hati mata picek guna p e c a t komitmen pecat;yes, this is an issue accusing social assistance corruption of covid 19 100 t 1 000 t fires blind hearts with narrow eyes in order to fire commitments to fire
18/05/2021 14:25;0.0;oke wait saya sadar bansos 300k desa saya nyampenya 200k;okay wait i realized the social assistance 300k my village got 200k
18/05/2021 14:26;0.0;lo 100 triliun raib hasil korupsi bansos;lo 100 trillion lost from the corruption of social assistance
18/05/2021 14:27;0.0;bukti bukti kuat kamu makan dana bantu rakyat miskin bansos kamu embat sial loe;strong evidence that you eat funds to help the poor, social assistance, you are bad luck
18/05/2021 14:27;0.0;korupsi semoga allah swt buka jalan terang kpk untuk telusur;corruption, may allah swt open a clear way for kpk to trace it
18/05/2021 14:29;0.0;anjing buntut cebong tengil itu duit bansos bantu rakyat miskin kamu embat sial loe;the tadpole tail dog is social assistance money, help the poor people, you're bad luck
18/05/2021 14:29;0.0;berita jiwa novel baswedan ancam;baswedan novel soul news threatens
18/05/2021 14:29;1.0;bongkar 2 jalar 2 niihh;unload 2 nets 2 niihh
18/05/2021 14:29;1.0;sidik komisi berantas korupsi kpk novel baswedan buka suara cerita korupsi korupsi;kpk novel corruption eradication commission kpk baswedan open voice corruption corruption story
18/05/2021 14:29;0.0;wna welcome rakyat pengangguranslogannya partai ciliktapo bansos embat 100 tsemprulworld stands with palestine;wna welcome the unemployed people the slogan of the ciliktapo bansos party embat 100 tsemprulworld stands with palestine
18/05/2021 14:30;0.0;kalau 100 t bansos doang sih banget banget sih total anggar bansos 2020 205 t ajegile ambil untung 50 persen kalau anggar tangan covid 1000 t bansos 100 t make sense banget sih;if it's only 100 t of social assistance, it's really really a total of 205 t of social assistance budgeting 205 t it's good to take 50 percent profit if it's 1000 t of social assistance for 100 t it makes a lot of sense
18/05/2021 14:30;0.0;kamu cek bansos saja makan tuh;you just check the social assistance, eat it
18/05/2021 14:30;0.0;pantesan depak novel korupsi bansos covid 100  t;it's worth getting rid of the novel corruption bansos covid 100 t
18/05/2021 14:30;0.0;situ kirim link baca isi judul dasar duga novel korupsi bansos sebar daerah benar dapat dengan berita 2 korupsi bansos dki terus apa duuh;there, send a link, read the contents of the basic title, suspect that the social assistance corruption novel spreads to the region, it's true, you get the news of 2 dki social assistance corruption, what's next
18/05/2021 14:31;0.0;bansos ngapa koar 2;what's wrong with the social assistance?
18/05/2021 14:31;0.0;biar ngerasa gimana miskin makan nyekolahin anak susah ampun terus daftar deh bansos kis;so that you feel how poor it is to eat, educating children is hard to forgive, keep registering for social assistance, sis
18/05/2021 14:31;1.0;wow novel korupsi bansos covid 100 t gile kamu ndro;wow novel corruption bansos covid 100 t you're crazy ndro
18/05/2021 14:32;0.0;korupsi bansos tangan tegak hukum emang silah hukum hukum mati lah donasi kapal selam uang mana dan investasi syariah mart 212 kaum tipu munafik;corruption, social assistance, hands up to the law, indeed, the law is dead, the submarine donation, which money and investment, sharia mart 212, hypocrites
18/05/2021 14:33;0.0;korupsi bansos sudah tangan jaksa ngapain lagi kamu ributin mending kamu cek donasi 2 jual mayat itu tau ongkosin palestina buru kalau jalan biar cepet ketemu zul;the social assistance corruption is in the hands of the prosecutor, what are you making a fuss about, it's better if you check the donation. 2, sell the corpse, you know, pay for palestine. hurry up if you go, so you can find zul
18/05/2021 14:33;0.0;sebab 75 pegawai kpk tidak lulus twk kpkrasacukong;because 75 kpk employees didn't pass twk kpkrasacukong
18/05/2021 14:34;0.0;indonesia bansos kena uang registrasi;indonesia social assistance gets registration money
18/05/2021 14:34;0.0;link berita korupsi bansos dki boss sangka;dki bansos corruption news link boss thought
18/05/2021 14:35;0.0;bansos menteri kemarin pdip sih 100t korup goyang negara;minister of social assistance yesterday, pdip is 100t corrupt, rocking the country
18/05/2021 14:35;0.0;gila korup bansos sampai 100t;crazy corrupt social assistance up to 100t
18/05/2021 14:35;0.0;kabar fc ktapi sudah tapi dalam 1 bagi sembako bansos 1 2 kk;fc news but it's done but in 1 for social assistance groceries 1 2 kk
18/05/2021 14:35;0.0;negara sektor zakat intervensi dapur nama kalau jabat pada jujur sih 2 dana bansos digares uang zakat puluh ratus lipat besar;the state zakat sector intervenes in the name of the kitchen, if you are honest, 2 social assistance funds are paid for tens of hundred times as big as zakat money
18/05/2021 14:35;0.0;seret adil kuruptor;drag the crooks
18/05/2021 14:36;0.0;jreeng novel korupsi bansos covid 100 t butuh singkir sidik 5 10 sisa;jreeng novel corruption bansos covid 100 t need to get rid of fingerprints 5 10 left
18/05/2021 14:37;0.0;ngomong gtu tau die nyunat bantu korupsi bansos suka tipu menilep bantu berani ngomong seperti  gtu;saying that, you know that you are circumcised, helping with corruption, social assistance, likes to cheat, steal, help dare to speak like that
18/05/2021 14:38;0.0;juang bro madam bansos harun masiku tidur nyenyak;fight bro madam bansos harun still sleeps well
18/05/2021 14:38;0.0;korupsi bansos est 1 3 100 sd 200 t lebih asabri pantes twk aman korupsi bansos benur rezim kuasa tega korup bansos tengah pandemi mkin kolaps negeri tilep buat rezim kuasa anti pancasila;corruption of social assistance est 1 3 100 to 200 t more asabri deserves twk safe corruption of social assistance benur regime with the heart to corrupt social assistance in the midst of a pandemic, the country is collapsing for anti-pancasila power regime
18/05/2021 14:39;0.0;satu alokasi belanja sektor sehat 75 t brarti 405 1 t angka untuk atas covid angka bansos doang benar anggar bansos 127 50 t;one allocation for healthy sector spending 75 t means 405 1 t the figure for the above covid figure for social assistance is only true for social assistance budgeting 127 50 t
