Tanggal;Banyak Retweet;Tweet;Terjemah
09/05/2021 15:26;0.0;lari korupsi bansos kadrun td ngomong mslh minum harus apain drun sudah tangkap laku;run away from social assistance corruption kadrun didn't talk about drinking, what should i do, drun has already caught his behavior
09/05/2021 15:27;0.0;dana bansos sunat berfikir kelas profesor sunat kasihan profesor berfikirnya kelas abu janda;the social assistance fund circumcision thinks the professor's class is circumcised, sorry for the professor's thinking, the widow's gray class
09/05/2021 15:29;0.0;goblok kamu saya kasih pegang gelas korupsi bansos bloon sih paham paham otakmya simpan laci;idiot you, i give you a glass of corruption, stupid social assistance, i understand, i understand the brain, keep the drawer
09/05/2021 15:29;1.0;lanjut korupsi bansos kemensos;continue corruption of the ministry of social assistance
09/05/2021 15:32;0.0;anak madam bansos ckckck pantes;madam of social assistance ckckck pantes
09/05/2021 15:33;0.0;pertanyaanya sikat sikat bansos milih;the question is to choose a social assistance brush
09/05/2021 15:42;0.0;mudah selamat koruptor singkir sidik  alasannya gampang lolos wawasan bangsa radikal anti pancasila;it's easy to survive the corruptors get rid of fingerprints because it's easy to escape the views of the anti-pancasila radical nation
09/05/2021 15:42;0.0;sor kamu mingkem bansos jiwasraya asabri blbi kamu mingkem wna larang mudik kamu mingkem lemah kpk terus kamu maksud rusak nkri maksud guru koruptor pahlawan;sor you go to social assistance, jiwasraya asabri blbi
09/05/2021 15:44;0.0;selesai bos bipang korupsi bipang masuk menu bansos bipang buat e-ktapi tenaga ahli racik bumbu bipang jumblah ribu negeri cino;finished boss bipang corruption bipang entered the menu for social assistance bipang for e-kbut experts concoction bipang seasoning total of thousands of chinese countries
09/05/2021 15:47;0.0;hti fpi harus tuduh bikin gaduh bubar tahan gaduh pp 57 2021 kpk korupsi bansos sejarah versi dirjen budaya ex prd bipang ambawang;hti fpi must be accused of making noise, disperse, hold on to noise pp 57 2021, kpk of corruption, social assistance, history, version of the ex-prd director general of culture, bipang ambawang
09/05/2021 15:51;2.0;lampir surat terang tidak rw skck tetus main daftar pkh daftar terima bansos covid 19 gimana;attach a clear letter not rw skck continue to play register pkh register to receive social assistance covid 19 how about
09/05/2021 15:51;0.0;malaysia jabat potong gaji bayar hutang indonesia jabat lomba 2 nyunat dana rakyat situ letak beda malaysia jabat ptong gaji untuk dana tanggulang covid disni dana bansos embat pandemi covid landa;malaysia takes a pay cut to pay indonesia's debts, takes part in the competition for 2 rounds of people's funds, it's different. malaysia takes a salary cut for the covid-19 response fund, here, the social assistance fund, during the covid-19 pandemic.
09/05/2021 15:54;0.0;iya bang publish gede tapi maaf masyarakat rasa bansos tilep kemarin thari pns ans potong jeng sri bilang potong kartu pra kerja sama lagi saya lupa bang kalau sudah uang negara babk bur karuan;yes, sir, it's big, but sorry, the public feels that the social assistance is tilep yesterday, civil servants ans cut it. jeng sri said to cut the pre-cooperation card again, i forgot, bro, if it's state money, it's rushed
09/05/2021 15:55;0.0;cita brandal milyarrealita fakir bansos ratus rebutuhan ud uni astajib lakum irfan dear god communism please;the ideals of the billionaires, the reality of the poor, the social assistance, the hundred needs of the uni astajib lakum irfan dear god communism please
09/05/2021 15:56;0.0;dimana bantai 6 laskar fpi dimana korupsi bansos dimana korupsi jiwasraya asabri dimana antigen bekas janganlupakan;where was the massacre of 6 laskar fpi where was the corruption of social assistance where was the corruption of jiwasraya asabri where used antigens don't forget
09/05/2021 15:56;0.0;produksi bipang mesti butuh ahli jumblah ribu cino singkek bipang buat e-ktapi bagus menu bansos bandara kertajati mesti fungsi pabrik bipang awas bipang rawan korupsi;production of bipang must require experts number of thousands of cino singkek bipang for e-kbut good menu for social assistance kertajati airport must function bipang factory beware bipang is prone to corruption
09/05/2021 16:00;0.0;hahahaha gitu konsep hahaha kamu panitia bansos mbah tau banget syarat nya;hahahaha that's the concept hahaha you, the social assistance committee, really know the conditions
09/05/2021 16:13;0.0;maling lindung ahok sama madam bansos;the thief protects ahok and madam bansos
09/05/2021 16:22;0.0;bansos sama minum gaksih;social assistance is the same as drinking or not
09/05/2021 16:30;0.0;bang gimana doge 14rb ko beli 10rb turun 6900 beli pake uang kas rw karang taruna uang bansos bang flis bang;bro, how about doge 14k, why buy 10k, go down 6900, buy it with cash from rw karang taruna, social assistance money, bang, flis, bro
09/05/2021 16:32;0.0;nakula piara menteri nyolong bansos covid;nakula piara minister helps covid assistance
09/05/2021 16:36;0.0;emang juragane nyolong bansos covid;did the skipper help covid assistance
09/05/2021 16:40;0.0;kabar korupsi bansos;social assistance corruption news
09/05/2021 16:44;0.0;kawal bansos tka terus negara sechh;guard the tka social assistance and continue to sechh negara
09/05/2021 16:46;0.0;hukum mati koruptor bansos;death penalty for social assistance corruptors
09/05/2021 16:47;0.0;kabar korupsi dana bansos tka trus;the news of corruption in the social assistance funds tka then
09/05/2021 16:49;0.0;kabar korupsi dana bansos;news of corruption in social assistance funds
09/05/2021 16:49;0.0;ngapa tau talal tolol talal tololin orang ja situ uda ngerasa pinter wajar ummat islam breaksi saat pidato mngenai iedul firti presiden kamu endorse mkanan kamu lu halal tapi ummat islam gak sok iya gaya kamu pera seperti beras bansos;how do you know talal is stupid, talal is stupid, people there already feel smart, it's normal for muslims to breaksi during a speech about eid al-fitr, your president endorses your food, you are halal, but muslims don't pretend, your style feels like social assistance rice
09/05/2021 16:52;0.0;bansos asabri lobster bipang bagus;the asabri lobster bipang social assistance is good
09/05/2021 16:53;0.0;promosi bipang bangsa taipang kenegri besar kabar bansos km50 jiwasraya;promotion of bipang, taipang nation, big country, social assistance news km50 jiwasraya
09/05/2021 17:00;0.0;soon bansos pake uang hasil kerja;soon social assistance using the work money
09/05/2021 17:02;0.0;tilep fotocopy sampai proyek desa bumdes proyek jalan jembatan irigasimalah bansos kemarin dimintain 20 rebu wkwkwk;photocopy type until the bumdes village project, irrigation bridge road project, in fact yesterday's social assistance was asked for 20 bucks wkwkwk
09/05/2021 17:08;0.0;hoax thaliban sia folower cerdas niscaya tarik mundur kronologi isu buah ruu kpk 2 kerja buzzerp satu piara koruptor bansos covid;thaliban hoax, smart follower will definitely pull back the chronology of the issue of the kpk bill 2 work buzzerp, one guardian of the social assistance corruptors covid
09/05/2021 17:11;1.0;dana bansos begal 2 begal ngehek banget tuh;the social assistance fund for robbers 2 robbers is really scary
09/05/2021 17:11;8.0;km50maling bansos mensosmaling benur menkkpibhrsmunarmanjiwasrayabumiputeradjoko tjandrawalkot cimahiditjen pajak kemkeutppu danareksaimportasi tekstiltka chinapemecatan pegawai kpk dllsemua tutup babi;km50 thief of social assistance to socialize fry fry menkkpibhrsmunarmanjiwasrayabumiputeradjoko tjandrawalkot cimahiditjen tax ministry of finance ministry of finance and export of textiles tka china dismissal of kpk employees etc all cover pigs
09/05/2021 17:14;8.0;km50maling bansos mensosmaling benur menkkpibhrsmunarmanjiwasrayabumiputeradjoko tjandrawalkot cimah;km50 thief of social assistance socializing fried fry menkkpibhrsmunarmanjiwasrayabumiputeradjoko tjandrawalkot cimah
09/05/2021 17:18;0.0;cebong hidup maling bansos pantesan tolol;the tadpole lives a social assistance thief, it's stupid
09/05/2021 17:21;0.0;khan katanya 50 lebih milih jd base on that rezim korup bebas gitu x sedih dan tidak malu sudah 2 partai kuasa 1 ngilangin harun masiku 2 rampok dana bansos 3 kpla daerah banyak korupsi 4 blum lagi ketua 2 dpp dan dpr nyamau bawa kmn negara;khan said 50 would prefer to be a base on that a corrupt regime is free, so sad and not ashamed that 2 parties in power 1 eliminated harun masiku 2 robbed social assistance funds 3 regional heads of regions had a lot of corruption 4 not to mention the chairman of 2 dpp and dpr wants to take the country's kmn
09/05/2021 17:21;2.0;semoga keluarga kah alloh ta ala tabah sabar betapa berat jalan kaki gombong bandung hanya modal 120 ribu serah alloh untung istri beliau kaum finis jaman now system bansos mesti mengcover mrk;i hope that the family, allah ta'ala, be patient, how hard it was to walk, gombong bandung, only 120 thousand capital, god gave it to him, fortunately, his wife, the finishers today, the social assistance system must cover them
09/05/2021 17:21;0.0;rela madam bansos aman jerat hukum dunia mudah  an jerat hukum alam kubur akhirat tuntas adil;willing madam social assistance is safe, the snare of the law of the world is easy and the snare of the natural law of the grave of the hereafter is completely fair
09/05/2021 17:23;0.0;eh saosnya rataiya seperti  dana bansoscaksss;uh the sauce is rataiya like a bansoscakss fund
09/05/2021 17:35;0.0;bansos imlek nasional usaha peduli nkri klenteng banyumas;national lunar social assistance, an effort to care for the homeland of the banyumas temple
09/05/2021 17:35;0.0;komentar professsor korupsi bansos jiwasraya asabri malu sama gelar tuuh;professsor's comments on social assistance corruption, jiwasraya asabri, are ashamed of the title
09/05/2021 17:45;0.0;korupsi bansos pandemi sungguh keji rakyat hilang kerja;the corruption of the pandemic social assistance is really vile, the people have lost their jobs
09/05/2021 17:51;8.0;dpr senyum tl isi babi semuabuzzerp senang musuh kejar babimadam bansos lega singkir cari bukti kpkpembunuh 6 syuhada bebas masalah masyarakatpengalihan isu hebat;dpr smile tl fill pork all buzzerp happy enemy chases babimadam social assistance get rid of looking for evidence kpk murderer 6 martyrs problem free society diversion great issue
09/05/2021 17:51;0.0;kamu pikir haram babi doang maling dana bansos 2 haram lek;do you think that pork is only haram to steal the social assistance funds 2, it's haram lek
09/05/2021 17:56;0.0;akibat bodoh 1 besar 2kan buzzerp alih embunuhan 6 syuhadadiskriminasi ibhrsuu ciptakerja rugi rakyath munarman dijengukkorupsi bansos jiwasraya asabri dsbwakil dpr dicyduk kpk;stupid result 1 big 2 right buzzerp over killing 6 martyrs
09/05/2021 18:01;8.0;dpr senyum tl isi babi semuabuzzerp senang musuh kejar babimadam bansos lega de;dpr smile tl fill all pork buzzerp happy enemy chases babimadam social assistance is relieved de
09/05/2021 18:01;2.0;semoga keluarga kah alloh ta ala tabah sabar betapa berat jalan kaki gombong band;may allah ta'ala be patient with the family, how hard it is to walk the bandwagon
09/05/2021 18:14;0.0;5 bantu cair lebaran blt bansos sembako kartu prakerja pkh subsidi listrik;5 help disburse eid blt social assistance for basic necessities, pre-employment cards, electricity subsidies
09/05/2021 18:20;0.0;kabar kasuskm 50kerumunan ibharus vs pejabatmadam bansoskoruptor asabri jiwasraya dllwakil dpr bebasuu cilaka rusak generasipelanggaran ham tangkap h munarmanutang menggunungbuzzerp tidak pidanadrone laut china laut indonesia;news of the case km 50 ibharus crowd vs social agency madam corruptor asabri jiwasraya etc. representative of the free house of representatives, uu cilaka, damaged generations, human rights violations, arrest h. munarmanutang, mount buzzerp, no crime, china sea drone, indonesian sea
09/05/2021 18:31;0.0;prof mohon tanggap donk kait korupsi bansos jiwasraya asabri tidak rusak nkri;prof, please respond, the link to the social assistance social assistance (bansos) jiwasraya asabri is not damaged, nkri
09/05/2021 18:36;0.0;supermie mie bansos;super mie bansos
09/05/2021 18:36;0.0;wkwkwk mie bansos benar 2;wkwkwk the bansos noodles are right 2
09/05/2021 18:41;0.0;megang uang bansos takut korupsi;holding social assistance money afraid of corruption
09/05/2021 18:53;0.0;untung ada bangga anak katak bangkong cebong hasil uang ketololannyaada benar bagong tutup tka kpk diobok-obok madam bansos anak lurah benur;fortunately, there is pride, the child of the frog, bangkong, cebong, the result of his stupid money, is true, the tka, closes the tka, kpk, is messed with madam bansos, the son of the benur village head
09/05/2021 19:04;0.0;senang lebaran idul fitri keranjang belanja sungguh penuh rakyat miskin bansosjangan belanja hasil korupsi biada;happy eid al-fitr, the shopping basket is really full of poor people, social assistance, don't shop for the results of barbaric corruption
09/05/2021 19:12;0.0;bansos covid korupsi;corruption covid assistance
09/05/2021 19:18;0.0;karena serba gaduh tinggal pilih test peg kpk larang mudik tka bilang mega-brin bansos 3 periode;because it's all noisy, just choose test peg kpk forbid going home tka said mega-brin social assistance 3 periods
09/05/2021 19:36;3.0;bocor pegawai kpk non aktif tangan bansos juliari batubara suap edy prabowo;leaked non-active kpk employee hands social assistance juliari coal bribe edy prabowo
09/05/2021 19:59;0.0;cek nik ktapi cek blt umkm bri bni 2021 tahap 2 link bpum bltumkm blt bansos tribunkaltim via;check nik but check blt umkm bri bni 2021 stage 2 link bpum bltumkm blt bansos tribunkaltim via
09/05/2021 20:01;0.0;gilir tanyak bansos diam kubu bong;take turns asking social assistance for the bong camp
09/05/2021 20:02;17.0;2  7bani cebong  7bani tikus bansos  7bani bipang  7bani anjing peliharaanikutan lebaran  pak harto pembasmi pki pak harto pembasmi pki;2 7bani cebong 7bani rats for social assistance 7bani bipang 7bani pet dogs during eid, pak harto, the exterminator of the pki, pak harto, the exterminator of the pki
09/05/2021 20:02;0.0;bansos gima kemarin sampe;how did the social assistance arrive yesterday?
09/05/2021 20:04;17.0;2  7bani cebong  7bani tikus bansos  7bani bipang  7bani anjing peliharaan ikutan lebaran  pak harto pembas;2 7bani cebong 7bani mice for social assistance 7bani bipang 7bani pet dogs for eid, pak harto basis
09/05/2021 20:23;;pantes buzzerp girang 75 sidik senior kpk singkir koruptor bansos 18 saja bain nkri harga mampos tapi koruptor  ;deserves buzzerp happy 75 fingerprints senior kpk get rid of corruption bansos 18 only bain nkri price sucks but corrupt 
09/05/2021 20:37;0.0;tidak tangan bansos kkp tidak apa-apa yah diberentiin tangan bansos kkp orangnya tangkap yah diserahterimakan sidik kasus s di status asn 9 orang beres;no, the hand of social assistance, kkp, it's okay, the hand of social assistance is stopped, why is the person arrested, the fingerprint of the case s is handed over to the status of asn 9 people are done
09/05/2021 20:37;0.0;tidak apa-apa masiku bansos takut korupsi;it's okay masiku social assistance afraid of corruption
09/05/2021 20:44;0.0;kalau pake duit korupsi bansos;if you use social assistance corruption money
09/05/2021 20:46;0.0;nyuwun bansos koyo wingieeh lali dana bansos gawe bancak an yo kasuse dugi pundi niku mireng 2 ajeng di hukum mati;nyuwun social assistance koyo wingieeh lali fund social assistance gawe bancak an yo case dugi pundi niku mireng 2 ajeng sentenced to death
09/05/2021 20:51;0.0;hha nikah artis ora isolasi masiku gek skalian kae daana bansos di urus sek rasah kakean petingsing ngurusi sek mudikcukup manut atur 1th iki nyatane yo copit seh ono jare vaksis kui obat gaawkoppot nyattane akeh sek iseh positif masio di vaksin;haha, the artist's marriage is not isolated, but still, you guys, the social assistance fund is being taken care of by sekrasah, kakean, petingsing, taking care of the homecoming sector, just being obedient, set 1 year, this is true, yo copit seh ono jare vaccis, medicine, gaawkoppot, nyattane, akeh, sek, iseh, positive, is still being vaccinated
09/05/2021 21:00;0.0;serang kpk pro novel ssaya kapanmadam bansos tangkap;attack kpk pro novel ssaya kapanmadam bansos arrest
09/05/2021 21:01;0.0;dasar banibipang pake radikal radikul intoleran taliban menfitnah umat uslam untuk tutup jahat bansos jiwasraya asabri benur;banibipang's basis uses the taliban's intolerant radicals to slander muslims to cover up the evil social assistance of jiwasraya asabri benur
09/05/2021 21:01;0.0;terima kasih terima bansos;thank you thank you
09/05/2021 21:01;0.0;tuju dengan tukang henry laku korupsi bansos usak nkri kelompok tidak waras;go with the henry carpenter to practice social assistance corruption, destroy the nkri group who are insane
09/05/2021 21:02;0.0;korupsi bansos ko tidak pidana sih rugi rakyat indonesia aneh;why is social assistance corruption not a crime, it's a loss for the indonesian people, it's weird
09/05/2021 21:03;0.0;busuk otak korupsi bansos teriak pancasila ngerubah pancasila;rotten brain corruption of social assistance shouting pancasila changing pancasila
09/05/2021 21:04;0.0;pantesan;deserved
09/05/2021 21:06;0.0;awokwok bansos anj;awkwok social assistance anj
09/05/2021 21:08;0.0;netizen kalau ramadhan kpk libur sih sidik korupsi bansos kbr berita kelanjutanya;netizens if ramadan is on holiday, why is there a corruption of social assistance, kbr the news continues
09/05/2021 21:12;0.0;rakyat percaya covid karena korupsi bansos wna bebas indonesia rapid bekas ntahlah stay safe mudik hihi;people believe in covid because of corruption, foreign social assistance, free indonesian, rapid, used, don't know, stay safe going home hihi
09/05/2021 21:14;2.0;lampir surat terang tidak rw skck tetus main daftar pkh da;attached clear letter no rw skck keep playing pkh da list
09/05/2021 21:16;0.0;hidup ngarepin bansos;live waiting for social assistance
09/05/2021 21:17;0.0;khan baca berita bansos duga libat lebih orang lembaga dalam dakwa thd juliari dana bansos alir elit politik parpol moncong putih herry herman;khan, reads the social assistance news, suspects that more people are involved in the accusation against juliari, the social assistance fund flows from the political elite of the white muzzle political party, herry herman
09/05/2021 21:19;1.0;wow urus partai bansos;wow, take care of the social assistance party
09/05/2021 21:21;0.0;berita tka korupsi bansos 2 ahli bidang;news about tka corruption bansos 2 field experts
09/05/2021 21:22;1.0;7 rangkai peritiswa segar alit;7 series of alit fresh events
09/05/2021 21:22;0.0;bunuh kaya jahat kakap laku buru harun masiku gaung amplop milu harun masiku sampai korusi bansos melempem;kill rich, evil snapper, rush, harun masiku echoes the envelope of milu harun masiku until the social assistance corruption stagnates
09/05/2021 21:23;1.0;bansos lobster komisi pilih aziz semua usai kompetisi;lobster social assistance commission choose aziz all after the competition
09/05/2021 21:24;0.0;mencuri dana bansos;stealing social assistance funds
09/05/2021 21:25;1.0;bansos lobster komisi pilih aziz semua;lobster social assistance commission choose all aziz
09/05/2021 21:25;0.0;buzzer kamu jaman saiki dana bansos korup infrastruktur ngabisin kas negara ujung untung tidak byr utang naik utang negara plagi jamane sopo;buzzer, you are the era of saiki, the social assistance fund, corrupt, infrastructure, drains the state treasury, the end of the profit is not paying off, the debt is rising, the state debt is plagiarized, sopo
09/05/2021 21:28;;oke saya bantu 1 korupsi bansos lagi tangan kpk 2 jelasin maksud ugal dengan angka lihat tabel dibwh  no 3 4 5  ;okay, i'll help 1 corruption of social assistance again, kpk's hands 2 explain what you mean by numbers, see the table below number 3 4 5 
09/05/2021 21:29;0.0;molor sibuk bersih 2 dana bansos;too late to clean up 2 social assistance funds
09/05/2021 21:29;0.0;otak cebong lagi mmbela junjung suruh itu dana bansos usut bong;the tadpole's brain is defending upheld, asking for the social assistance funds to investigate bong
09/05/2021 21:32;7.0;korban bansos bicara bela korban twk korban korupsi korban wenang;social assistance victims speak up for victims of corruption victims, victims of authority
09/05/2021 21:42;0.0;bani bipang neng mainin issu agama truuus komenin korupsi bansos harun masiku tki china;bani bipang neng plays on religious issues, comments on corruption, social assistance, harun masku, chinese migrant workers
09/05/2021 21:45;1.0;kenapa cluster pilkada pasar tn abang mall bansos tunai kunjung jokowi maumere kunjung risma kerumun agama sinis acara agama;why did the market election cluster mr. brother, mall, social assistance, visit, joko widodo, maumere, to visit risma, the religious crowd, cynical, religious events?
09/05/2021 21:47;0.0;sabar masiku ora mblayer pelan 2 wae maksud pean nikah kudu isolasi piya masiku lha artis sudah swap dana bansos urus masiku sama dinsos bantu perangkat pean repot 2 berita banyak kamu bc kalau vaksin obat covid copit;i'm patient, i don't want to mblayer slowly, 2 wae, i mean, marriage partners need to isolate piya masiku, lha the artist has swapped social assistance funds, take care of my social assistance and social services, help the device. people are busy 2 news a lot, bc if the vaccine is for covid medicine, copit
09/05/2021 21:56;0.0;akal bulus mereka supaya bansos henti spt;their ruse so that the social assistance stops like
09/05/2021 22:08;0.0;63 milyar gampang bayar sehat rampok 2 jiwasraya 43 t korupsi bansos seremoni covid;63 billion easy to pay healthy rob 2 soulsraya 43 t corruption bansos covid ceremony
09/05/2021 22:08;0.0;mingkem nikmat rampok bansos;enjoy the pleasure of robbing social assistance
09/05/2021 22:09;0.0;gimana jelas bansos korupsi;how is the social assistance for corruption clear?
09/05/2021 22:10;0.0;hasil masyarakat muak tambah korupsi dana bansos covid 19 ngebuat masyarakat perintah lagi canda harap masyarakat ngikutin bijak perintah;the result is that people are fed up with adding corruption to the covid 19 social assistance fund, making the public joke again, hope the people follow the orders wisely
09/05/2021 22:13;0.0;selamat madam bansos sidik singkir 2 firli agen tanam partai entu;congratulations madam bansos fingerprint get rid of 2 firli planting agent for your party
09/05/2021 22:15;0.0;bantu negeri emang negeri korupsi bansos mending kamu nasehatin kamu nge tweet twitter;help the country, indeed a country of corruption, social assistance, it's better for you to advise you to tweet on twitter
09/05/2021 22:15;0.0;ooo pantes 2 perintah madam bansos;ooo pantes 2 orders madam bansos
09/05/2021 22:15;;tidak lolos wawasan bangsa t an;did not pass the nation's insight t an
09/05/2021 22:22;3.0;bansos mitos pandemi abadi miskin garis miring;the myth of the eternal pandemic of the poor slashes
09/05/2021 22:22;0.0;dpr gaji mu emang madam bansos juara maling;your salary dpr is madam bansos champion thief
09/05/2021 22:25;1.0;kenapa cluster pilkada pasar tn abang mall bansos tunai kunjung;why did the market election cluster, mr. brother, the social assistance mall, visit?
09/05/2021 22:31;0.0;mbak koruptor bansos pandemi partai;miss corruptor for party pandemic social assistance
09/05/2021 22:32;0.0;bayar bayar transfer transfer thari thari bansos lancarrr;pay for the transfer, transfer, transfer, daily social assistance, smoothly
09/05/2021 22:36;0.0;kalimat tambah bansos transparan korupsi maaf cuman nanya;sentence added transparent social assistance corruption sorry just asking
09/05/2021 22:41;0.0;dalang tes wawasan bangsa akal akal pki perjuangan untuk hilang bansos libat petinggi partai madam bansos;the mastermind of the test of the nation's insight, the pki sense, the struggle to lose social assistance, involves party officials, madam of social assistance
09/05/2021 22:41;1.0;kabar duit bansosapa kbr blbiapa kbr koruptorapa kabar pmbunuh laskarapa kabar pndeta pndana kkb teroris papua kabr wna tiongkok dateng  makan duit hibah gratis negeri onta diem  sasaranya kadrun onta mulu;news about money for social assistance and social assistance
09/05/2021 22:41;0.0;itu banyak masyarakat bodoamat covid tidak percaya covid tidak percaya perintah kaca deh bijak bijak aneh korupsi bansos tes swab bekas orang tinggal karena covid bilang;that's a lot of stupid people covid don't believe in covid don't believe in glass orders
09/05/2021 22:43;0.0;serah pimpin alat bukti raib hmmm hidup madam bansos hidup jiwasraya hidup asabri hidup koruptor;hand over, lead evidence, disappear, hmmm, life of madam of social assistance, life of jiwasraya, life of asabri, life of corruptors
09/05/2021 22:46;0.0;bansos pkh bpnt cair mei 2021 cek terima laman resmi;social assistance pkh bpnt disbursed in may 2021, check, receive the official page
09/05/2021 22:46;0.0;maling bansos urus bipang;social assistance thief takes care of bipang
09/05/2021 22:52;0.0;woiii kok damkar sih emang itu korupsi bansos pake damkar;wow, how come firefighters are really corruption, social assistance using firefighters
09/05/2021 22:53;0.0;alih isu banyak tka aseng km50 korupsi bansos boom bas tis;over the issue of many foreign workers aseng km50 corruption, social assistance boom bas tis
09/05/2021 23:01;0.0;kabar laku koruptor makan dana bansos emang cap langgar ham;the news that corruptors eat social assistance funds is indeed a violation of human rights
09/05/2021 23:02;;ott masih selamat muka kpk pasca revisi uu  ;ott still welcome to kpk after the revision of the law 
09/05/2021 23:02;0.0;woi kok bansos sama lobster korupsi kalau gabenar nama lebih bayar;wow, how come the social assistance with lobster is corrupt, if it's not true, the name is more expensive
09/05/2021 23:05;0.0;dikit cuman hua hua jiwa sraya bansos e ktapi bom saya sebutin;just a little bit hua hua soul sraya social assistance, but i mentioned the bomb
09/05/2021 23:10;;fpi bipang alih isu rejim partai jahanam negeri sono bg jangan lupa madam bansos  ;fpi bipang transfers the issue of the state evil party regime sono bg don't forget madam bansos 
09/05/2021 23:16;8.0;pasca uu revisi nama 2 kasatgas duga daftar 75 squad tangan 2 kakap seperti ott bansos ott benur kkp pajak tanjung balai cimahi banyak turun;after the law was revised the names of the 2 task force members suspected that the list of 75 squads with 2 big hands, such as ott bansos, ott fry, kkp tax, tanjung balai cimahi, dropped a lot
09/05/2021 23:23;;jipang sayurankipang cemilanbipang gara 2 bahas bipang sebentar lagi 2 lupa kalau makan nasi beras  jangan lupa madam bansos omnibus fpi  ;jipang, vegetables, kipang, snacks, bipang, because 2 will discuss bipang soon. 2, forget to eat rice, don't forget madam bansos omnibus fpi 
09/05/2021 23:39;0.0;kemsos henti bansos tunai jelas tri  rismaharini;social security stops cash social assistance, clearly tri rismaharini
09/05/2021 23:40;0.0;bansos laku penjara nemenin itu koruptor cari tahan kpk;social assistance goes to prison, accompanying corruptors looking for arrest by kpk
09/05/2021 23:45;0.0;jabat tidak ungkap hal dengan harun masiku madam bansos;shake does not reveal things with harun masiku madam bansos
09/05/2021 23:56;0.0;tuan joko bipang ambawang jipang bipang ambawang babi panggang suka motong motong kalimat motong kalimat enak banget seperti motong anggar bansos anggar blt;lord joko bipang ambawang jipang bipang ambawang roasted pork likes to cut sentences, cut sentences, it's really good, like cutting up social assistance fencing blt
09/05/2021 23:58;0.0;blbi century jiwasraya asabri mantan sekjen ma lanjut dengar bansos semoga tidak karena pandemi rajalela sudah reda reda berita;blbi century jiwasraya asabri, former secretary general, continue to listen to social assistance, hopefully not because the rajalela pandemic has subsided. news
10/05/2021 00:12;1.0;maling bansos jiwasraya asabri masihu doyan bipang tidak;the thief of social assistance, jiwasraya, asabri, still likes bipang or not
10/05/2021 00:13;1.0;varian proposal utang bansos ntar korupsi;variant of the social assistance debt proposal against corruption
10/05/2021 00:15;0.0;bansos pkh bpnt cair mei 2021 cek terima laman resmi indonesia;social assistance pkh bpnt disbursed in may 2021, check, receive the official indonesian page
10/05/2021 00:22;0.0;koruptor bansos ketangkep ungkit 2kadrun emang dongo;bansos corruptors caught in the hands of 2 kadrun really don't know
10/05/2021 00:25;0.0;walahhh berita daerah woiii peler bodo emang pikirin tinggal sumatera bayr seperti  kek berita dki emang pengaroh tinggal daerah itu bansos korupsi aceh sampai papua rasa nasional paham;walahhh regional news woiii stupid peler do you think you live in sumatera bayr like dki news kek indeed the influence of living in that area is social assistance corruption aceh until papua the national sense understands
10/05/2021 00:33;0.0;kpk tangkepan tidak receh cicak lawan buaya tegak hukum korup lumayan vonis lumayan klau tugas bansos benur tuntut vonis lumayan;kpk tangkepan doesn't spend money, lizards fight crocodiles, enforces the law, is corrupt enough
10/05/2021 00:36;0.0;takut garong al rasyid sidik kpk singkir gerombol koruptor bansos benur asabri bupatinganjuk;afraid of looting al rashid, kpk's fingerprints, get rid of gangs of corruptors, social assistance, fried rice, asabri, bupatinganjuk
10/05/2021 00:39;0.0;mensos risma henti bansos tunai jelas news newstoday mensosrisma mensos mensosri trirismaharini bansos bansoscovid 19 bansostunai pkh bantuan sosial pandemicovid 19 beritaterkini infoupdate;social minister risma stops clear cash social assistance news newstoday social social minister mensos social support trirismaharini social assistance bansoscovid 19 social assistance pkh social assistance pandemicovid 19 latest news infoupdate
10/05/2021 00:45;0.0;balik panik mega korupsi bansos rambat pengunaan dana pembeliann vaksin transparan rakyat milik tunggal negara hak;behind the panic, the mega corruption of social assistance propagates the use of funds to buy transparent vaccines for the people, owned by the sole state of the right
10/05/2021 00:47;2.0;jipang sayurankipang cemilanbipang gara 2 bahas bipang sebentar lagi 2 lupa klo;jipang vegetables kipang snacks bipang because 2 will discuss bipang soon 2 forget if
10/05/2021 00:47;0.0;madam bansos lurah anak neng;madam bansos village head neng
10/05/2021 00:48;0.0;tidak ingat karena jarang korupsi ingat pdip partai juara korupsi bansos korupsi;don't remember because corruption is rare, remember pdip, the party that wins corruption, social assistance, corruption
10/05/2021 00:48;0.0;maling madam bansos adem jijik cc;thief madam bansos cool disgusted cc
10/05/2021 00:51;0.0;kpk ott koruptor receh inisedangkan kakap duduk santai tangan tidak lulus tesasabri jiwasraya bansos tidak akar kakap nyatidak korupsi tidak dalang;kpk ott corrupt corrupt pennies while snapper sits relaxed, hands don't pass tesasabri jiwasraya bansos, no root cause, no corruption, no mastermind
10/05/2021 00:53;0.0;dilanjutin pertanyaanya hitung untung untung pakai dana bansos mumpung rakyat susah dana bangun ibukota;the question was continued, calculate profit and gain using social assistance funds while the people are having a hard time getting funds to build the capital
10/05/2021 00:56;3.0;guys sekarang katany jaman pansos pansos sih kalau bansos bru saya paham bodoh saya hahahaabilmesmenuju;guys, now it's said that it's the social and social era, if it's social assistance, i understand that i'm stupid hahahaabilmes towards
10/05/2021 00:58;0.0;bipang korupsi bansos jiwasraya;soulsraya social assistance corruption
