Tanggal,Screen Name,Source,Hashtags,Sentiment,Tweet,prediction
2021-05-05 06:40:00,W_1LL1AM,Twitter Web App,[],0,duga orang takut klompok nya yg tdk lolos tes bangsa yg syarat asn ngawur insan baik,0
2021-05-05 06:40:00,zainaalariefin,Twitter for Android,[],0,mbak risma kpk data juta terima bansos bodong fiktif usaha salur bansos banyak ,0
2021-05-05 06:40:00,LouisaHilda,Twitter for Android,[],0,rizal ramli firli bahuri bongkar juta data ganda terima bansos salur abal-abal,0
2021-05-05 06:40:00,mediaindonesia,micom,[],0,tok suap proyek bansos kemensos vonis,0
2021-05-05 06:40:00,Widog798,Twitter Web App,[],0,weww uang hasil korupsi bansos covid pakai karaoke tim kemensos vice,0
2021-05-05 06:40:00,houschen,Twitter Web App,[],0,yg skrg sdg tangan sejumlah sidik yg nama edar media singkir dr kpk,0
2021-05-05 06:41:00,AloyDedy,Twitter for Android,[],0,duga orang takut klompok nya yg tdk lolos tes bangsa yg syarat asn ngawur insan baik,0
2021-05-05 06:41:00,onedheeis,Twitter for Android,[],0,firli bahuri bongkar juta data ganda terima bansos salur abal-abal,0
2021-05-05 06:41:00,PineksoRoyi1,Twitter for Android,[],0,korupsi bansos pengaruh masyarakat mepersepsi korupsi kader partai,0
2021-05-05 06:41:00,onomsalam2pas,Twitter for Android,[],0,korupsi bansos pengaruh masyarakat mepersepsi korupsi kader partai,0
2021-05-05 06:41:00,EMoorcy,Twitter for Android,[],0,mbak risma kpk data juta terima bansos bodong fiktif usaha salur bansos banyak ,0
2021-05-05 06:41:00,mayanuraga,Twitter Web App,[],0,terang saksi dakwa jabat kemensos ajak tim teknis bagi bansos karaoke senayan hadiah k,0
2021-05-05 06:41:00,ElfizaEnny,Twitter for Android,[],0,yg skrg sdg tangan sejumlah sidik yg nama edar media singkir dr kpk,0
2021-05-05 06:41:00,Lukman79768547,Twitter for iPad,[],0,yg skrg sdg tangan sejumlah sidik yg nama edar media singkir dr kpk,0
2021-05-05 06:42:00,Kaburan7,Twitter for Android,[],0,rizal ramli firli bahuri bongkar juta data ganda terima bansos salur abal-abal,0
2021-05-05 06:42:00,jozal1511,Twitter for Android,[],0,weww uang hasil korupsi bansos covid pakai karaoke tim kemensos vice,0
2021-05-05 06:43:00,idntimes,dlvr.it,[],0,ardi uang suap rp miliar juliari,0
2021-05-05 06:43:00,mitchuu,Twitter for iPhone,[],0,kalo gak telat ya skrg kantor jg udah wfo abis lebaran yg full wfo kalo bansos repot kalo,0
2021-05-05 06:43:00,Komjae1,Twitter for iPad,['kumparanNEWS'],0,sidik duga lolos seleksi asn satgas tangan kakap kpk kumparannews,0
2021-05-05 06:44:00,emgalib,Twitter for Android,[],0,salah hadap kpk mega korupsi bansos ekspor benih lobstersamin tan taipan,0
2021-05-05 06:45:00,uukonen,Twitter for Android,[],0,gapercaya covid bansos covid percaya parah emang,0
2021-05-05 06:45:00,bajoeboekit,Twitter Web App,[],0,hukum mati maling bansos kroni laksana,0
2021-05-05 06:45:00,satriapanji08,Twitter for Android,[],0,kau duga singkir insan baik kpk yg tangan mega korupsi bumi pertiwi spt bansos kau bi,0
2021-05-05 06:45:00,DZFauzi81,Twitter for Android,[],0,terang saksi dakwa jabat kemensos ajak tim teknis bagi bansos karaoke senayan hadiah k,0
2021-05-05 06:46:00,umam_chaerul,Twitter Web App,[],0,korupsi bansos pengaruh masyarakat mepersepsi korupsi kader partai,0
2021-05-05 06:46:00,eko1820,Twitter for Android,[],0,mbak risma kpk data juta terima bansos bodong fiktif usaha salur bansos banyak ,0
2021-05-05 06:46:00,WiePind,Twitter for Android,[],0,mbak risma kpk data juta terima bansos bodong fiktif usaha salur bansos banyak ,0
2021-05-05 06:46:00,Cecycur,Twitter for Android,[],0,usaha sedia paket bansos fiktif emang laku korupsi bansos udah nyikat komisi,0
2021-05-05 06:47:00,icarusthrive,Twitter for Android,[],0,ketidakadilan bansos ketidaktaatan masyarakat ketidak-percayaan ttg covid kurang tegas perintah sumber daya ngga pada timbang bebas covid negara ga sanggup lockdown,0
2021-05-05 06:47:00,bunk_zae,Twitter Web App,[],0,korupsi bansos pengaruh masyarakat mepersepsi korupsi kader partai,0
2021-05-05 06:47:00,ZulfadlanZN,Twitter Web App,[],0,laku undang nyanyi dangdut sewa jet pribadi beli sepeda brompton bayar kurban sapi hasil tilap hak orang miskin pakai karaoke,0
2021-05-05 06:47:00,imnnudin,Twitter for iPhone,[],0,terang saksi dakwa jabat kemensos ajak tim teknis bagi bansos karaoke senayan hadiah k,0
2021-05-05 06:47:00,sibeunget,Twitter for Android,[],0,yg skrg sdg tangan sejumlah sidik yg nama edar media singkir dr kpk,0
2021-05-05 06:47:00,neomorph_id,Twitter for Android,[],0,yg skrg sdg tangan sejumlah sidik yg nama edar media singkir dr kpk,0
2021-05-05 06:48:00,emgalib,Twitter for Android,[],0,rizal ramli firli bahuri bongkar juta data ganda terima bansos salur abal-abal,0
2021-05-05 06:48:00,Lukman79768547,Twitter for iPad,[],0,salah hadap kpk mega korupsi bansos ekspor benih lobstersamin tan taipan,0
2021-05-05 06:48:00,Damarholic,Twitter for Android,[],0,terang saksi dakwa jabat kemensos ajak tim teknis bagi bansos karaoke senayan hadiah k,0
2021-05-05 06:49:00,JabreakYudha,Twitter for Android,[],0,rizal ramli firli bahuri bongkar juta data ganda terima bansos salur abal-abal,0
2021-05-05 06:49:00,ShowMen05,Twitter for Android,[],0,weww uang hasil korupsi bansos covid pakai karaoke tim kemensos vice,0
2021-05-05 06:50:00,eko1820,Twitter for Android,[],0,firli bahuri bongkar juta data ganda terima bansos salur abal-abal,0
2021-05-05 06:50:00,AjieRoest,Twitter for Android,[],0,rizal ramli firli bahuri bongkar juta data ganda terima bansos salur abal-abal,0
2021-05-05 06:50:00,SetiadiYudizaza,Twitter for Android,[],0,salah hadap kpk mega korupsi bansos ekspor benih lobstersamin tan taipan,0
2021-05-05 06:50:00,SNataprajasule,Twitter for Android,[],0,sogok bansos nya ngga yah sih terima suap suap umpetin kpk pd antasari azhar aja yg bagus yg rekayasa pd makhluk ketua kpk lokal cokol amburadul,0
2021-05-05 06:51:00,senyumbahagia6,Twitter for Android,[],0,duga orang takut klompok nya yg tdk lolos tes bangsa yg syarat asn ngawur insan baik,0
2021-05-05 06:51:00,annaufal31,Twitter Web App,[],0,senang ya nb gak lulus ya mantap asabri jiwasraya suap kkp bansos dll selamat selamat kayak iklan sampurna ijo,0
2021-05-05 06:51:00,badir03,Twitter for iPhone,[],0,weww uang hasil korupsi bansos covid pakai karaoke tim kemensos vice,0
2021-05-05 06:51:00,AnugrhPrtm1,Twitter Web App,[],0,yg hak terima bansos dukung jokowi y,0
2021-05-05 06:51:00,AnugrhPrtm1,Twitter Web App,[],0,yg hak terima bansos dukung jokowi yg hak nikmat insfrastruktur dukung jokowi yg hak daftar cpns dukung jokowi yuks berani jawab,0
2021-05-05 06:52:00,AldiMusik,Twitter for Android,[],0,rizal ramli firli bahuri bongkar juta data ganda terima bansos salur abal-abal,0
2021-05-05 06:52:00,JabreakYudha,Twitter for Android,[],0,salah hadap kpk mega korupsi bansos ekspor benih lobstersamin tan taipan,0
2021-05-05 06:52:00,Yudi_qidz,Twitter for Android,[],0,sidik yg bongkar korupsi kakap spt e-ktp simulator sim ekspor benur jg bansos bisa jd asn krn tdk l,0
2021-05-05 06:52:00,merdekadotcom,dlvr.it,[],0,suap mantan mensos juliari batubara vonis penjara ardi nilai bukti suap ada bantu sosial bansos tangan covid wilayah jabodetabek mantan menteri sosial mensos juliari peter batubara,0
2021-05-05 06:52:00,crishtseason,Twitter for Android,[],0,terang saksi dakwa jabat kemensos ajak tim teknis bagi bansos karaoke senayan hadiah k,0
2021-05-05 06:52:00,wanaskii,Twitter for Android,[],0,terang saksi dakwa jabat kemensos ajak tim teknis bagi bansos karaoke senayan hadiah k,0
2021-05-05 06:52:00,muhidin40874764,Twitter for Android,[],0,usaha sedia paket bansos fiktif emang laku korupsi bansos udah nyikat komisi,0
2021-05-05 06:53:00,agnz_jean,Twitter for iPhone,[],0,kasih duit bansos jg dipake belanja baju kasih sembako jg jual lg yg kaya jg antri ambil sembako bansos gk sasar dah serba salah,0
2021-05-05 06:53:00,dysaa55,Twitter for Android,[],0,korupsi bansos pengaruh masyarakat mepersepsi korupsi kader partai,0
2021-05-05 06:53:00,ginabunga_1979,Twitter for Android,[],0,salah hadap kpk mega korupsi bansos ekspor benih lobstersamin tan taipan,0
2021-05-05 06:53:00,Andrikrwn,Twitter for Android,[],0,yg skrg sdg tangan sejumlah sidik yg nama edar media singkir dr kpk,0
2021-05-05 06:54:00,mak_bento,Twitter for iPhone,[],0,mbak risma kpk data juta terima bansos bodong fiktif usaha salur bansos banyak ,0
2021-05-05 06:54:00,gundalaRI,Twitter Web App,[],0,mbak risma kpk data juta terima bansos bodong fiktif usaha salur bansos banyak ,0
2021-05-05 06:54:00,abdillah_85,Twitter for Android,[],0,salah hadap kpk mega korupsi bansos ekspor benih lobstersamin tan taipan,0
2021-05-05 06:54:00,hdriannur,Twitter for Android,[],0,salah hadap kpk mega korupsi bansos ekspor benih lobstersamin tan taipan,0
2021-05-05 06:54:00,Lelly66984163,Twitter for Android,[],0,salah hadap kpk mega korupsi bansos ekspor benih lobstersamin tan taipan,0
2021-05-05 06:54:00,NegaraLely,Twitter for Android,[],0,sidik yg bongkar korupsi kakap spt e-ktp simulator sim ekspor benur jg bansos bisa jd asn krn tdk l,0
2021-05-05 06:54:00,chubbysharky,Twitter for iPhone,[],0,terang saksi dakwa jabat kemensos ajak tim teknis bagi bansos karaoke senayan hadiah k,0
2021-05-05 06:54:00,basirabot,Twitter Web App,[],0,terang saksi dakwa jabat kemensos ajak tim teknis bagi bansos karaoke senayan hadiah k,0
2021-05-05 06:55:00,IamYogas,Twitter for Android,[],0,duga orang takut klompok nya yg tdk lolos tes bangsa yg syarat asn ngawur insan baik,0
2021-05-05 06:56:00,roon3651,Twitter Web App,[],0, sidik senior tangan korupsi simulator sim bansos pd sidik korupsi,0
2021-05-05 06:56:00,rachmanfahadi,Twitter for Android,[],0,bansos aja tuh,0
2021-05-05 06:56:00,SatrioZidni,Twitter for Android,[],0,rizal ramli firli bahuri bongkar juta data ganda terima bansos salur abal-abal,0
2021-05-05 06:56:00,Ganjamonstera,Twitter for Android,[],0,sangka korupsi dana bansos aja karaoke dalih bonus karna lelah hari protokol sehat jaga jarak lc yg tau rakyat butuh party strugling pandemi,0
2021-05-05 06:56:00,tribunkaltim,Twitter Web App,"['bansos', 'bltumkm']",0,tambah juta terima blt umkm logini cek nama via bansos bltumkm,0
2021-05-05 06:56:00,ipongadi1976,Twitter Web App,[],0,terang saksi dakwa jabat kemensos ajak tim teknis bagi bansos karaoke senayan hadiah k,0
2021-05-05 06:57:00,RijalRivaldi,Twitter Web App,[],0, sidik senior tangan korupsi simulator sim bansos pd sidik korupsi,0
2021-05-05 06:57:00,adlamana,Twitter Web App,[],0,terang saksi dakwa jabat kemensos ajak tim teknis bagi bansos karaoke senayan hadiah k,0
2021-05-05 06:57:00,rochmanabdul43,Twitter for Android,[],0,weww uang hasil korupsi bansos covid pakai karaoke tim kemensos vice,0
2021-05-05 06:57:00,edilupak,Twitter for Android,[],0,yg skrg sdg tangan sejumlah sidik yg nama edar media singkir dr kpk,0
2021-05-05 06:57:00,DontcryindoKid,Twitter for Android,[],0,yg skrg sdg tangan sejumlah sidik yg nama edar media singkir dr kpk,0
2021-05-05 06:58:00,RambuRumba,Twitter for Android,[],0,aja asabri bansos transjakarta mangkrak ektp dll kadrun borong yak,0
2021-05-05 06:58:00,suko_sahabat,Twitter for Android,[],0,salah hadap kpk mega korupsi bansos ekspor benih lobstersamin tan taipan,0
2021-05-05 06:58:00,bayo_pulungan,Twitter for iPhone,[],0,salah hadap kpk mega korupsi bansos ekspor benih lobstersamin tan taipan,0
2021-05-05 06:58:00,detikcom,Echobox,[],0,suap bansos corona ardi iskandar maddanatja vonis penjara denda rp juta subsider kurung,0
2021-05-05 06:59:00,LukmanMGR,Twitter for Android,[],0,mbak risma kpk data juta terima bansos bodong fiktif usaha salur bansos banyak ,0
2021-05-05 06:59:00,fahriimuhammad,Twitter for iPhone,[],0,terang saksi dakwa jabat kemensos ajak tim teknis bagi bansos karaoke senayan hadiah k,0
2021-05-05 06:59:00,fasyam7,Twitter for Android,[],0,weww uang hasil korupsi bansos covid pakai karaoke tim kemensos vice,0
2021-05-05 07:00:00,Masartono,Twitter for Android,[],0,firli bahuri bongkar juta data ganda terima bansos salur abal-abal,0
2021-05-05 07:00:00,melinda71717,Twitter for Android,[],0,salah hadap kpk mega korupsi bansos ekspor benih lobstersamin tan taipan,0
2021-05-05 07:00:00,fruittea_yoong,Twitter for iPhone,[],0,terang saksi dakwa jabat kemensos ajak tim teknis bagi bansos karaoke senayan hadiah k,0
2021-05-05 07:01:00,kurniawan_wely,Twitter for Android,[],0,janji ya ngatur korupsi bansos korup,0
2021-05-05 07:01:00,TsTsp71,Twitter for Android,[],0,madam bansos kabur niihpenyidik kpk duga pecat tangan korupsi kakap,0
2021-05-05 07:01:00,DameriatiZ,Twitter for Android,[],0,mbak risma kpk data juta terima bansos bodong fiktif usaha salur bansos banyak ,0
2021-05-05 07:01:00,NKRI_NTBSasambo,Twitter for Android,[],0,salah hadap kpk mega korupsi bansos ekspor benih lobstersamin tan taipan,0
2021-05-05 07:01:00,NgaciroSL,Twitter for Android,"['TumbangkanBonekaTiongkok', 'TumbangkanBonekaTiongkok']",0,uhuyyy janji janji janji janji suku anak tagih janji risma bansos pks patah hati,0
2021-05-05 07:01:00,AbbasJlitheng,Twitter for Android,[],0,usaha sedia paket bansos fiktif emang laku korupsi bansos udah nyikat komisi,0
2021-05-05 07:01:00,Alzarev24434,Twitter for Android,[],0,weww uang hasil korupsi bansos covid pakai karaoke tim kemensos vice,0
2021-05-05 07:02:00,CUMI_BAKAR2067,Twitter for Android,"['TumbangkanBonekaTiongkok', 'TumbangkanBonekaTiongkok']",0,uhuyyy janji janji janji realisasi suku anak tagih janji risma bansos pks patah hati,0
2021-05-05 07:02:00,R_Kleptoz,Twitter for Android,"['TumbangkanBonekaTiongkok', 'TumbangkanBonekaTiongkok']",0,uhuyyy janji janji mulu realisasi suku anak tagih janji risma bansos pks patah hati,0
2021-05-05 07:03:00,TsTsp71,Twitter for Android,[],0,korupsi bansos pengaruh masyarakat mepersepsi korupsi kader partai,0
2021-05-05 07:03:00,mayedhaa,Twitter for Android,[],0,sidik yg bongkar korupsi kakap spt e-ktp simulator sim ekspor benur jg bansos bisa jd asn krn tdk l,0
2021-05-05 07:03:00,minosyahmadi,Twitter for Android,[],0,suap bansos corona ardi iskandar maddanatja vonis penjara denda rp juta subsider kurung,0
2021-05-05 07:04:00,vannymahardika,Twitter for iPhone,[],0,usaha sedia paket bansos fiktif emang laku korupsi bansos udah nyikat komisi,0
2021-05-05 07:05:00,fasyam7,Twitter for Android,[],0,korupsi bansos pengaruh masyarakat mepersepsi korupsi kader partai,0
2021-05-05 07:05:00,AlQossam3,Twitter for Android,[],0,mbak risma kpk data juta terima bansos bodong fiktif usaha salur bansos banyak ,0
2021-05-05 07:05:00,liacliq,Twitter Web App,[],0,terang saksi dakwa jabat kemensos ajak tim teknis bagi bansos karaoke senayan hadiah k,0
2021-05-05 07:05:00,NgaciroSL,Twitter for Android,[],0,uhuyyy janji janji janji realisasi suku anak tagih janji risma,0
2021-05-05 07:05:00,NgaciroSL,Twitter for Android,[],0,uhuyyy janji janji mulu realisasi suku anak tagih janji risma bansos pks,0
2021-05-05 07:05:00,maju_ahmad,Twitter for Android,[],0,weww uang hasil korupsi bansos covid pakai karaoke tim kemensos vice,0
2021-05-05 07:06:00,kijang123456,Twitter for Android,[],0,korupsi bansos ngeri hayoo eh bani cebi diam,0
2021-05-05 07:06:00,publicanews,Twitter Web App,[],0,kpk usut skandal juta data ganda terima bansos,0
2021-05-05 07:06:00,emgalib,Twitter for Android,[],0,rizal ramli firli bahuri bongkar juta data ganda terima bansos salur abal-abal,0
2021-05-05 07:06:00,jediagung,Twitter Web App,[],0,terang saksi dakwa jabat kemensos ajak tim teknis bagi bansos karaoke senayan hadiah k,0
2021-05-05 07:06:00,anggieyp,Twitter for Android,[],0,terang saksi dakwa jabat kemensos ajak tim teknis bagi bansos karaoke senayan hadiah k,0
2021-05-05 07:06:00,CUMI_BAKAR2067,Twitter for Android,[],0,uhuyyy janji janji janji realisasi suku anak tagih janji risma,0
2021-05-05 07:07:00,yoyoktea9988,Twitter for Android,[],0,mbak risma kpk data juta terima bansos bodong fiktif usaha salur bansos banyak ,0
2021-05-05 07:07:00,badir03,Twitter for iPhone,[],0,salah hadap kpk mega korupsi bansos ekspor benih lobstersamin tan taipan,0
2021-05-05 07:07:00,ArdiMaulanaSha,Twitter for Android,[],0,tanya hti hrs emang contoh korupsi contoh korupsi blbi hambalang bansos dll,0
2021-05-05 07:07:00,Habibi20811302,Twitter for Android,[],0,tes bangsa variabel nya sok hak sendiri padahal korup bansos aja embat,0
2021-05-05 07:07:00,suara1hati,Twitter for Android,[],0,tes bangsa variabel nya sok hak sendiri padahal korup bansos aja embat,0
2021-05-05 07:07:00,AgassiFajar,Twitter for Android,[],0,yg skrg sdg tangan sejumlah sidik yg nama edar media singkir dr kpk,0
2021-05-05 07:08:00,ijaydevgan,Twitter for Android,[],0,korupsi subur den yah padahal partai emak juara den kaga seru ah den jiwasraya asabri sritex ektp bansos aja blm beres den kaga seru ah takut,0
2021-05-05 07:08:00,satiaji5,Twitter for Android,[],0,tes bangsa variabel nya sok hak sendiri padahal korup bansos aja embat,0
2021-05-05 07:08:00,adnandob,Twitter for iPhone,[],0,usaha sedia paket bansos fiktif emang laku korupsi bansos udah nyikat komisi,0
2021-05-05 07:09:00,Bicaralahdotcom,Twitter Web App,[],0,lengkap skenario ampo bansos hak orang miskin skandal jahat malu,0
2021-05-05 07:09:00,Oposisi46,Twitter for Android,[],0,weww uang hasil korupsi bansos covid pakai karaoke tim kemensos vice,0
2021-05-05 07:10:00,GemarGemira,Twitter for Android,[],0,mbak risma kpk data juta terima bansos bodong fiktif usaha salur bansos banyak ,0
2021-05-05 07:10:00,diegotaruf,Twitter for Android,"['UtangBenamkanJokowi', 'UtangBenamkanJokowi']",0,ormas radikal mitos korupsi bansos nyata utangbenamkanjokowi utangbenamkanjokowi,0
2021-05-05 07:10:00,rakarq_,Twitter for Android,[],0,tar setir tar setir lawak nih gak malu bikin aib negara dana bansos korupsi rakyat sengsara karaoke bangun rakyat aja ambil sumpah pakai kitab canda,0
2021-05-05 07:10:00,ABDULGA04826923,Twitter for Android,[],0,usaha sedia paket bansos fiktif emang laku korupsi bansos udah nyikat komisi,0
2021-05-05 07:11:00,briar_rosexxo,Twitter for Android,[],0,terang saksi dakwa jabat kemensos ajak tim teknis bagi bansos karaoke senayan hadiah k,0
2021-05-05 07:12:00,pvirates,Twitter for Android,[],0,terang saksi dakwa jabat kemensos ajak tim teknis bagi bansos karaoke senayan hadiah k,0
2021-05-05 07:13:00,leoooonardo,Twitter for Android,[],0,cita skarang mensos biar ngrasain uang bansos umur hidup penjara th ga hasil,0
2021-05-05 07:13:00,Alzarev24434,Twitter for Android,[],0,rizal ramli firli bahuri bongkar juta data ganda terima bansos salur abal-abal,0
2021-05-05 07:13:00,fasyam7,Twitter for Android,[],0,salah hadap kpk mega korupsi bansos ekspor benih lobstersamin tan taipan,0
2021-05-05 07:13:00,bejokonto,Twitter for Android,[],0,sprti harun mas jga termksd makhluk gaib madam bansos jga adlh makhluk gai,0
2021-05-05 07:14:00,golkar_id,Twitter Web App,[],0,data ganda potensi terima bansos potensi rugi negara,0
2021-05-05 07:14:00,R7ser,Twitter Web App,[],0,weww uang hasil korupsi bansos covid pakai karaoke tim kemensos vice,0
2021-05-05 07:15:00,kabarpolitik,WordPress.com,[],1,ace hasan perintah pasti data ganda penerimacbansos,1
2021-05-05 07:15:00,kabarpol,WordPress.com,[],1,ace hasan perintah pasti data ganda penerimacbansos,1
2021-05-05 07:15:00,sailorsunm,Twitter for Android,[],0,bansos jg nga rata banyak k suka salah sasar dr sampeskrg keluarga gue nga dpt bantu ba,0
2021-05-05 07:15:00,rradinda,Twitter for iPhone,[],0,usaha sedia paket bansos fiktif emang laku korupsi bansos udah nyikat komisi,0
2021-05-05 07:16:00,gembongsuelogri,Twitter for Android,[],0,mbak risma kpk data juta terima bansos bodong fiktif usaha salur bansos banyak ,0
2021-05-05 07:16:00,sansekerta9,Twitter for Android,[],0,risma data ganda terima bansos yg bobrok kerja kader pdip juliari batubara yg salah er,0
2021-05-05 07:16:00,andry19633,Twitter Web App,[],0,rizal ramli ketua kpk bongkar juta data ganda terima bansos salur abal-abal,0
2021-05-05 07:16:00,Boy8115,Twitter for Android,[],0,sya ampo bansos bongkar tuntas libat bnyk org dgn bredel pecat sidik bukti kpk under control kuasa krna tdk tentu test kebngsaan hny perkara qunut picik bodoh,0
2021-05-05 07:17:00,irfan_zulfauzi,Twitter Web App,[],0,menteri sri mulyani apbn anggar pulih ekonomi nasional,0
2021-05-05 07:18:00,roon3651,Twitter Web App,[],0,salah hadap kpk mega korupsi bansos ekspor benih lobstersamin tan taipan,0
2021-05-05 07:18:00,NelfidaD,Twitter for iPhone,[],0,salah teknis kerja manusia keliru ribu masuk akal juta data ganda sistem,0
2021-05-05 07:18:00,DanteSpeak_USA,Twitter for Android,[],0,weww uang hasil korupsi bansos covid pakai karaoke tim kemensos vice,0
2021-05-05 07:18:00,berlianews,Twitter for Android,[],0,yg skrg sdg tangan sejumlah sidik yg nama edar media singkir dr kpk,0
2021-05-05 07:19:00,DiniHrdianti,Twitter for iPhone,[],0,duga orang takut klompok nya yg tdk lolos tes bangsa yg syarat asn ngawur insan baik,0
2021-05-05 07:19:00,Nigellasativa5,Twitter for Android,[],0,salah hadap kpk mega korupsi bansos ekspor benih lobstersamin tan taipan,0
2021-05-05 07:19:00,mutraf_irvi,Twitter for Android,[],0,sidik yg bongkar korupsi kakap spt e-ktp simulator sim ekspor benur jg bansos bisa jd asn krn tdk l,0
2021-05-05 07:20:00,Mey1mey1,Twitter for Android,[],0,mbak risma kpk data juta terima bansos bodong fiktif usaha salur bansos banyak ,0
2021-05-05 07:20:00,beraniadilhebat,Twitter for iPhone,[],0,rizal ramli firli bahuri bongkar juta data ganda terima bansos salur abal-abal,0
2021-05-05 07:21:00,andry19633,Twitter Web App,[],0,rizal ramli ketua kpk bongkar juta data ganda terima bansos salur abal-abal,0
2021-05-05 07:21:00,SobakhulK,Twitter Web App,[],0,salah hadap kpk mega korupsi bansos ekspor benih lobstersamin tan taipan,0
2021-05-05 07:21:00,rochmanabdul43,Twitter for Android,[],0,usaha sedia paket bansos fiktif emang laku korupsi bansos udah nyikat komisi,0
2021-05-05 07:22:00,AbuMusa01677935,Twitter for Android,[],0,rizal ramli firli bahuri bongkar juta data ganda terima bansos salur abal-abal,0
2021-05-05 07:22:00,andry19633,Twitter Web App,[],0,rizal ramli ketua kpk bongkar juta data ganda terima bansos salur abal-abal,0
2021-05-05 07:23:00,PutriK3ncana,Twitter for Android,[],0,rizal ramli firli bahuri bongkar juta data ganda terima bansos salur abal-abal,0
2021-05-05 07:23:00,luhung72274343,Twitter for Android,[],0,salah hadap kpk mega korupsi bansos ekspor benih lobstersamin tan taipan,0
2021-05-05 07:24:00,Irwanto0306,Twitter for Android,[],0,ko sampe skrg gada yg hukum mati pdhal bansos bwt warga dampak covid korupsi,0
2021-05-05 07:24:00,black13side,Twitter for iPhone,[],0,weww uang hasil korupsi bansos covid pakai karaoke tim kemensos vice,0
2021-05-05 07:25:00,castastroph,Twitter for Android,[],0,bansos jg nga rata banyak k suka salah sasar dr sampeskrg keluarga gue nga dpt bantu ba,0
2021-05-05 07:25:00,KOTAKU_KabMoker,Twitter Web App,[],1,bansos masyarakat peduli dampak covid jasa upk lkm maju karya desa leminggir,1
2021-05-05 07:25:00,hankkoverrrrrr,Twitter for Android,[],0,kasi bgt karaoke aja pake duid bansos,0
2021-05-05 07:25:00,trilukffialwsn,Twitter for Android,[],0,tagih pajak adopsi blockchain program kek bansos adopsi sistem itu teknologi balik bitcoin kawan transparan banget lo wajib rakyat tuntut hak rakyat ga buka hahaha lutju,0
2021-05-05 07:25:00,bramaswahyudi,Twitter for Android,[],0,terang saksi dakwa jabat kemensos ajak tim teknis bagi bansos karaoke senayan hadiah k,0
2021-05-05 07:26:00,dwitama_k,Twitter for Android,[],0,rizal ramli firli bahuri bongkar juta data ganda terima bansos salur abal-abal,0
2021-05-05 07:27:00,KrisnantoImam,Twitter for Android,[],0,rizal ramli firli bahuri bongkar juta data ganda terima bansos salur abal-abal,0
2021-05-05 07:28:00,NurAli68762541,Twitter for Android,[],0,berani kpk sm madam bansos,0
2021-05-05 07:28:00,aj_hanif,Twitter for Android,[],0,kutip icw ketidakmauan boyong harun mas proses hukum hilang nama politis dlm dakwa korupsi bansos lin,0
2021-05-05 07:28:00,Sandiobot23,Twitter for Android,[],0,ni relate banget si dapet cuman keluarga rt rw doang kampung gua orang bener bener butuh gapernah tuh dapet bansos cuil beras pas udah omongini warga deh sisa bansosnya itu cuman sisa,0
2021-05-05 07:28:00,yakubtrijuna,Twitter for Android,[],0,salah hadap kpk mega korupsi bansos ekspor benih lobstersamin tan taipan,0
2021-05-05 07:29:00,ditoganteng2011,Twitter for Android,[],0,salah hadap kpk mega korupsi bansos ekspor benih lobstersamin tan taipan,0
2021-05-05 07:29:00,ridhorahadi,Twitter for Android,[],0,salah hadap kpk mega korupsi bansos ekspor benih lobstersamin tan taipan,0
2021-05-05 07:30:00,NurAgus19,Twitter for Android,[],0,salah hadap kpk mega korupsi bansos ekspor benih lobstersamin tan taipan,0
2021-05-05 07:31:00,PKSejahtera,Twitter for Android,[],0,aleg pks bukhori yusuf tagih janji menteri sosial risma bansos suku anak,0
2021-05-05 07:31:00,KerenHussein,Twitter for Android,[],0,kang koruptor dana bansos nasehat korupsi kasi anak istri kasi anak suami keluarga malu bla bla,0
2021-05-05 07:31:00,AlvaFila,Twitter for Android,[],0,rizal ramli firli bahuri bongkar juta data ganda terima bansos salur abal-abal,0
2021-05-05 07:31:00,KaraengSATMATA,Twitter for iPhone,[],0,salah hadap kpk mega korupsi bansos ekspor benih lobstersamin tan taipan,0
2021-05-05 07:31:00,helveticha,Twitter for iPhone,[],0,terang saksi dakwa jabat kemensos ajak tim teknis bagi bansos karaoke senayan hadiah k,0
2021-05-05 07:31:00,TitoJalu,Twitter for Android,[],0,terima bansos insentif honorer dll rekening repot zolim,0
2021-05-05 07:32:00,Papiedo,Twitter Web App,[],0,he he he nggak potong spt bansos ya catat,0
2021-05-05 07:32:00,edy_siregar_77,Twitter for Android,[],0,majelis hakim adil tindak pidana korupsi jatuh vonis usaha ardi iskandar maddanatja,0
2021-05-05 07:33:00,terkembang_4817,Twitter for Android,[],0,rizal ramli firli bahuri bongkar juta data ganda terima bansos salur abal-abal,0
2021-05-05 07:33:00,omarnatakusuma,Twitter for Android,[],0,sidik yg bongkar korupsi kakap spt e-ktp simulator sim ekspor benur jg bansos bisa jd asn krn tdk l,0
2021-05-05 07:34:00,lucius_caleum,Twitter for iPhone,[],0,tanda masyarakat indonesia mudah lupa korupsi ganas biadab sejarah indonesia korupsi bansos,0
2021-05-05 07:34:00,indomieseduh,Twitter for Android,[],0,terang saksi dakwa jabat kemensos ajak tim teknis bagi bansos karaoke senayan hadiah k,0
2021-05-05 07:34:00,RudiPra34791251,Twitter for Android,[],0,yg skrg sdg tangan sejumlah sidik yg nama edar media singkir dr kpk,0
