Tanggal,Screen Name,Source,Hashtags,Banyak Retweet,Dif,Sentiment,Tweet,prediction
08/05/2021 15:32,WiedaryantoArya,Twitter Web App,[],0.0,4,1,jenis bansos kemensos cair lebaran 2021 cek terima via,1
08/05/2021 15:36,_ikaa_,Twitter Web App,[],0.0,5,0,simpul sih kalo miskin kaya emg  an harta mental ajaya baru bansos covid korupsi kaya coba tri eh ngambil hak org jg,0
08/05/2021 15:40,brwnsgrm,Twitter for iPhone,[],0.0,4,0,ah tetangga sial pake pindah samping rumah eneg banget tetangga ama suka pamer harta suka ngemis ngemis bansos,0
08/05/2021 15:47,adie_rew,Twitter for Android,[],0.0,5,0,knp sih hrs nguprek bansos gitu deh,0
08/05/2021 15:47,merdekadotcom,dlvr.it,[],0.0,4,1,dampak pandemi corona jakarta depok terima bansos 200 paket sembako salur majelis taklim al muhtadun al makmur lokasi jakarta depok jawa barat,1
08/05/2021 15:57,juliandjiono,Twitter for Android,[],0.0,5,0,lo dukung korupsi bansos,0
08/05/2021 15:58,erna_st,Twitter for Android,[],7.0,5,1,politikus demokrat duga sidik kpk bansos henti tesanggota komisi hukum dpr fraksi partai demokrat duga sidik kpk sidik korupsi bansos covid 19 henti tes wawas bangsa,1
08/05/2021 16:03,serambinews,TweetDeck,['KPK'],0.0,5,0,pegawai tidak lolos tes tangan kasus korupsi korupsi bantu sosial bansos korupsi menteri laut ikan kkp kpk,0
08/05/2021 16:03,krisnayanto,Twitter for Android,[],0.0,5,0,bansos madam buyar ira jabat kait hukum diam pura 2 peduli cari aman nyaman posisi,0
08/05/2021 16:04,Daniel13666,Twitter for Android,[],1.0,5,0,mantan bendahara bansos buka alir dana,0
08/05/2021 16:06,TrioMacari2000,Twitter for Android,[],7.0,5,0,politikus demokrat duga sidik kpk bansos henti tesanggota komisi hukum dpr fraksi partai demo,0
08/05/2021 16:10,Rizky04520004,Twitter for Android,[],0.0,5,0,kabar dana bansos 4tahun yaa,0
08/05/2021 16:13,HBojongsari,Twitter for Android,[],0.0,4,1,bhabinkamtibmas polsek bojongsari aiptu sutikno salur bansos polres purbalingga desa banjaran sabtu 8 5 2021,1
08/05/2021 16:17,Oposusi1,Twitter for Android,[],0.0,5,0,woy tka gimana tu lu biarin mudik oraang lu larang tka china lu biarin dasar cacat sehat g lu bntar jabat lu abis moga aib lu ntar buka korupsi bansos sampe 2 nya amin inget maha cipta g tidur,0
08/05/2021 16:27,Marco_Alfa20,Twitter for Android,[],1.0,5,0,gegara bipang issue mudik papua kpk azis nanggala bansos tka cina lenyap  3hebat manajemen issue rezim,0
08/05/2021 16:34,IkiInstitut,Twitter Web App,[],0.0,4,1,bansos idul fitri 2021 himatra via,1
08/05/2021 16:35,rzwings,Twitter Web App,[],0.0,5,0,sih bukti korupsi bansos jiwasraya diupdate portal berita nyata jokowi alih,0
08/05/2021 16:44,InaKorandotcom,Twitter Web App,[],0.0,4,1,bansos idul fitri 2021 himatra,1
08/05/2021 16:45,Soulmateleader,Twitter for Android,[],0.0,5,0,koruptor bansos mandek urus,0
08/05/2021 16:46,Alfissssh,Twitter for Android,[],1.0,5,0,negara serius pake tipu pake korupsi bansos bayar buzer pariwisata bicara kerja taekland bicara laen kerja,0
08/05/2021 16:47,OfficialGaluhID,GaluhID,"['Penipuan', 'BankBJb']",0.0,4,0,waspada tipu modus bansos mengatasnamakan bank bjb,0
08/05/2021 16:50,novvi_dewi,Twitter for Android,[],0.0,5,0,dana bansos ditilep hak nakes mereka lambat negara niat sih  3terhadap garda depan pandemj covid 19 lalai,0
08/05/2021 16:58,zandiemaulana,Twitter for Android,[],0.0,5,1,pegawai kpk lolos twk tangan korupsi bansos kkp,1
08/05/2021 16:59,PetroekvanDjava,Twitter Web App,[],0.0,5,0,juliari batubara libat korupsi bansos covid 19 luka hati masyarakat tengah pandemi mohon maaf susah 62 salah perintah cont,0
08/05/2021 17:01,ujesquadartic,Twitter for Android,[],0.0,5,0, ganas beneryg ngembat bpjskt jiwasraya bansos piye jal d situ uang mu,0
08/05/2021 17:03,Yitno57,Twitter for Android,[],0.0,5,0,ni goblok ngegas jiwasraya asabri jaman spa lol knp rezim sblmnya gk brani tangkap knp rezim brani tangkap korupsi bansos lsg kerangkeng tu,0
08/05/2021 17:04,MamaLegend1,Twitter for Android,[],0.0,5,0,naah loooh tahu cuci tangan madam bansos anak lurah herman herry n the genk dah laah pandai tupai loncat jatuh dunia,0
08/05/2021 17:09,A1sySum4r,Twitter Web App,[],1.0,5,0,gegara bipang issue mudik papua kpk azis nanggala bansos tka cina lenyap  3hebat,0
08/05/2021 17:11,reshawara,Twitter for iPhone,[],0.0,5,0,alih isukawal kpk bansos,0
08/05/2021 17:17,YusnalOezer,Twitter for Android,[],0.0,5,0,terang benderang bansos bancak an kuasa,0
08/05/2021 17:26,khalidasyaa,Twitter for Android,[],0.0,5,0,sedih mengatahui prioritas negara vaksin bansos sejahtera nakes fron liner penuh hak,0
08/05/2021 17:26,Sutan89Hendy,Twitter for Android,[],4.0,5,0,libat korupsi bansos kkp heran isu talib radikal hembus me,0
08/05/2021 17:33,apangyaa,Twitter for Android,[],0.0,5,0,korupsi bansos  1 iket tali ban ramein radikal radikul,0
08/05/2021 17:33,febriramadan26,Twitter Web App,[],0.0,5,0,lucu banyak tangan korupsi bansos,0
08/05/2021 17:39,Antonrusdiyant4,Twitter for Android,[],0.0,5,0,maling bansos neng tutup bipang,0
08/05/2021 17:43,hakieeem,Twitter for Android,[],0.0,5,0,buset jipang bipang ribut madam bansos lurah anak nya nobar,0
08/05/2021 17:51,fyandriyani,Twitter for iPhone,[],0.0,5,0,tanggung 2 dzalim nya parah hiks bansos korup gaji nakes turun 2 alat swab bekas wna bebas bobrok nya total bgt,0
08/05/2021 17:54,RPanggaleh,Twitter Web App,[],0.0,5,0,yakin serang buzzerp koruptor bansos buzzerp pimpin kpk tutup siasat busuk anak kolong buzzer rejim aktif terima proyek,0
08/05/2021 17:57,khaf72,Twitter for Android,[],0.0,5,0,cie cie kadrun wati panas buka tu cadar ambil bansos gratis tu entar lak ngoceh lg hhh iya lo butuh tol lawong hidup lo gua,0
08/05/2021 18:00,wibisonho,Twitter for Android,[],0.0,5,0,jaman sby parte kuasa koalisi hajar kpk akibat puruk gara gara bansos expor benur ujung seret ptinggi parte jadi kpk obrak abrik,0
08/05/2021 18:11,hidayatj84,Twitter for Android,[],3.0,5,0,tanya jgn 21 juta terima bansos mas siluman dn siap 21 juta ktp wna,0
08/05/2021 18:30,catwhocode,Twitter Web App,[],2.0,5,0,lebaran mudik vs pulang kampunglebaran bipang ambawang kabar gaji asn kabar tk wna china kabar lemah kpk kabar garong bansos kabar hutang indonesia kabar dwi fungsi p0lr1 kabar t3r0r1s 0pm kabar badan riset,0
08/05/2021 18:47,lurahgoodie,Twitter Web App,[],0.0,5,0,bani bipang lonte  londo item koruptor bansos,0
08/05/2021 18:48,maleshdahgua,Twitter for Android,[],0.0,4,0,kunaom yeuh a bansos,0
08/05/2021 18:50,ahmadmubarok019,Twitter for Android,[],0.0,5,0,otak pakai dikit drun banyak bipang bansos  butuh bansos salur,0
08/05/2021 18:52,ahmadmubarok019,Twitter for Android,[],0.0,5,0,besok habis antre bansos makan bipang yuk drun,0
08/05/2021 19:09,DarkRians,Twitter for Android,[],0.0,5,0,yaelah perkara presiden nyebut babi guling ribut wkwkwkwk noh sidang bansos dah sampe wkwk,0
08/05/2021 19:11,rozikaspu,Twitter for Android,[],1.0,5,0,kira mayoritas rakyat kadrun malu ngakui presiden nyinyrin presiden gilir bansos mingkem,0
08/05/2021 19:17,,,,,5,0,ular kotak tari majikan tiup seruling alih isu zalim ibhrs amp,0
08/05/2021 19:26,Jurig04554032,Twitter for Android,[],0.0,5,0,juliari batubara korupsi dana bansos kadrun,0
08/05/2021 19:31,stafsus_dagelan,Twitter for Android,[],0.0,5,0,bansos nya korupsi hahaaha semamgat mas,0
08/05/2021 19:35,jalanmuterbalik,Twitter for Android,[],2.0,5,0,lebaran mudik vs pulang kampunglebaran bipang ambawang kabar gaji asn kabar tk wna chi,0
08/05/2021 20:08,kedatanganbulan,Twitter for iPhone,[],1.0,5,0,analogi giniin ajadeh biar paham rakyat mudik besar dana bansos covid korupsi,0
08/05/2021 20:14,dineolivia,Twitter for iPhone,[],0.0,5,0,segitu heboh bansos sm reset pin pdhl hari,0
08/05/2021 20:14,selebcuit,Twitter Web App,[],2.0,5,0,banjir longsor koruptor bansos hukum maksimal angkut masukin penjara emang serius,0
08/05/2021 20:15,TongSate,Twitter Web App,[],2.0,5,0,banjir longsor koruptor bansos hukum maksimal angkut masukin,0
08/05/2021 20:32,tahamaaruf,Twitter for Android,[],0.0,5,0,poin korupsi bansos kkpnya,0
08/05/2021 20:40,Algo_Kun,Twitter for Android,[],0.0,5,0,bansos jalan gantung korupsi rakyat syarat indonesia daerah covidnya rakyat marah lockdown tp aman covid,0
08/05/2021 20:41,Megatop99,Twitter for Android,[],0.0,5,0,hijau cair cek hari saya bansos ngasi kpd org blm faham pakai hp android biarpun bansos 2 sdh kirim berkas sesuai dgn syarat 2lah jokower,0
08/05/2021 20:43,HRobertSdryono,Twitter for Android,[],0.0,5,0,bansos benur halal korupsi menteri jokowi babi,0
08/05/2021 20:48,,,,,5,0,nih jual msh radikal-radikul laku ngembat bansos amp,0
08/05/2021 20:49,Sikkam9,Twitter for Android,[],0.0,5,0,madam bansos n hairy gimana cerita,0
08/05/2021 20:55,ierv295,Twitter for Android,[],0.0,5,0,btw rakyat marah bijak lockdownnya butuh hari sanggup tanggung perintah bansos sempurna kurang tutup butuh,0
08/05/2021 20:56,Sikkam9,Twitter for Android,[],0.0,5,0,kyk cerita madam bansos yaa kasus hilang,0
08/05/2021 20:56,aminprasetyo14,Twitter for iPhone,[],0.0,5,0,gaduh sengaja rakyat ribut dng 2 sepele lupa 2 koruptor bansos km50 nya tka asing,0
08/05/2021 21:00,KopiKapalSelam,Twitter for Android,[],1.0,5,0,ular kotak tari majikan tiup seruling alih isu zalim,0
08/05/2021 21:12,,,,,5,0,judul asli 9 75 bego tangan bansos amp,0
08/05/2021 21:13,atikah_tiktik,Twitter for Android,[],0.0,5,0,indeed trik pinokio utk alih isu kubur kpk isu maduknya cina bondong bobdobg isu mudik sengsara korupsi bansos penetima ganda utk alih perhati rakyat bobeka mah suruh bikin ribut nama peminpin janncuuuk,0
08/05/2021 21:16,UjumJumadi,Twitter Web App,[],0.0,5,0,kalo ketemu mahluk jenis bawa paket sembako ama materai 10rb kasi gagal dapet bansos ama bantu umkm gonggong ubah ringkik,0
08/05/2021 21:16,HamidRaizan,Twitter for Android,[],0.0,5,0,bansos tuju kur bilang minta data eselon 1 minta data skripsi rilis publik,0
08/05/2021 21:17,dhox_tmg2504,Twitter for Android,[],0.0,5,0,gisel kkp bansos aman,0
08/05/2021 21:22,HendrasmaraWow,Twitter for Android,[],0.0,5,0,harap endorse polri biar semangat cari harun mas selesai korup bansos dkk nya semangat densus berantas kkb endorse babi,0
08/05/2021 21:24,alboy_aboe,Twitter for iPhone,[],0.0,5,0,sdh terang 2 an negara benci org 2 benci dng korupsi koruptor  wacana hukum mati korupsi bansos kmrn utk main 2 an lip service hilang muka nang jabat jls bukti,0
08/05/2021 21:26,Bambang07000838,Twitter for Android,[],0.0,5,0,bang bener bang novel dkk singkir gara 2 bansos arah madam anak lurah,0
08/05/2021 21:27,pengenjadi7,Twitter for Android,[],0.0,5,0,bansos mangan sing mudik urus mangan ora mangan urus kerja ora kerja,0
08/05/2021 21:34,NurmansyahAffa1,Twitter for Android,[],0.0,5,0,denger buzzerp ngangkat isyu korupsi bansos sunat asabri jiwasraya sampe lolos koruptor kelas kakap sjamsul nursalim sp3 kpk,0
08/05/2021 21:36,maungngomul,Twitter for iPhone,[],0.0,5,0,madam bansos guru besarzz,0
08/05/2021 21:40,syifaoryza,Twitter for Android,[],0.0,5,0,yaiya korupsi bansos kkp selesai sidik,0
08/05/2021 21:41,iniabrar,Twitter for Android,[],0.0,5,0,emosi kaga nulisnya beranta g bagi bansos y,0
08/05/2021 21:43,lestrangeina,Twitter Web App,[],0.0,5,0,tinggal liat udeee bansos bpjs korupsi grup redbul mah bisa tinggal liat dasar lu bipang cebi panggang,0
08/05/2021 21:47,Dekade1998,Twitter for iPhone,[],0.0,5,0,eh salahhh bab lg ngepetngaku bayar pajak tp ngantri bansos anak lonte muehe he he he,0
08/05/2021 21:49,adarocons,Twitter for iPhone,[],0.0,5,0,gw gk ngantri bansos anying wkwk noh junjung lu anak buah korupsi bansos duit ngalir partai tuh,0
08/05/2021 21:52,tioarasp,Twitter Web App,[],0.0,5,0,bansos master data nya bps update kala kemensos mou nya tp kayak data bansos master data kemensos ambil sndiri kalo dewa dewa nota perjanjianya sih ngerti sih,0
08/05/2021 21:55,winsoul64,Twitter for Android,[],0.0,5,0,hehe mau gitu biar korup jenis bansos amaaan,0
08/05/2021 21:56,jiyujiyuen,Twitter for Android,[],0.0,5,0,covid indonesia hancur korupsi dana bansos agama batas rakyat kena dampak pandemi akal atur atur banyak cari solusi,0
08/05/2021 21:58,wbpratama,Twitter for Android,[],0.0,4,1,a wibi teh kerja wartawan suka sekolah lurah desa gitu atuh kalo dana bos cair bansos cair wartawan suka dateng bodrek bodrek,1
08/05/2021 22:02,Mingyusdd,Twitter for Android,[],0.0,4,1,alhamdulillah tau dapet bansos,1
08/05/2021 22:10,DjafarTamtama,Twitter for Android,[],0.0,5,0,kl pro pancasila tuh korupsi bansos,0
08/05/2021 22:14,A5epGrt,Twitter for Android,[],0.0,5,0,oow ngumpet ngumpetin koruptor partai menteri korupsi bansos partai menteri korupsi import lobster de partai inti gantung manusia iya,0
08/05/2021 22:14,Mase02551901,Twitter for Android,[],0.0,4,1,bansos komunitas motor trail mudik lebaran 2021,1
08/05/2021 22:17,haninhilbram,Twitter for Android,[],3.0,5,0,tanya jgn 21 juta terima bansos mas siluman dn siap j,0
08/05/2021 22:18,A5epGrt,Twitter for Android,[],0.0,5,0,oo iya koruptor ngumpet ngumpetin ampe ngak ketemu partai menteri korupsi bansos partai menteri korupsi import benih lobster partai apkh jg partai ngak jls gantung orgnya,0
08/05/2021 22:21,cahdiavt_,Twitter for Android,[],0.0,5,0,guru duwe twitter rek ihir mo mint bansos nih,0
08/05/2021 22:26,boyke_bond_Jr,Twitter Web App,[],0.0,5,0,kl ott korupsi bansos hukumannnya maksimal mati pdhl pandemi ott lembaga bukan orang jd msh bs lanjut lolos tes giri subordinat dgn umumin pegawai 2 lolos publik pdhl pimpin blm rilis nama pegawai ybs,0
08/05/2021 22:27,Rohyati99327284,Twitter for Android,[],0.0,4,1,cair bansos 2021 sila cek mudah,1
08/05/2021 22:30,mulyati_yayan,Twitter for Android,[],1.0,5,0,novel baswedanbuku merah impor daging sapirekening gendutsimulator simblbisklnewmont nusa tammanbanggai rekindbansos juliari batubarajhonlin baratamagunung madubank paninangin prayitnohonggo w bp migasharun masikubank centuryhambalange ktppetraltrans jkt,0
08/05/2021 22:31,GagalkanBuzzeRP,Twitter for Android,[],0.0,5,0,udahlah mending lu nasehatin org 2 lu mini market g ngerugiin uang negara beda koruptor bansos g sadar mslh g henti 2 bencana alam smp gagal rencana g kasih istirahat tp iya tuhan pihak koruptor,0
08/05/2021 22:36,wazacky,Twitter for Android,[],0.0,5,0,75 tangan apkh tangan bansos ekspor benur,0
08/05/2021 22:37,SMoehammadd,Twitter for Android,[],0.0,5,0,duit lu ributin noh bansos d habisin tri partai junjung luuu,0
08/05/2021 22:38,riswan__bae,Twitter for Android,[],0.0,5,0,sing rame korupsi bansos jiwasraya asabri blbi lupa,0
08/05/2021 22:39,MensosJ,Twitter for Android,[],0.0,5,0,firli jenderal bintang ukir prestasi makan anak buah harun mas madam anak lurah bansos aziz syamsudin progres kpk lemah korupsi rajalela target antek pkc kuasa indonesia,0
08/05/2021 22:41,mathsoul1,Twitter for Android,[],0.0,5,0,jelasx bipang terpleset plesetkan akhirx sukses keras kabar gembira kapak garong bgitupun cicil utang gunung lupa yaa 2 duit bansos bumn duitx jarah kyk ektp yaa balikin duit,0
08/05/2021 23:04,cibel_tompelan,Twitter for Android,[],0.0,5,0,biar madam bansos sm ank pk lurah g usut,0
08/05/2021 23:06,GarundangGadang,Twitter for Android,[],0.0,5,0,tau alas babi tu makan dhab dalil agama islam babi haram dhab halal rasulullah suka utk cebong dungu halal korupsi dana bansos receh fitnah,0
08/05/2021 23:11,saudagarovi,Twitter Web App,[],0.0,5,0,tau partai kumpul garong bansos embat,0
08/05/2021 23:19,H4P5i,Twitter Web App,[],0.0,4,0,rekening nama fiktif bansos pkh 21 156 000 tabung bri 2017202 1 542 triliun bikin tol aceh sampe lampung plus jembatan selat sunda tarif nya murah sembako murah gerak ekonomi hidup,0
08/05/2021 23:21,Muslim_AntiPKI,Twitter for Android,"['PresidenHobiBipang', 'PresidenHobiBipang']",5.0,5,0,mati micbersama korupsibersama tikus bansosbersama harun mesikubersama peras pancasilapresidenhobibipang presidenhobibipang,0
08/05/2021 23:21,,,,,5,0,abur bias sesat tarik simpati non-muslim sy non-muslim geram marah liat pidato sulit utk tumpul logika pidato cari muka amp,0
08/05/2021 23:29,emzearfn,Twitter for Android,[],0.0,5,0,banjingan 2 kumpul,0
08/05/2021 23:29,elhami41939391,Twitter for iPhone,[],5.0,5,0,mati micbersama korupsibersama tikus bansosbersama harun mesikubersama peras pa,0
08/05/2021 23:34,muhamaddaudabd3,Twitter for Android,[],0.0,5,0,pki partai kumpul iblis ciri 2 nya bener anggota nya suka ngerampok duit rakyat sumber bansos rakyat rampok bukti bong,0
08/05/2021 23:34,RieGucciano,Twitter for Android,[],9.0,5,0,abur bias sesat tarik simpati non-muslim sy non-muslim geram marah l,0
08/05/2021 23:36,Geelysp,Twitter for Android,[],0.0,5,0,hibah bansos,0
08/05/2021 23:42,kulit_kwaci,Twitter for Android,[],0.0,5,0,gk duit gimana sih hutang dah 6400t bentar lg ppn 15 insentif nakes gk bayar duit nganter bansos korupsi  yg anggar nya aparat 2 narasi 2 radikul telor 2an bikin cepet cair,0
08/05/2021 23:52,Jazz24632,Twitter for iPhone,[],0.0,5,0,ni drun,0
09/05/2021 00:04,maspiyuaja,Twitter Web App,[],879.0,5,0,pegawai kpk lolos tes kabangsaan tangan korupsi bansos,0
09/05/2021 00:09,JafYaya2150,Twitter for Android,[],1.0,5,0,maksud tangan bansos dana covyd 19 dki 10 t,0
09/05/2021 00:11,Nada10062503,Twitter for Android,[],0.0,5,0,babi panggang tu haram garong uang bansos haram so bipang korup,0
09/05/2021 00:12,Mdy_Asmara1701,Twitter for Android,[],703.0,5,0,sila makna,0
09/05/2021 00:21,ria_otoluwa,Twitter for Android,[],0.0,5,1,tangan korupsi bansos benur,1
09/05/2021 00:22,83d326acb5b249c,Twitter for Android,[],0.0,5,0,alih issue om paham modus utama tkaphk massalpengangguran manathr utang roket daya beli masyarakat turun tumbuh ekonomi minus korupsi rajalela bansos maling silah lanjut,0
09/05/2021 00:25,Sgrdamai,Twitter for Android,[],0.0,5,0,kadrun film kartun bolak harun mas pki bansos nga bahan olah klo olah hoax neng spt politikus busuk trs manfaat dungu,0
09/05/2021 00:25,hakieeem,Twitter for Android,[],0.0,5,0,anak lurah madam bansos lurah kabar moga umur abdi dajjal,0
09/05/2021 00:32,musaKSQ,Twitter for Android,[],5.0,5,0,feeling gw sik tes wawas bangsa utk singkir sidik 2 fokus korupsi bansos,0
09/05/2021 00:33,cecan_geulis,Twitter for Android,[],4.0,4,1,lebaran raya 2021 perintah presiden jokowi salur dana bantu sosial masyarakat butuh akses laman daftar terima bantu,1
09/05/2021 00:35,Rere71335014,Twitter for Android,[],4.0,4,1,lebaran raya 2021 perintah presiden jokowi salur dana bantu sosial masyarakat,1
09/05/2021 00:37,69 df9e4ab34c6,Twitter for Android,[],3.0,5,0,iya bener audit mumpung orang hidup 1 tanah rs sumber waras 2 bus transjakarta 3 dana bansos lsm 4 5,0
09/05/2021 00:38,monot0ne,Twitter Web App,[],4.0,5,0,pribumi larang mudik cina biar liar bansos rampok asabri garong puncak anjur beli babi panggang gila klen,0
09/05/2021 00:39,SahraAhli,Twitter for Android,[],0.0,5,0,balik nya korupsi uang bansos ciduk,0
09/05/2021 00:44,SonyArekSby,Twitter for Android,[],4.0,5,0,pribumi larang mudik cina biar liar bansos rampok asabri garong puncakny,0
09/05/2021 00:44,boyke_bond_Jr,Twitter Web App,[],0.0,5,0,jgn menteri bansos ott yulianis misteri knp kpk berani sentuh ibas si sidik bilang saya tolak bu komisioner teman  dtuturnya cerita cakap sidik kpk itu apakah jawab,0
09/05/2021 00:47,brilian60989769,Twitter for Android,[],0.0,5,0,ngomong luh ama ember bu haji bocor dikit 2 talib dikit nkri harga mati dikit 2 radikal radikul luh partai bansos yah panteeesss pdi,0
09/05/2021 00:48,amir_alv,Twitter for Android,[],0.0,5,0,gitu pesan madam bansos bahasa seleksi tidak lazim,0
09/05/2021 00:51,perumal_pravin,Twitter for Android,[],0.0,5,0,uang bansos triliun korupsi ade armando islam radikal intoleran telolisme-tka cina membludak saat pandemi ade armando islam radikal intoleran teroris-hutang indonesia bengkak ade armando islam radikal intoleran telor,0
09/05/2021 01:00,HAPOSANM,Twitter for Android,[],0.0,5,0,bansos adil,0
09/05/2021 01:03,HrLafina,Twitter for Android,[],0.0,4,1,ngantri dana bansos,1
09/05/2021 01:06,bogang2020,Twitter Web App,[],0.0,5,0,dah hukum mati koruptor bansos seret si madam banson,0
09/05/2021 01:07,GhostOneSeven,Twitter for Android,[],1.0,5,0,bipang bunuh km 50 sepi ampo jiwasraya asabri lupa madam bansos santai lenggang kkb tetep aman 2 negara alih,0
09/05/2021 01:08,Gayy47903045,Twitter for Android,[],0.0,5,0,ituu bangett si bangg masaa karaoke pake duit bansos ngetarain itunyaa wkwkwk udahlaa takut tukang bakso rumah,0
09/05/2021 01:12,,,,,5,0,lha lu akun buzzer bikin twitter kyk ginian gk kerja amp,0
09/05/2021 01:18,NagaBon00282740,Twitter for Android,[],0.0,5,0,bodoh sih data bansos hubung dgn data pilres data terima bansos data pilih,0
09/05/2021 01:22,huitutbuwaw,Twitter for iPhone,[],0.0,5,0,bahaya korupsi bansos uang hasil korupsi pakai makan bipang,0
09/05/2021 01:25,MMargani5,Twitter for Android,[],2.0,5,0,gppa viral dolo dah 2 booming korupsi bansos km50 hrs munarman larang mudik ekonomi nyungsep korona kas kosong thr pns potong nya kalah viral bhkn lupa tar bilang bla bla bla alasannyangerti khaaan,0
09/05/2021 01:26,CLUUK_KUCLUK,Twitter for Android,[],2.0,5,0,gppa viral dolo dah 2 booming korupsi bansos km50 hrs munarman larang mudik,0
09/05/2021 01:36,Umar83638540,Twitter for Android,[],0.0,5,0,hai anjing berani g panggil puan maharani 2 d d hakim setya novanto dlm e-ktpberani g tuntut mati koruptor bansosjng ngomong anjing rezim,0
09/05/2021 01:39,auriga28th,Twitter for Android,[],1.0,5,0,pantau khawatir alih isu 2 kapal star trek bawa tka cina 2 koruptor bansos extradisi asgard 2 75 pegawai kpk kemarin gagal twk dapet paklaring,0
09/05/2021 01:42,Bedjo57582,Twitter for Android,[],0.0,5,0,maling maling bansos politik,0
09/05/2021 01:45,MensosJ,Twitter for Android,[],0.0,5,0,lebaran larang mudik pesan bipang ambawang online indah indo cina raya trisila ekasila gotong royong tuhan budaya korupsi bansos gimana tuh,0
09/05/2021 01:48,yoi_jacki,Twitter for Android,[],0.0,5,0,main tingkat dewa om utk selamat bansos tuntut hukum mati,0
09/05/2021 01:53,jcnugie,Twitter for Android,[],0.0,5,0,sidik sensitif bansos,0
09/05/2021 01:56,peneduhsajaa,Twitter for Android,[],0.0,5,0,trus pantau adil si koruptor bansos,0
09/05/2021 01:57,TahuTahuBulat1,Twitter for Android,[],0.0,5,0,kalo bansos dkk data dukcapil utk variasi data instansi bps kemsos bumn dkk tp via nota paham janji,0
09/05/2021 01:59,yippikayayi,Twitter for Android,[],0.0,5,0,takut si euceu tau maling bansos panic room,0
09/05/2021 02:00,ahim_abah,Twitter for Android,[],0.0,5,0,salah novel baswedan bongkar korupsi bansos tidak ijin tum partai usung presiden singkir test wawas bangsa,0
09/05/2021 02:01,J4ck_Pipp0,Twitter for Android,[],0.0,5,0,gw bkn cm bansos koruptor d endonesa hmpir d aspek rerata giant korup,0
09/05/2021 02:03,eddysutrisno08,Twitter for Android,[],0.0,5,0,pesan nangkep hrs hilang mas hrs sembunyi madam bansos hrs aman test bangsa,0
09/05/2021 02:04,Penduduk16,Twitter Web App,[],0.0,4,0,kpd yth larang mudik apresiasi nakes mohon izin saran dana bansos kompensasi utk supir travel dampak terima kasih sehat,0
09/05/2021 02:04,altiandiarsyad,Twitter for Android,[],0.0,5,0,dri dana bansos smpe alat swab bekas,0
09/05/2021 02:10,,,,,5,0,tsk kpk nama inisial tdk sembunyi data identitas tp kait madem bansos 2 kpk hati 2 amp,0
09/05/2021 02:15,skylrmoon,Twitter for iPhone,[],0.0,5,0,maling dana bansos,0
09/05/2021 02:22,Ronal_Trimayudi,Twitter Web App,[],0.0,5,0,koruptor bansosdihukum mati efek ditimbulkansangat utk rakyat heran akan koruptorhanya kriminal negeri inimereka tdk jera,0
09/05/2021 02:26,CiLieq,Twitter for Android,[],0.0,5,0,garong bansos blbi century,0
09/05/2021 02:27,TheSap15,Twitter for Android,[],0.0,5,0,ngikik bipang jadi paham lurah urus kampung daritesting 2 pegawaimudikkerumunanurusan bansostenaga kerja luarrekor hutangpertahanan rapuhpendidikan mandegproyek mangkrakmulut saksi otak tangan hati,0
09/05/2021 02:27,BangKuwok,Twitter Web App,[],0.0,5,0,korupsi bansos kaya raya takpunya mudik jalan kaki,0
09/05/2021 02:29,tukanganalisa,Twitter for Android,[],0.0,5,0,korupsi bansos prestasi marah lo bong,0
09/05/2021 02:32,Sri_nuryantiK,Twitter for Android,[],0.0,5,0,lha kalo korupsi bansos makan babi panggang gimana rip,0
09/05/2021 02:37,Penduduk16,Twitter Web App,[],0.0,5,0,yth bansos utk supir subsidi utk travel mudik larang mudik larang bagus tp mhn supir perhati tmks,0
09/05/2021 02:38,JuhaniEnju,Twitter for Android,[],0.0,5,0,putus fakta rantai sebar bansos partai mamih biar ungkap,0
09/05/2021 02:40,GrumpyOldBoii,Twitter for Android,[],0.0,5,0,makan duit bansos jugaa,0
09/05/2021 02:47,gendonesia,Twitter Web App,[],0.0,5,0,pikir random ini logika koruptor dana bansos bagi masyarakat 100 rupiah orang alih rekening pribadi klo salur bantu,0
09/05/2021 02:51,damarad7 00890,Twitter for Android,[],0.0,5,0,oooh pantesan korupsi bansos kkp kait dgn kuasa negeri,0
09/05/2021 02:51,sugito43334255,Twitter for Android,[],0.0,5,0,asa bau busuk 2 bau bansos jiwasraya asabri masih kpk,0
09/05/2021 02:53,ekojhones77,Twitter for Android,[],0.0,5,0,hei sy omongin jilat si ruhut akun fake cebong ngomongin babi goblog bkn pki cebong emang otak ngomongin baba panggang pki emang stres gol makan uang hatam bansos,0
09/05/2021 02:56,FarizkyMoch,Twitter for Android,[],0.0,5,0,tau sih gw perr bansos an korupsi uang sengaja selip pas cek eh uang ah in adoh selip tambahin binomskuy dulss,0
09/05/2021 03:01,kartuprankerja,Twitter for Android,[],0.0,5,1,iya bnr gpp mending ngebahas korupsi bansos banjir tka cina saat wni msh byk anggur n larang mudik ngebahas tragedi km 50 lbh ptg,1
09/05/2021 03:04,legnobronzee,Twitter for Android,[],10.0,5,0,ironis pribumi larang mudik cina biar masuk bansos rampok asabri garong ulama didzalimi masjid injak ajar islam bentur  in umat adu domba makan haram endorse presiden gila msh mikir negara,0
