ID,Sentiment,tweet_clean
"1,39E+18",0,"['gara', 'madam', 'bansos', 'nyaman']"
"1,39E+18",0,"['gara', 'orang', 'suka', 'ganggu', 'madam', 'anak', 'buah', 'sih', 'kirim', 'pasu', 'huru-hara', 'baca', 'buzzerp', 'utk', 'nyerang', 'bayar', 'murah', 'kaleng', 'sarden', 'bansos', 'yg', 'ikan', 'potong', 'banyak', 'air', '']"
"1,39E+18",0,"['gara', 'si', 'bipang', 'lupa', 'madam', 'bansos', 'km', 'tes', 'bangsa', 'kpk', 'si', 'abu', 'gosok', 'desi']"
"1,39E+18",0,"['gara-gara', 'bipang', 'menteri', 'jabat', 'sibuk', 'fisi', 'bipang', '', 'kasihan', 'kalo', 'yg', 'hobi', 'makan', 'babi', 'panggang', 'yg', 'salah', 'harta', 'haram', 'aja', 'makan', 'bipang', 'korupsi', 'bansos', 'benur', 'haram', 'sakit', 'rakyat']"
"1,39E+18",0,"['garong', 'bansos', '', 'yg', '', 'blbi', '', 'century', '', 'dll']"
"1,39E+18",0,"['gasss', 'periksa', 'si', 'ngibulin', 'ott', 'dana', 'bansos', 'biar', 'keringet', 'dingin']"
"1,39E+18",0,"['gatot', 'pujo', 'gub', 'sumut', 'orang', 'pks', 'pioner', 'maling', 'bansos']"
"1,39E+18",0,"['gausah', 'jajan', 'manfaatin', 'bansos', 'aja']"
"1,39E+18",0,"['gausah', 'limpahin', 'rakyat', 'dah', 'wuhan', 'karna', 'berani', 'lockdown', 'total', 'rakyat', 'kasi', 'makan', 'berani', 'biayain', 'bansos', 'aja', 'korup', 'atur', 'gajelas', 'alat', 'tes', 'antigen', 'aja', 'bekas', 'ngegusur', 'orang', 'dagang', 'enak', 'jidat', 'gaada', 'solusi', 'biar', 'mrka']"
"1,39E+18",0,"['gaya', 'henry', 'tai', 'kucing', '', 'noh', 'lu', 'kritisi', 'bansos', 'ketidakadilan', 'hukum', 'ekonomi', 'nyungseb', 'bangsa', 'belah']"
"1,39E+18",0,"['gaya', 'lu', 'pera', 'kaya', 'beras', 'bansos gw', 'lu', 'kafir']"
"1,39E+18",0,"['gblk', 'dana', 'bansos', 'korup', 'ngurus', 'wasweswos', 'dipungliin', 'klaim', 'jht', 'diribetin', 'ngotak', 'bgst']"
"1,39E+18",0,"['gebyah-uyah', 'generalisasi', 'sapujagat', 'yg', 'dangkal', 'utk', 'selamatkang', 'garong', 'bansos']"
"1,39E+18",0,"['gebyah-uyah', 'generalisasi', 'sapujagat', 'yg', 'dangkal', 'utk', 'selamatkang', 'garong', 'bansos']"
"1,39E+18",0,"['gebyah-uyah', 'generalisasi', 'sapujagat', 'yg', 'dangkal', 'utk', 'selamatkang', 'garong', 'bansos']"
"1,39E+18",0,"['gebyah-uyah', 'generalisasi', 'sapujagat', 'yg', 'dangkal', 'utk', 'selamatkang', 'garong', 'bansos']"
"1,39E+18",0,"['gegara', 'bipang', 'issue', '', 'mudik', 'papua', 'kpk', 'azis', 'nanggala', 'bansos', 'tka', 'cina', 'dll', '', 'lenyap', 'sementarahebat']"
"1,39E+18",0,"['gegara', 'bipang', 'issue', '', 'mudik', 'papua', 'kpk', 'azis', 'nanggala', 'bansos', 'tka', 'cina', 'dll', '', 'lenyap', 'sementarahebat', 'manajemen', 'issue', 'rezim']"
"1,39E+18",0,"['gegayaan', 'luh', 'zakat', 'nyombongin', 'aje', 'luh', 'dana', 'bansos', 'aja', 'lu', 'embat', '', 'gblk']"
"1,39E+18",0,"['geger', 'laki', 'bui', 'istri', 'ajak', 'foto', 'dua', 'update', 'twiter']"
"1,39E+18",0,"['geger', 'lapor', 'juta', 'data', 'terima', 'bansos', 'bodong', 'rizal', 'ramli', 'lengkap', 'skenario', '']"
"1,39E+18",0,"['gelap', 'ada', 'harun', 'mas', 'hilang', 'korupsi', 'negeri', 'korupsi', 'bansos', 'korupsi', 'asabri']"
"1,39E+18",0,"['gelap', 'ada', 'harun', 'mas', 'hilang', 'korupsi', 'negeri', 'korupsi', 'bansos', 'korupsi', 'asabri']"
"1,39E+18",0,"['gelap', 'ada', 'harun', 'mas', 'hilang', 'korupsi', 'negeri', 'korupsi', 'bansos', 'korupsi', 'asabri']"
"1,39E+18",0,"['gelap', 'ada', 'harun', 'mas', 'hilang', 'korupsi', 'negeri', 'korupsi', 'bansos', 'korupsi', 'asabri']"
"1,39E+18",0,"['gelap', 'ada', 'harun', 'mas', 'hilang', 'korupsi', 'negeri', 'korupsi', 'bansos', 'korupsi', 'asabri']"
"1,39E+18",0,"['gelap', 'ada', 'harun', 'mas', 'hilang', 'korupsi', 'negeri', 'korupsi', 'bansos', 'korupsi', 'asabri']"
"1,39E+18",0,"['gelap', 'ada', 'harun', 'mas', 'hilang', 'korupsi', 'negeri', 'korupsi', 'bansos', 'korupsi', 'asabri', 'korupsi', 'jiwasraya', 'korupsi', 'gebuk', 'tkaserbuindonesia']"
"1,39E+18",0,"['geledah', 'dpp', 'pdip', 'min', 'harun', 'mas', 'gmn', 'kabar', 'bansos', 'dakwa', 'utama', 'hukum', 'mati', 'min', '']"
"1,39E+18",0,"['gembar', 'gembor', 'silikon', 'valey', 'industri', 'big', 'data', 'teori', 'teleportasi', 'bicara', 'ndakik', 'sampek', 'gak', 'paham', 'orang', '', 'bank', 'rekening', 'terima', 'bansos', 'bawa', 'surat', 'lengkap', 'gimana', 'mas']"
"1,39E+18",0,"['gembira', 'harun', 'mas', 'blockchain', 'bansos', 'wak', 'haji']"
"1,39E+18",0,"['gembira', 'harun', 'mas', 'blockchain', 'bansos', 'wak', 'haji']"
"1,39E+18",0,"['gembira', 'harun', 'mas', 'blockchain', 'bansos', 'wak', 'haji']"
"1,39E+18",0,"['gembira', 'harun', 'mas', 'blockchain', 'bansos', 'wak', 'haji']"
"1,39E+18",0,"['gembira', 'harun', 'mas', 'blockchain', 'bansos', 'wak', 'haji']"
"1,39E+18",0,"['gembira', 'harun', 'mas', 'blockchain', 'bansos', 'wak', 'haji']"
"1,39E+18",0,"['gembira', 'harun', 'mas', 'blockchain', 'bansos', 'wak', 'haji']"
"1,39E+18",0,"['gembira', 'harun', 'mas', 'blockchain', 'bansos', 'wak', 'haji']"
"1,39E+18",0,"['gembira', 'harun', 'mas', 'blockchain', 'bansos', 'wak', 'haji']"
"1,39E+18",0,"['gembira', 'harun', 'mas', 'blockchain', 'bansos', 'wak', 'haji']"
"1,39E+18",0,"['gembira', 'harun', 'mas', 'blockchain', 'bansos', 'wak', 'haji']"
"1,39E+18",0,"['gembira', 'harun', 'mas', 'blockchain', 'bansos', 'wak', 'haji']"
"1,39E+18",0,"['gembira', 'harun', 'mas', 'blockchain', 'bansos', 'wak', 'haji']"
"1,39E+18",0,"['gembira', 'harun', 'mas', 'blockchain', 'bansos', 'wak', 'haji']"
"1,39E+18",0,"['gembira', 'harun', 'mas', 'blockchain', 'bansos', 'wak', 'haji']"
"1,39E+18",0,"['gembira', 'harun', 'mas', 'blockchain', 'bansos', 'wak', 'haji']"
"1,39E+18",0,"['gembira', 'harun', 'mas', 'blockchain', 'bansos', 'wak', 'haji']"
"1,39E+18",0,"['gembira', 'harun', 'mas', 'blockchain', 'bansos', 'wak', 'haji']"
"1,39E+18",0,"['gembira', 'korupsi', 'bansos', 'pelotot']"
"1,39E+18",0,"['gengsi', 'bib', 'spy', 'anggap', 'sbg', 'org', 'kaya', 'kl', 'bagi', 'bansos', 'tetep', 'rebut']"
"1,39E+18",1,"['genjot', 'daya', 'beli', 'konsumsi', 'masyarakat', 'lebaran', 'perintah', 'cepat', 'cair', 'bansos', 'mei', 'dengar', 'kabarsiangrampati', 'ayu', 'rk', 'informasi', 'bantu', 'sosial', 'cair']"
"1,39E+18",0,"['genk', 'ama', 'maling', 'bansos', 'bahaya']"
"1,39E+18",0,"['genk', 'madam', 'bansos', 'g', 'usut', 'takut', 'ama', 'mak', 'banteng']"
"1,39E+18",0,"['geprek', 'bansos']"
"1,39E+18",0,"['geprek', 'bansos']"
"1,39E+18",0,"['geprek', 'geprek', 'suka', 'tolong', 'geprek', 'bansos']"
"1,39E+18",0,"['gercep', 'bener', 'klo', '', 'coba', 'dah', 'klo', 'korupsi', 'bansos', 'sm', 'antigen', 'bekas', 'kwkw']"
"1,39E+18",0,"['gerilya', 'kasih', 'bansos', 'tuhhh', '']"
"1,39E+18",0,"['gerindra', 'dlm', 'bansos', 'krn', 'dlm', 'perintah', 'nh', 'oknum', 'geridra', 'korup', 'benur', 'tuh', '', 'gmn', 'om', 'zon']"
"1,39E+18",0,"['gerombol', 'istilah', 'maling', 'ubah', 'rubahini', 'maling', 'hadiah', 'maling', 'lebih', 'bayarini', 'kerumun', 'orang', 'banyakpeak', 'wkwkwkwk', '', 'muja', 'kagak', 'malu']"
"1,39E+18",0,"['gerombol', 'koruptor', 'suka', 'cita', 'anjing', 'maling', 'menggongong', 'keras', 'kegiranganmadam', 'bansos', 'anak', 'lurah', 'nafas', 'lega', 'bebas', 'jerat', 'malaikat', 'cabut', 'nyawa', 'ripkpk']"
"1,39E+18",1,"['gerombol', 'madam', 'bansos', 'pasti', 'bbb']"
"1,39E+18",0,"['gerombol', 'pura', 'lupa', 'gimana', 'petral', 'udah', 'bubar', 'eks', 'dirutnya', 'udah', 'ketangkep', 'century', 'gate', 'ampe', 'skrg', 'aja', 'kaga', 'ungkap', 'bansos', 'kasus', 'jalan', 'lu', 'pikir', 'era', 'kemaren', 'mah', 'aja', 'bobrok']"
"1,39E+18",1,"['giat', 'bagi', 'bansos', 'rw', 'lurah', 'pasirjati', 'anak', 'yatim', 'serah', 'bantu', 'sembako', 'warga', 'isoman', 'rt', 'rw', 'psg', 'jum at', 'berkah', 'lpm', 'pasirwangi', 'bagi', 'takjil']"
"1,39E+18",1,"['giat', 'bhabinkamtibmas', 'aipda', 'dedi', 's', 'saragih', 'melaksankanan', 'bansos', 'rangka', 'jelang', 'raya', 'idul', 'fitri', 'bantu', 'kg', 'beras', 'cap', 'tomat', 'tali', 'asih', 'bpk', 'ajis', 'desa', 'silau', 'padang', 'kec', 'sipispis', 'dampak', 'pandemi', 'virus', 'covid']"
"1,39E+18",1,"['giat', 'bhabinkamtibmas', 'aipda', 'dedi', 's', 'saragih', 'melaksankanan', 'bansos', 'rangka', 'jelang', 'raya', 'idul', 'fitri', 'bantu', 'kg', 'beras', 'cap', 'tomat', 'tali', 'asih', 'bpk', 'lallan', 'desa', 'silau', 'padang', 'kec', 'sipispis', 'kab', 'sergai', 'uang', 'dampak', 'pandemi', 'virus', 'covid']"
"1,39E+18",1,"['giat', 'bhabinkamtibmas', 'aipda', 'sulistyo', 'melaksankanan', 'bansos', 'kapolres', 'tebingtinggi', 'rangka', 'jelang', 'raya', 'idul', 'fitri', 'bantu', 'kg', 'beras', 'cap', 'tomat', 'tali', 'asih', 'nenek', 'hasinia', 'warga', 'desa', 'sipispis', 'kec', 'sipispis', 'kab', 'sergai']"
"1,39E+18",1,"['giat', 'bhabinkamtibmas', 'aipda', 'sulistyo', 'melaksankanan', 'bansos', 'rangka', 'jelang', 'raya', 'idul', 'fitri', 'bantu', 'kapolres', 'tebingtinggi', 'kg', 'beras', 'cap', 'tomat', 'tali', 'asih', 'ipong', 'warga', 'desa', 'sipispis', 'kec', 'sipispis', 'kab', 'sergai']"
"1,39E+18",1,"['giat', 'bhabinkamtibmas', 'aipda', 'sulistyo', 'melaksankanan', 'bansos', 'rangka', 'jelang', 'raya', 'idul', 'fitri', 'bantu', 'kg', 'beras', 'cap', 'tomat', 'tali', 'asih', 'anak', 'anakdesa', 'sipispis', 'kec', 'sipispis', 'kab', 'sergai', 'dampak', 'pandemi', 'virus', 'covid']"
"1,39E+18",1,"['giat', 'bhabinkamtibmas', 'aipda', 'sulistyo', 'melaksankanan', 'bansos', 'rangka', 'jelang', 'raya', 'idul', 'fitri', 'bantu', 'kg', 'beras', 'cap', 'tomat', 'tali', 'asih', 'sekda', 'sinaga', 'desa', 'sipispis', 'kec', 'sipispis', 'kab', 'sergai', 'dampak', 'pandemi', 'virus', 'covid']"
"1,39E+18",1,"['giat', 'bhabinkamtibmas', 'bagi', 'bansos']"
"1,39E+18",1,"['giat', 'bhabinkamtibmas', 'desa', 'mekarmulya', 'laksana', 'giat', 'salur', 'bansos', 'bantu', 'sosial', 'beras', 'polres', 'karawang']"
"1,39E+18",1,"['giat', 'bhabinkamtibmas', 'desa parungsari', 'laksana', 'giat', 'salur', 'bansos', 'bantu', 'sosial', 'beras', 'polres', 'karawang']"
"1,39E+18",0,"['gila', 'dah', 'dana', 'bansos', 'korupsi', 'trus', 'nakes', 'kaga', 'gaji', 'miris', 'banget', 'dah', 'gw', 'tres']"
"1,39E+18",0,"['gila', 'mreka', 'percaya', 'kalo', 'bansos', 'covid', '', 'hehe']"
"1,39E+18",0,"['gilir', 'bansos', '']"
,0,"['gilir', 'bansos', 'byk', 'org', 'rebut', 'smoga', 'sj', 'emak', 'yg', 'terima', 'bansos', 'bkn', 'mrp', 'emak', 'benci', 'jokowi', 'bkn', 'emak', 'yg', 'lisan', 'comel', 'mghasut', 'jokowi trmksh', 'smoga', 'sehat', 'sll', 'kuat']"
"1,39E+18",0,"['gilir', 'bansos', 'byk', 'org', 'rebut', 'smoga', 'sj', 'emak', 'yg', 'terima', 'bansos', 'bkn', 'mrp', 'emak', 'benci', 'pa']"
"1,39E+18",0,"['gilir', 'bansos', 'byk', 'org', 'rebut', 'smoga', 'sj', 'emak', 'yg', 'terima', 'bansos', 'bkn', 'mrp', 'emak', 'benci', 'pa']"
"1,39E+18",0,"['gilir', 'dana', 'bansos', 'trilyunan', 'korup', 'cebong', 'mingkem', 'ya', 'bang', 'aneh']"
"1,39E+18",0,"['gilir', 'ngejatah', 'bansos', 'cepet', 'bisa', 'telat']"
"1,39E+18",0,"['gilir', 'tanyak', 'bansos', 'diam', 'aja', 'kubu', 'bong', 'ya']"
"1,39E+18",0,"['gimana', 'amplop', 'udah', 'turun', 'bom', 'madam', 'bansos', 'cong']"
"1,39E+18",0,"['gimana', 'hukum', 'mati', 'koruptor', 'anggar', 'bansos', 'situasi', 'pandemi', 'kah', 'omong', 'kosong', 'doang']"
"1,39E+18",0,"['gimana', 'kabar', 'koruptor', 'bansos', 'ya']"
"1,39E+18",0,"['gimana', 'konsep', 'sih', 'dana', 'bansos', 'korupsi']"
"1,39E+18",0,"['gimana', 'korona', 'gag', 'kelarc', 'indonesia', 'allah', 'murka', 'dana', 'bansos', 'korona', 'dikorupsiin', 'manusia', 'gabisa', 'atur', 'patuh', 'mah', 'patuh', 'ntar', 'lamac', 'mikir', 'bodo', 'karna', 'liat', 'orang', 'keliling', 'bodo', 'keadaanini', 'orangc', 'nyawa', 'x', 'yaa']"
"1,39E+18",0,"['gimana', 'lanjut', 'bansos', 'nya', 'lobster']"
"1,39E+18",0,"['gimana', 'njing', 'pegawai', 'kpk', 'lolos', 'tes', 'kabangsaan', 'tangan', 'korupsi', 'bansos']"
"1,39E+18",0,"['gimana', 'rakyat', 'move', 'on', 'uang', 'bansos', 'aja', 'korupsi', '', 'lo', 'bangga', 'ya', 'rezim', 'korupsi', 'uang', 'bansos']"
"1,39E+18",0,"['gimana', 'sih', 'bilang', 'anak', 'korupsi', 'bansos']"
"1,39E+18",0,"['gimana', 'stop', 'perintah', 'hapus', 'bansos']"
"1,39E+18",0,"['gimana', 'sya', 'bansos', 'sya', 'gk']"
"1,39E+18",0,"['gimana', 'ya', 'mikirnya', 'udh', 'taun', 'wkwk', 'bansos', 'kemaren', 'aja', 'korup', 'coba', 'dipikirin', 'wkwkkw']"
"1,39E+18",0,"['gimana', 'yaaa', 'sih', 'gua', 'pro', 'covid', 'kesini', 'bongkar', 'gimana', 'bobrok', 'nya', 'ketangkep', 'nya', 'praktek', 'kotor', 'swab', 'korupsi', 'bansos', 'dll', 'ngerasa', 'kaya', 'covid', 'bikin', 'indo', 'sampe', 'anggar', 'habis', 'covid', 'selesai', 'hehehe']"
,1,"['gin', '', 'ott', 'yg', 'msh', 'selamat', 'muka', 'kpk', 'pasca', 'revisi', 'uu']"
,1,"['gin', '', 'ott', 'yg', 'msh', 'selamat', 'muka', 'kpk', 'pasca', 'revisi', 'uu']"
,1,"['gin', '', 'ott', 'yg', 'msh', 'selamat', 'muka', 'kpk', 'pasca', 'revisi', 'uu']"
,1,"['gin', '', 'ott', 'yg', 'msh', 'selamat', 'muka', 'kpk', 'pasca', 'revisi', 'uu']"
,1,"['gin', '', 'ott', 'yg', 'msh', 'selamat', 'muka', 'kpk', 'pasca', 'revisi', 'uu']"
,1,"['gin', '', 'ott', 'yg', 'msh', 'selamat', 'muka', 'kpk', 'pasca', 'revisi', 'uu']"
,1,"['gin', '', 'ott', 'yg', 'msh', 'selamat', 'muka', 'kpk', 'pasca', 'revisi', 'uu']"
,1,"['gin', '', 'ott', 'yg', 'msh', 'selamat', 'muka', 'kpk', 'pasca', 'revisi', 'uu']"
,1,"['gin', '', 'ott', 'yg', 'msh', 'selamat', 'muka', 'kpk', 'pasca', 'revisi', 'uu']"
,1,"['gin', '', 'ott', 'yg', 'msh', 'selamat', 'muka', 'kpk', 'pasca', 'revisi', 'uu']"
,1,"['gin', '', 'ott', 'yg', 'msh', 'selamat', 'muka', 'kpk', 'pasca', 'revisi', 'uu']"
,1,"['gin', '', 'ott', 'yg', 'msh', 'selamat', 'muka', 'kpk', 'pasca', 'revisi', 'uu']"
,1,"['gin', '', 'ott', 'yg', 'msh', 'selamat', 'muka', 'kpk', 'pasca', 'revisi', 'uu']"
,1,"['gin', '', 'ott', 'yg', 'msh', 'selamat', 'muka', 'kpk', 'pasca', 'revisi', 'uu']"
,1,"['gin', '', 'ott', 'yg', 'msh', 'selamat', 'muka', 'kpk', 'pasca', 'revisi', 'uu']"
,1,"['gin', '', 'ott', 'yg', 'msh', 'selamat', 'muka', 'kpk', 'pasca', 'revisi', 'uu']"
,1,"['gin', '', 'ott', 'yg', 'msh', 'selamat', 'muka', 'kpk', 'pasca', 'revisi', 'uu']"
,1,"['gin', '', 'ott', 'yg', 'msh', 'selamat', 'muka', 'kpk', 'pasca', 'revisi', 'uu']"
,1,"['gin', '', 'ott', 'yg', 'msh', 'selamat', 'muka', 'kpk', 'pasca', 'revisi', 'uu']"
,1,"['gin', '', 'ott', 'yg', 'msh', 'selamat', 'muka', 'kpk', 'pasca', 'revisi', 'uu']"
,1,"['gin', '', 'ott', 'yg', 'msh', 'selamat', 'muka', 'kpk', 'pasca', 'revisi', 'uu']"
,1,"['gin', '', 'ott', 'yg', 'msh', 'selamat', 'muka', 'kpk', 'pasca', 'revisi', 'uu']"
,1,"['gin', '', 'ott', 'yg', 'msh', 'selamat', 'muka', 'kpk', 'pasca', 'revisi', 'uu']"
,1,"['gin', '', 'ott', 'yg', 'msh', 'selamat', 'muka', 'kpk', 'pasca', 'revisi', 'uu']"
,1,"['gin', '', 'ott', 'yg', 'msh', 'selamat', 'muka', 'kpk', 'pasca', 'revisi', 'uu']"
,1,"['gin', '', 'ott', 'yg', 'msh', 'selamat', 'muka', 'kpk', 'pasca', 'revisi', 'uu']"
,1,"['gin', '', 'ott', 'yg', 'msh', 'selamat', 'muka', 'kpk', 'pasca', 'revisi', 'uu']"
,1,"['gin', '', 'ott', 'yg', 'msh', 'selamat', 'muka', 'kpk', 'pasca', 'revisi', 'uu']"
,1,"['gin', '', 'ott', 'yg', 'msh', 'selamat', 'muka', 'kpk', 'pasca', 'revisi', 'uu']"
,1,"['gin', '', 'ott', 'yg', 'msh', 'selamat', 'muka', 'kpk', 'pasca', 'revisi', 'uu']"
,1,"['gin', '', 'ott', 'yg', 'msh', 'selamat', 'muka', 'kpk', 'pasca', 'revisi', 'uu']"
,1,"['gin', '', 'ott', 'yg', 'msh', 'selamat', 'muka', 'kpk', 'pasca', 'revisi', 'uu']"
,1,"['gin', '', 'ott', 'yg', 'msh', 'selamat', 'muka', 'kpk', 'pasca', 'revisi', 'uu']"
,1,"['gin', '', 'ott', 'yg', 'msh', 'selamat', 'muka', 'kpk', 'pasca', 'revisi', 'uu']"
,1,"['gin', '', 'ott', 'yg', 'msh', 'selamat', 'muka', 'kpk', 'pasca', 'revisi', 'uu']"
,1,"['gin', '', 'ott', 'yg', 'msh', 'selamat', 'muka', 'kpk', 'pasca', 'revisi', 'uu']"
,1,"['gin', '', 'ott', 'yg', 'msh', 'selamat', 'muka', 'kpk', 'pasca', 'revisi', 'uu']"
,1,"['gin', '', 'ott', 'yg', 'msh', 'selamat', 'muka', 'kpk', 'pasca', 'revisi', 'uu']"
,1,"['gin', '', 'ott', 'yg', 'msh', 'selamat', 'muka', 'kpk', 'pasca', 'revisi', 'uu']"
,1,"['gin', '', 'ott', 'yg', 'msh', 'selamat', 'muka', 'kpk', 'pasca', 'revisi', 'uu']"
,1,"['gin', '', 'ott', 'yg', 'msh', 'selamat', 'muka', 'kpk', 'pasca', 'revisi', 'uu']"
,1,"['gin', '', 'ott', 'yg', 'msh', 'selamat', 'muka', 'kpk', 'pasca', 'revisi', 'uu']"
,1,"['gin', '', 'ott', 'yg', 'msh', 'selamat', 'muka', 'kpk', 'pasca', 'revisi', 'uu']"
,1,"['gin', '', 'ott', 'yg', 'msh', 'selamat', 'muka', 'kpk', 'pasca', 'revisi', 'uu']"
,1,"['gin', '', 'ott', 'yg', 'msh', 'selamat', 'muka', 'kpk', 'pasca', 'revisi', 'uu']"
,1,"['gin', '', 'ott', 'yg', 'msh', 'selamat', 'muka', 'kpk', 'pasca', 'revisi', 'uu']"
,1,"['gin', '', 'ott', 'yg', 'msh', 'selamat', 'muka', 'kpk', 'pasca', 'revisi', 'uu']"
,1,"['gin', '', 'ott', 'yg', 'msh', 'selamat', 'muka', 'kpk', 'pasca', 'revisi', 'uu']"
,1,"['gin', '', 'ott', 'yg', 'msh', 'selamat', 'muka', 'kpk', 'pasca', 'revisi', 'uu']"
,1,"['gin', '', 'ott', 'yg', 'msh', 'selamat', 'muka', 'kpk', 'pasca', 'revisi', 'uu']"
,1,"['gin', '', 'ott', 'yg', 'msh', 'selamat', 'muka', 'kpk', 'pasca', 'revisi', 'uu']"
,1,"['gin', '', 'ott', 'yg', 'msh', 'selamat', 'muka', 'kpk', 'pasca', 'revisi', 'uu']"
,1,"['gin', '', 'ott', 'yg', 'msh', 'selamat', 'muka', 'kpk', 'pasca', 'revisi', 'uu']"
,1,"['gin', '', 'ott', 'yg', 'msh', 'selamat', 'muka', 'kpk', 'pasca', 'revisi', 'uu']"
,1,"['gin', '', 'ott', 'yg', 'msh', 'selamat', 'muka', 'kpk', 'pasca', 'revisi', 'uu']"
,1,"['gin', '', 'ott', 'yg', 'msh', 'selamat', 'muka', 'kpk', 'pasca', 'revisi', 'uu']"
,1,"['gin', '', 'ott', 'yg', 'msh', 'selamat', 'muka', 'kpk', 'pasca', 'revisi', 'uu']"
,1,"['gin', '', 'ott', 'yg', 'msh', 'selamat', 'muka', 'kpk', 'pasca', 'revisi', 'uu']"
,1,"['gin', '', 'ott', 'yg', 'msh', 'selamat', 'muka', 'kpk', 'pasca', 'revisi', 'uu']"
,1,"['gin', '', 'ott', 'yg', 'msh', 'selamat', 'muka', 'kpk', 'pasca', 'revisi', 'uu']"
,1,"['gin', '', 'ott', 'yg', 'msh', 'selamat', 'muka', 'kpk', 'pasca', 'revisi', 'uu']"
,1,"['gin', '', 'ott', 'yg', 'msh', 'selamat', 'muka', 'kpk', 'pasca', 'revisi', 'uu']"
,1,"['gin', '', 'ott', 'yg', 'msh', 'selamat', 'muka', 'kpk', 'pasca', 'revisi', 'uu']"
,1,"['gin', '', 'ott', 'yg', 'msh', 'selamat', 'muka', 'kpk', 'pasca', 'revisi', 'uu']"
,1,"['gin', '', 'ott', 'yg', 'msh', 'selamat', 'muka', 'kpk', 'pasca', 'revisi', 'uu']"
,1,"['gin', '', 'ott', 'yg', 'msh', 'selamat', 'muka', 'kpk', 'pasca', 'revisi', 'uu']"
,1,"['gin', '', 'ott', 'yg', 'msh', 'selamat', 'muka', 'kpk', 'pasca', 'revisi', 'uu']"
,1,"['gin', '', 'ott', 'yg', 'msh', 'selamat', 'muka', 'kpk', 'pasca', 'revisi', 'uu']"
,1,"['gin', '', 'ott', 'yg', 'msh', 'selamat', 'muka', 'kpk', 'pasca', 'revisi', 'uu']"
,1,"['gin', '', 'ott', 'yg', 'msh', 'selamat', 'muka', 'kpk', 'pasca', 'revisi', 'uu']"
,1,"['gin', '', 'ott', 'yg', 'msh', 'selamat', 'muka', 'kpk', 'pasca', 'revisi', 'uu']"
,1,"['gin', '', 'ott', 'yg', 'msh', 'selamat', 'muka', 'kpk', 'pasca', 'revisi', 'uu']"
,1,"['gin', '', 'ott', 'yg', 'msh', 'selamat', 'muka', 'kpk', 'pasca', 'revisi', 'uu']"
,1,"['gin', '', 'ott', 'yg', 'msh', 'selamat', 'muka', 'kpk', 'pasca', 'revisi', 'uu']"
,1,"['gin', '', 'ott', 'yg', 'msh', 'selamat', 'muka', 'kpk', 'pasca', 'revisi', 'uu']"
,1,"['gin', '', 'ott', 'yg', 'msh', 'selamat', 'muka', 'kpk', 'pasca', 'revisi', 'uu']"
,1,"['gin', '', 'ott', 'yg', 'msh', 'selamat', 'muka', 'kpk', 'pasca', 'revisi', 'uu']"
,1,"['gin', '', 'ott', 'yg', 'msh', 'selamat', 'muka', 'kpk', 'pasca', 'revisi', 'uu']"
,1,"['gin', '', 'ott', 'yg', 'msh', 'selamat', 'muka', 'kpk', 'pasca', 'revisi', 'uu']"
,1,"['gin', '', 'ott', 'yg', 'msh', 'selamat', 'muka', 'kpk', 'pasca', 'revisi', 'uu']"
,1,"['gin', '', 'ott', 'yg', 'msh', 'selamat', 'muka', 'kpk', 'pasca', 'revisi', 'uu']"
,1,"['gin', '', 'ott', 'yg', 'msh', 'selamat', 'muka', 'kpk', 'pasca', 'revisi', 'uu']"
,1,"['gin', '', 'ott', 'yg', 'msh', 'selamat', 'muka', 'kpk', 'pasca', 'revisi', 'uu']"
,1,"['gin', '', 'ott', 'yg', 'msh', 'selamat', 'muka', 'kpk', 'pasca', 'revisi', 'uu']"
,1,"['gin', '', 'ott', 'yg', 'msh', 'selamat', 'muka', 'kpk', 'pasca', 'revisi', 'uu']"
,1,"['gin', '', 'ott', 'yg', 'msh', 'selamat', 'muka', 'kpk', 'pasca', 'revisi', 'uu']"
,1,"['gin', '', 'ott', 'yg', 'msh', 'selamat', 'muka', 'kpk', 'pasca', 'revisi', 'uu']"
,1,"['gin', '', 'ott', 'yg', 'msh', 'selamat', 'muka', 'kpk', 'pasca', 'revisi', 'uu']"
,1,"['gin', '', 'ott', 'yg', 'msh', 'selamat', 'muka', 'kpk', 'pasca', 'revisi', 'uu']"
,1,"['gin', '', 'ott', 'yg', 'msh', 'selamat', 'muka', 'kpk', 'pasca', 'revisi', 'uu']"
,1,"['gin', '', 'ott', 'yg', 'msh', 'selamat', 'muka', 'kpk', 'pasca', 'revisi', 'uu']"
,1,"['gin', '', 'ott', 'yg', 'msh', 'selamat', 'muka', 'kpk', 'pasca', 'revisi', 'uu']"
,1,"['gin', '', 'ott', 'yg', 'msh', 'selamat', 'muka', 'kpk', 'pasca', 'revisi', 'uu']"
,1,"['gin', '', 'ott', 'yg', 'msh', 'selamat', 'muka', 'kpk', 'pasca', 'revisi', 'uu']"
,1,"['gin', '', 'ott', 'yg', 'msh', 'selamat', 'muka', 'kpk', 'pasca', 'revisi', 'uu']"
,1,"['gin', '', 'ott', 'yg', 'msh', 'selamat', 'muka', 'kpk', 'pasca', 'revisi', 'uu']"
,1,"['gin', '', 'ott', 'yg', 'msh', 'selamat', 'muka', 'kpk', 'pasca', 'revisi', 'uu']"
