Tanggal,Tweet,Sentiment,Screen Name,Source,Hashtags
05/05/2021 17:52,uang bansos mah ngenesin nya,0,AkiTUgmailcom1,Twitter for Android,[]
05/05/2021 18:01,takjub percaya  covid percaya  ngambil bansos covid covidbansos sma,0,dododondi,Twitter for Android,"['COVID19', 'bansos']"
05/05/2021 18:08,alians sabtunastaghfirullah nikmat hasila potong bansossepert gambar pepatah arab ,0,tslmanra,Twitter for Android,[]
05/05/2021 18:17,bubar parta korupsi  bansos,0,AntiKoruptor141,Twitter for Android,[]
05/05/2021 18:20,koruptor indonesia patut acung jempol segal medan operas dlm dama bumn korupsi  dlm bencan tap gerak bansos habis perang papu aks senjat jual oknum aparat trs bel pendet dipake kkb bunuh tn polisi,0,ahim_abah,Twitter for Android,[]
05/05/2021 18:24,ketu komis vii dpr r ace hasan syadzily perintah rug negar akibat,0,BrianSetiawan_,Twitter for Android,[]
05/05/2021 18:26,karoke pake dan bansos lagu iwan fals biar,0,Binatangpiara,Twitter for Android,[]
05/05/2021 18:29,firlibahur hidup sederhan sesua fungs otoritas kpk independens dukung mutlak ratus jut rakyat nkr pejam mat lurus jalan arah kesasar,0,utopia212219,Twitter for Android,['FirliBahuri']
05/05/2021 18:35,ntahlaaah masmakin skeptis tonton bansos teg ny sikat mental korup metastasis mau ny trus optimistp dengar bikin pesimis liat aktif konon kritis kempiss,0,nugrahaApt,Twitter Web App,[]
05/05/2021 18:36,firlibahur hidup sederhan sesua fungs otoritas kpk independens dukung mutlak,1,zal_4d3k,Twitter for Android,['FirliBahuri']
05/05/2021 18:46,buday antre covid percaya  coron percaya  pandem percaya  virus percaya  gilir bansos ngantre ngik,0,anto_winarno,Twitter for Android,['Ngik']
05/05/2021 18:51,nyar harun masikhu kagak becus madam bansos kagak nyal tp gegayaan ksh ttg wawas bangs n nyeleneh ttg agam komis lindung koruptor kumpul kacung,0,Khien_Dhie,Twitter for Android,[]
05/05/2021 18:51,w percaya  ngeyakinin keluarg temen medso kopid liat tangan perintah kek ta anjing pasrah selamatin warg pemerimtahny tolol bansos sampe korup dasar negar zimbabwe,0,topglobalrebana,Twitter for Android,[]
05/05/2021 19:13,gubernur agam korup bego milih agam korup kyak mantan mensos ngerii duit bansos trilyunan jatah org miskin embat agam sih,0,tntwdjhry,Twitter for iPhone,[]
05/05/2021 19:28,serius nany bansos dapet rakyat tengah bawah dapet,0,xxxxxywdh,Twitter for iPhone,[]
05/05/2021 19:44,maling bansos utk rakyat miskin negar hilang wibaw hilang ny harun masiku jejak dar negar hilang wibaw negar spert daya,0,gotte4,Twitter for Android,[]
05/05/2021 19:59,halooo bupat bogor mending urusin dah tuh pungl umkm korupsi  bansos kampung lapor susah wadah,0,fuckgovernment_,Twitter for Android,[]
05/05/2021 20:07,hibah bansos maksudnyaa,0,MaLingPin654321,Twitter for Android,[]
05/05/2021 20:20,wibaw madame bansos,0,Amelia_Sakura_,Twitter for Android,[]
05/05/2021 20:25,bilang milu pest rakyat milu jud harap pilih mensejahterahkan rakyat duduk atas keruk hasila sesua ckepentingan korupsi  bansos covid,0,daniseptian2609,Twitter for iPhone,[]
05/05/2021 20:27,mensos lapor kpk jut akun terima bansos ganda jut x ribu t,1,LuCKy5eZ,Twitter for Android,[]
05/05/2021 20:29,statement kang emil kalo mudik tsunam covid tambah jalur garut jag tugas lengkap senjat gila kek mo perang gilir duit bansos rampok diem,0,salamkenalyaaa,Twitter for Android,[]
05/05/2021 20:32,ken liay reaks bansos pandem korupsi i,0,tepukberwudhu,Twitter for Android,[]
05/05/2021 20:34,wibaw negar rusak garong bansos e ktp garong,0,jo18709296,Twitter for Android,[]
05/05/2021 20:41,pdip heran munarman ketemu istr hotel rumah sangk buruk memang,0,roman_vxy,Twitter for Android,[]
05/05/2021 20:44,ngarah babar maling duit bansos,0,RickyNSas,Twitter Web App,[]
05/05/2021 20:45,hasila audit bpkp lebih bayar miliar ada bansos covid dicjabodetabek,0,kabarindo24jam,WordPress.com,[]
05/05/2021 20:46,mog juliar pdip maks rakyat bag bansos,0,MaLingPin654321,Twitter for Android,[]
05/05/2021 20:48,kanit binmasiku polsek ngusikan aipd achmada sjaf  serah bansos sembako ko des sumbernongko,1,HNgusikan,Twitter for Android,[]
05/05/2021 20:49,dut bansos dut korupsi  kemaren rada aneh af anak ngusir jamaah masker kek giman ehhh calon dut masker doi,0,gowryeee,Twitter for iPhone,[]
05/05/2021 20:51,nasdem jt data bansos ganda tjd scr sistemik angkany kl salah teknis rb akal tp jt data ganda sistematik iktikada d dlmnyajelas yess tumbangkanbonekationgkoktumbangkanbonekationgkok,0,D3ffiM45rizal,Twitter for Android,"['TumbangkanBonekaTiongkok', 'TumbangkanBonekaTiongkok']"
05/05/2021 20:54,nasdem jt data bansos ganda tjd scr sistemik angkany kl salah teknis rb akal tp,0,B_dzoel,Twitter for Android,[]
05/05/2021 20:56,bilang nganter bansos nyu,0,damanggi,Twitter for Android,[]
05/05/2021 21:02,koruptor bansos jada dut bansos a,0,Ardumas3,Twitter for Android,[]
05/05/2021 21:05,lapor risma rizal raml lengkap skenario ampo bansos hak miskin,0,EdiKeceput,Twitter for Android,[]
05/05/2021 21:06,buzzerp genjer dukung koruptor madam bansos kron lurah,0,poweranger008,Twitter for Android,[]
05/05/2021 21:06,emang korup menteri kader gerindr lobster,0,,,
05/05/2021 21:06,tuh maling bansos knp angkat dut kedermawanan,0,radit_rahayu,Twitter for Android,[]
05/05/2021 21:07,takut rakyat korupsi  bansos bos jual radikal radikul,0,Gunawanilyas1,Twitter for Android,[]
05/05/2021 21:07,madam bansos lurah,0,poweranger008,Twitter for Android,[]
05/05/2021 21:14,bgs lahh org maju bansos rakyat cuan jgn pilih org amanah gt kog repot,1,wellylie99,Twitter for iPhone,[]
05/05/2021 21:18,kader pdip ngakuny pancasila nkr harg mat korupsi  bansos covid c suap juliar direktur utam pt tigapilar agro utam ard iskandar,0,,,
05/05/2021 21:19,kader pdip ngakuny pancasila nkr harg mat korupsi  bansos covid c suap juliar direktur,0,s_inod,Twitter for Android,[]
05/05/2021 21:20,dut bansos orang,0,ogen_amat,Twitter for Android,[]
05/05/2021 21:26,goreeeng abisss hahahahh kalo bkn kader parta sebut koruptor bansos pandem parta hayooo buktiin kalo bkn kader simpatisan,0,Sang_Rajawali,Twitter for iPhone,[]
05/05/2021 21:28,korupsi  bansos dipake nih,0,Jhonalfiin,Twitter for Android,[]
05/05/2021 21:28,korupsi  benur bansos jiwasraya lulus tes bangsa,0,ghazi_saidmuh,Twitter for Android,[]
05/05/2021 21:31,next dut bansos dut haram,0,TwetsyariahGL,Twitter for Android,[]
05/05/2021 21:34,covid alas gk lihat wn ind timp mat massal gar covid medan antigen lantas perintah ngas dan bansos butuh korup,0,uwakbirong,Twitter for iPhone,[]
05/05/2021 21:35,uang bansos rakyat miskin paka mewah sakit rakyat,0,RicKY_KCh,Twitter for Android,[]
05/05/2021 21:41,ugal ugalan korupsi  sang koruptor bansos madam anak lurah,0,AnakLeuweng,Twitter for Android,[]
05/05/2021 21:42,jengkel capek ngotot koar pake masker takut vaksin eh kaum elite jual antigen bekas bansos korupsi  bijak tegas nyambung angel wes angelll,0,SISellyana,Twitter for Android,[]
05/05/2021 21:42,sayang fp dijadiin dut bansos v,0,wirmaag,Twitter for Android,[]
05/05/2021 21:44,cob tawarin negar pinjam ny bu bayar bansos korupsi i,0,emfajar,Twitter for Android,[]
05/05/2021 21:45,serang buzzerp masip hancur dukung cint nkr time hore buzzerp teriak keceng s harun lenyap telan bum bansos redup jiwasraya hilang kabar maling bebas lupa,0,verticalscape,Twitter for Android,[]
05/05/2021 21:45,sih pandem sampe dapet nam bantu bansos perintah,0,aaronfabbb,Twitter for Android,[]
05/05/2021 21:49,dan bansos kemaren alokas karaoke perangkat perintah doyan habis uang karaoke pandem ajak om le karaoke,0,RINKLDIPPER,Twitter for Android,[]
05/05/2021 21:49,hehe ortu dapet bansos maret dapet tetau lngsung lompat november,0,panca66,Twitter for iPhone,[]
05/05/2021 21:49,lu bac korupsi  bansos rug negar triliyun tolol,0,LuthfiRashya,Twitter for Android,[]
05/05/2021 21:51,perintah terap hukum mat laku korupsi  bansos apresiasimasyarakat,0,sigitbpurnomo,Twitter for Android,[]
05/05/2021 21:54,sungguh korupsi  bansos pandem covid komed omong antek asing alien rezim orang,0,PramitoWibowo,Twitter for Android,[]
05/05/2021 21:58,wibaw maling bansos,0,SudahToh,Twitter Web App,[]
05/05/2021 22:00,bener nih bilang jut nerim tau cm ribu nyampe mainin data ahl rejim bansos,0,tgh_007,Twitter Web App,[]
05/05/2021 22:00,radikal berantas korupsi  sok pancasilais cur dan bansos sibuk bangun dinast politik,0,PutraWadapi,Twitter for Android,[]
05/05/2021 22:01,radikal berantas korupsi  sok pancasilais cur dan bansos sibuk bangun dinasti,0,58d7169a88a84cf,Twitter for Android,[]
05/05/2021 22:03,gitu bantu terbang bansos rakyat miskin korupsi  jul batubar parta pdip,0,gatse8,Twitter for Android,[]
05/05/2021 22:05,ngaku pancasila hafal laku jg nila pancasila korupsi  bansos s,0,kaschner_sheila,Twitter for Android,[]
05/05/2021 22:06,salur bansos umkm kenap hrs pnm mekar,0,Boyke61086483,Twitter for Android,[]
05/05/2021 22:09,bansos pnm mekar kot padang byk timbul,0,Boyke61086483,Twitter for Android,[]
05/05/2021 22:12,hak pnm mekar blokir tahan bansos umkm tujuanya,0,Boyke61086483,Twitter for Android,[]
05/05/2021 22:14,cek kawal salur bansos umkm oleh pnm mekar kot padang,0,Boyke61086483,Twitter for Android,[]
05/05/2021 22:24,asu cob uang hasila korupsi  bansos covid paka karaoke tim kemensos lewa,0,SeanAkbar4,Twitter for Android,[]
05/05/2021 22:26,punten ijin nih kemaren korupsi  dan bansos covid dh hukum mati,0,DaffaRa67678851,Twitter for Android,[]
05/05/2021 22:27,s madam maling dan masyarakat bansos bac cuit bantu do i,0,yuesefa,Twitter for Android,[]
05/05/2021 22:31,ntahlaaah masmakin skeptis tonton bansos teg ny sikat mental korup,0,Pandji_LFC,Twitter for Android,[]
05/05/2021 22:38,cebong goblok tipu ekonomi roket dtipu coron indonesia tipu bansos cebong mah gitu goblok,0,feri_ulakan,Twitter for Android,[]
05/05/2021 22:42,jalan tikus tutup nam tikus tetep liar tikus cerdik car celah tikus bansos tikus benur,0,HerlambaRandy,Twitter Web App,[]
05/05/2021 22:43,mudah semat dut tetap jul r juliur dut maling bansos haru maskiku dut dpomungkin dut duta,0,BintoroBean,Twitter for iPhone,[]
05/05/2021 22:45,kalo dar giat dar rakyat komitmen tuntas korupsi  libat petingg elit madam bansos gk tindaklajuti,0,DannyAyubi,Twitter Web App,[]
05/05/2021 22:46,geger lak bu istr ajak foto du update twiter,0,Fani63690254,Twitter for Android,[]
05/05/2021 22:47,maling bansos biar tk chin biar wibaw perintah rontok,0,jmertani,Twitter Web App,[]
05/05/2021 22:50,watak komunis ny kental bangat n kader parta korupsi  bansos,0,Akrap214,Twitter for Android,[]
05/05/2021 22:54,kalo wisat tutup giman bayar pajak giman kemarin bupat tau korupsi  uang bansos covid sedih bangett,0,strwboo,Twitter for Android,[]
05/05/2021 22:54,mudah daerah km jg d model kyk masiku gibran biar sapu bersih n jabat koruptor bansos pungl bantu urus umkm bayar rb masiku gibran bantu urus,0,Dindaalvary,Twitter for Android,[]
05/05/2021 23:04,percaya  coron korupsi  dan bansos daur ulang alat swab,0,Yogesswarachan1,Twitter for Android,[]
05/05/2021 23:06,bohong bener hibah biay pesawat jet lucu,0,,,
05/05/2021 23:20,nyolong duit bansos keras pake double stick aplg nih bom,0,agus_p,Twitter for Android,[]
05/05/2021 23:32,untung mensos eeebanyak fee paket bansos mark-up harg kemensos layak bilang terima kasih corona,0,Jokichan2,Twitter for Android,[]
05/05/2021 23:32,hibah untung proyek bansos,0,liempaku,Twitter for Android,[]
05/05/2021 23:34,urus maling dirut ada tanah dk er keluar tes abal megang bansos benur kkp gant kooperatif atur cinca bangs n,0,SidikHalik,Twitter for Android,[]
05/05/2021 23:35,firl lu mah nyar hm beresc bansos pilihc jago teg makan anak biar anggap kerja,0,MensosJ,Twitter for Android,[]
05/05/2021 23:41,independen mantan menteri bansos eksekus janji lo,0,Satrianova7,Twitter for Android,[]
05/05/2021 23:41,korupsi  bantu sosial jahat level tingg hukum laku lipat,0,hasndepok,Twitter for Android,[]
05/05/2021 23:45,iy telit dgn mudah,0,infoJATIASIH,Twitter for Android,[]
05/05/2021 23:51,maling bansos juar kalo republik maling,0,decepticon073,Twitter Web App,[]
05/05/2021 23:55,bukti donk dg prestas omdo gmn tindak lanjut dg masiku jiwasraya asabr bansos benur kalo emank hebat novel nyat lulus,0,Rasidah96278226,Twitter Web App,[]
06/05/2021 00:00,uang hasila korupsi  bansos covid paka karaoke tim kemensos by,0,kabarwarga,SerbaCeban,[]
06/05/2021 00:02,emang wibaw maling bansos hebat,0,decepticon073,Twitter Web App,[]
06/05/2021 00:07,surut mulut lapang masiku hilang truk is dokumen raib sp koruptor geledah bocor ogah nangan sprt jiwasraya asabr bansos gede libat siap mo percaya  bubar kpk,0,SaifuddinSay,Twitter for Android,[]
06/05/2021 00:10,mending kasih motivas kader korupsi  dan bansos motivas bay urus bonek,0,GreenOnTheRag,Twitter for Android,[]
06/05/2021 00:13,panggil kpk juragan mendoan ndak korupsi  bansos benur,0,sandrotama,Twitter for iPhone,[]
06/05/2021 00:19,ayok kerumun kayak ntt hadiah jaket bagus dark pakde lumayan bel jaket bonus bansos is mie instan ayok tinggal hadiah jaket istimewa,1,miftahspara,Twitter Web App,[]
06/05/2021 00:23,anda indonesia hukum kurang doyan cur dan bansos banget nyuriny gk tanggung tangggung astagfirllah adzim,0,CintaNirmala2,Twitter for Android,[]
06/05/2021 00:26,selamat madam bansos,0,GusDekill,Twitter for Android,[]
06/05/2021 00:26,negar klo is spert negar maju sd kay ban,0,Ndrews110611,Twitter for iPhone,[]
06/05/2021 00:26,niat baik paham kang bansos berat,0,_____mput,Twitter for Android,[]
06/05/2021 00:26,surut mulut lapang masiku hilang truk is dokumen raib sp koruptor geledah,0,diegotaruf,Twitter for Android,[]
06/05/2021 00:34,lho bed atuh lantar kartu prakerja bansos disamain bed banget kartu prakerja ilmu ambil kalo latih kemaren ambil bukalapak bonus,0,heycandra1,Twitter for iPhone,[]
06/05/2021 00:37,kpk unsur banteng kemenpan banteng rusak neger kpk madam bansos,0,BagindoIbrahim,Twitter Web App,[]
06/05/2021 00:37,rakyat sdh kalian keset madam bansos anak lurah,0,Lepton54184855,Twitter for Android,[]
06/05/2021 00:39,,0,,,
06/05/2021 00:41,madam bansos kemanaa ituuu menguaaap cob indikas habib rizieq terjadii woyyy,0,conan_idn,Twitter for Android,[]
06/05/2021 00:41,wkwkwk bansos dikentit drun drun wkwkwk cuih,0,think_gus,Twitter for Android,[]
06/05/2021 00:44,kl tangan korupsi  bansos benur ektp tugas kpk tp kl uj wawas bangs tawar lg optimis sj kpk lbh naras mu pesimis no debat,0,joniohjoni11,Twitter for Android,[]
06/05/2021 00:45,madame bansos kapal warn merahyou anak didik alm taufik k kepal suku,0,Nowincak,Twitter Web App,[]
06/05/2021 00:46,mending bansos harun masiku udh smp rakyat negar korban,0,eko_n9udiarto,Twitter for Android,[]
06/05/2021 00:47,maling bansos taruh parta cilik maling makan cilik,0,Sulthan36350528,Twitter for Android,[]
06/05/2021 00:47,suudzon berfikir jelek perintah merek harap dan muslim hajiumrahwakafzakat dan bansos covid ansurans bumn ludes garong percaya a,0,Deva44496087,Twitter Web App,[]
06/05/2021 00:48,madam bansos kemanaa ituuu menguaaap cob indikas habib rizieq,0,gagah76,Twitter for Android,[]
06/05/2021 00:49,suudzon berfikir jelek perintah merek harap dan muslim hajiumrahwakafzakat,0,ratu12noer,Twitter Web App,[]
06/05/2021 00:53,sidik kpk belah kelompok dukung usut tuntas korupsi  dan bansos kelompok dukung hent halus test wawas bangs rakyat tau takut bicar rakyatmonitor,0,BennyHarmanID,Twitter for iPhone,['RakyatMonitor']
06/05/2021 00:55,bjimane ceritamy yamg maling bansos elu diemin aje,0,Pejuang18928284,Twitter for Android,[]
06/05/2021 00:55,sidik kpk belah kelompok dukung usut tuntas korupsi  dan bansos kelompok pend,0,Ahmadwafqi1,Twitter for Android,[]
06/05/2021 00:59,cerdas mula riset cuc otak cebongriset mobil stealth smkriset teleportas dan bansosriset amputas kpkriset rekayas ekasiladan riset hebat utk hancur negeri,0,Lepton54184855,Twitter for Android,[]
06/05/2021 01:00,korupsi  bansos libat parta merah firl ketu kpk polis aktif hirark senioritas bawah kapolriklo firl iram tinggal copot,0,muzakir100,Twitter for Android,[]
06/05/2021 01:02,majelis hakim adil tipikor jatuh vonis penjar hukum pidan dend jut subsider kurung suap mantan mensos juliar batubar suap bansos covid harry van sidabukke,0,NarasiNewsroom,Twitter for iPhone,[]
06/05/2021 01:03,bangs koruptor bansos,0,toili_ridwan,Twitter Web App,[]
06/05/2021 01:05,ancam ngasih kerja ngasih bansos,0,,,
06/05/2021 01:05,top news koran rakyat merdekapemerintah kebut cair thr bansoskonsums lebaran nendang bansos thr thr lebaran lebaran rakyatmerdek rmid,1,Andespen1,Twitter Web App,"['Bansos', 'THR', 'thr2021', 'Lebaran2021', 'lebaran', 'RakyatMerdeka', 'RMid']"
06/05/2021 01:06,salur bpum bansos sasar lurah wasior,1,webpapuakita,WordPress.com,[]
06/05/2021 01:09,aneh parte bansos tetep juar survey dpr,0,Ariefsulaiman02,Twitter for Android,[]
06/05/2021 01:14,kelas nw manut hehe sy lihat citr kuat zalim emang ribu pegawai lolos twk dukung usut dan bansos bukti ucap,0,ReenimNav,Twitter for Android,[]
06/05/2021 01:16,selamat madam bansos korban sumber nafkah mati,0,monitorku,Twitter for Android,[]
06/05/2021 01:22,fakt gerombol garong apbn bumn koruptor jiwasraya gerombol koruptor asabr gerombol koruptor bansos golong dlldan koruptor gerombol gerombol parasit apbn bumn,0,PutraMerdeka9,Twitter for Android,[]
06/05/2021 01:25,jinjing manut junjung dukung hukum mat koruptor bansos mis mbah madam lolos hip-trisila-ekasila pesan utam bos pkc bubar indonesia kibar bender palu arit ibukot kalimantan,0,R_Soentana,Twitter for Android,[]
06/05/2021 01:26,lu selesa garong garong rakyat optimis bansos mensos data jut ktp fiktif,0,dokumenapaaja,Twitter for Android,[]
06/05/2021 01:30,selamat madam bansos dgn singkir novel dkk,0,dian_athena,Twitter for Android,[]
06/05/2021 01:30,segitu kag duit karokean pake uang bansos hin bet kelen,0,banjawss,Twitter for Android,[]
06/05/2021 01:31,rakyat kriter lulus tidak sidik kpk ikut uj wawas bangs kriter tolak usut korupsi  bansos utk jag politik stabil lulus yang sikap radikal usut korupsi  bansos coret pikir dn dapat liberte,0,BennyHarmanID,Twitter for iPhone,['Liberte']
06/05/2021 01:32,rakyat kriter lulus tidak sidik kpk ikut uj wawas bangs kriteriany,0,Andi00583950,Twitter for Android,[]
06/05/2021 01:42,satu maling bansos jemaah libat madam kawan kawan,0,Sulthan36350528,Twitter for Android,[]
06/05/2021 01:46,dan maling bansos ngalirny parta mak banteng manyun den,0,Andika74522181,Twitter for Android,[]
06/05/2021 01:46,salmon caviar wagyu beef sarden bansos pag epribadehh inseong sf,0,BLNSF9,Twitter for Android,"['INSEONG', 'SF9']"
06/05/2021 01:49,wawas bangs politikus busuk hakim busuk bunuh mandir kpk r menteri busuk korup dan bansos pandem covid politikus busuk lenyap suap komisioner kpu r sila hati,0,,,
06/05/2021 01:54,ngurus bansos e korupsi  arep ngurus balbalan,0,uchiha_bernanto,Twitter for Android,[]
06/05/2021 01:55,wibaw koruptor bansos,0,aqua_gak,Twitter for Android,[]
06/05/2021 01:57,sorot donk adil garong bansos tk wuhan gelar karpet merah terbang v lion air,0,Think2_Smart,Twitter Web App,[]
06/05/2021 02:00,suap bansos covid suap eks mensos juliar ganjar,0,Joglosemarnews,WordPress.com,[]
06/05/2021 02:00,desember bansos dikorupsi iswab dipake ulangamaze anjir,0,aditadyt,Twitter for iPhone,[]
06/05/2021 02:02,plisss anjir kek nerim bansos,0,jjksgraa,Twitter for Android,[]
06/05/2021 02:04,dinas sosial dinsos kot bandar lampung usul data terima bansos tunai covid ribu keluarg terima manfaat kpm dinsos dinasosial bantuansosial bansos kpm penerminabansos bansoscovid lampungpostid,1,lampungpostid,Twitter Web App,"['dinsos', 'dinasosial', 'bantuansosial', 'bansos', 'KPM', 'penerminabansos', 'bansoscovid', 'lampungpostid']"
06/05/2021 02:09,mensos risma past salur bansos jut data ganda henti,1,RMOLMagz,dlvr.it,[]
06/05/2021 02:14,bansos korupsi  gede korupsi  benur udang edy prabowo gerindr dk ada tanah fee formul e knp bang,0,mjpty58,Twitter for Android,[]
06/05/2021 02:17,do qunut dipake utk selamat anggot dpr garong dan bansos covid,0,tamrintomagola,Twitter for Android,[]
06/05/2021 02:17,bupat sumbaw data terima bansos mutakhir,1,Kominfotik_Sbw,Twitter for Android,[]
06/05/2021 02:17,mautany korupsi  bansos hukum mat g tunggu pasti,0,zyanshakir,Twitter for Android,[]
06/05/2021 02:20,korupsi  bansos ganjar penjar dend rp jt nikmat koruptor negeri,0,himura89517038,Twitter for Android,[]
06/05/2021 02:24,maksudnu bongkar bansos sampe petingg parta kebo nemu harun mas,0,PrinceAzzam10,Twitter for Android,[]
06/05/2021 02:25,tes asn kpk politis demokrat usut bansos coret,0,AdiMuammar,Twitter Web App,[]
06/05/2021 02:25,tes asn kpk politis demokrat usut bansos coret bansos bennykharman kasusbansos kpk,0,fajaronline,FAJAR.CO.ID,"['bansos', 'BennyKHarman', 'KasusBansos', 'KPK']"
06/05/2021 02:25,maksud giman nih emang pengaruh citr dlm internal deh benny bilang pecat dukung usut bansos pecat sis ribu lulus ngikut logik benny dukung,0,ReenimNav,Twitter for Android,[]
06/05/2021 02:27,uang bansos kirim seped brompton ada wahyono sopir,0,kompascom,dlvr.it,[]
06/05/2021 02:29,gitu doank kirim petis kek bikin ger kek girang nyany genjer madam bansos cecurutny kelen paham,0,Kaca67890,Twitter for Android,[]
06/05/2021 02:36,tes asn kpk politis demokrat usut bansoscdicoret,0,kabarpol,WordPress.com,[]
06/05/2021 02:36,lurah pondok petir gelar sosialisas bansos masyarakat pracsejahtera,0,depoknews,WordPress.com,[]
06/05/2021 02:36,habis suap jabat benur udang bansos ujung kait m ekonomi,0,Andriamuis,Twitter for Android,[]
06/05/2021 02:37,emang msh wibaw bansos embat diem lu,0,MasKiswanto4,Twitter for Android,[]
06/05/2021 02:38,fakt alir dan bansos libat eks menteri sosial juliar batubar muncul satu bayar biduan duh juliar emang enak foy paka duit korupsi  narasinewsroom,0,NarasiNewsroom,Twitter for iPhone,['NarasiNewsroom']
06/05/2021 02:39,fakt alir dan bansos libat eks menteri sosial juliar batubar muncul satu d,0,stywixi,Twitter for Android,[]
06/05/2021 02:41,survey msh bnyk pilih bodoh tau korupsi  sdh kronis pilih parta bansos klompok komunis koruptor kolot idol tokoh idiot,0,Wirajiwa1,Twitter for Android,[]
06/05/2021 02:42,mahyudin lengkap ntbgemilang bansos gubernurntbbangzul,0,NTB_Prov,Twitter for Android,"['ntbgemilang', 'bansos', 'gubernurntb', 'bangzul']"
06/05/2021 02:42,bansos korup lebaran ng mudik thr gagal get in nyampe anak is otak nular hhh,0,SyareifS,Twitter for Android,[]
06/05/2021 02:45,bansos cair me cek terima baru,0,aloysiamita,Twitter for Android,[]
06/05/2021 02:47,kabar korupsi  bansos sampe diadilin,0,N0bunaGun,Twitter for Android,[]
06/05/2021 02:47,koruptor bansos jadiin dut korupsi  keren,0,luthfivip,Twitter for Android,[]
06/05/2021 02:50,korupsi  bansos kemaren teman parta risma,0,Sunardi14898943,Twitter for Android,[]
06/05/2021 02:53,bicar selisih data pilih pilpres bilang hoax tolak lapor selisih data terima bansos bilang bera,0,1MenujuDamai,Twitter for Android,[]
06/05/2021 02:55,bpkp manfaat new dtks kawal bansosselengkapny hadirbermanfaat,1,BPKPgoid,Twitter for Android,"['InfoPengawasan', 'HadirBermanfaat']"
06/05/2021 02:59,dukung korupsi  bansos nong korupsi  keji,0,MWefisidole,Twitter for Android,[]
06/05/2021 02:59,rakyat mudik buru sampe jalan tikus par rampok koruptor uang rakyat nasib sih sant nikmat hasila korupsi  jiwasraya asabr bansos blb ektp bpjs tk kondensat,0,toplevel_view,Twitter for Android,[]
06/05/2021 03:02,cerit kalo korupsi  bansos usut banteng,0,DerKaizer,Twitter for Android,[]
06/05/2021 03:05,taruh wibaw negar tuh nangkap koruptor apalag koruptor bansos tangkap hukum tuh bicar wibaw negar sekolah sih duluu,0,veaadeeana,Twitter for Android,[]
06/05/2021 03:05,btuh sunt dan bansos,0,Jeje_irsnt,Twitter for Android,[]
06/05/2021 03:05,kader merah jaring ott novel baswedan,0,,,
06/05/2021 03:07,day kat sada bantu sosial laksana transparan akunta,1,Juli_1Anderson,Twitter for Android,[]
06/05/2021 03:07,day kat sada bantu sosial laksana transparan akuntabel,1,,,
06/05/2021 03:07,kat sada tahap rekam data nik sehin,1,Juli_1Anderson,Twitter for Android,[]
06/05/2021 03:07,pemprov dk jakart luncur bantu sosial bansos penuh butuh dasar pkd lans disabilitas anak bas data padu sejahter sosial dtks seeing masyarakat kljckpdjckajcjagajakart bansos,1,DKIJakarta,Twitter for Android,"['KLJ', 'KPDJ', 'KAJ', 'JagaJakarta', 'bansos']"
06/05/2021 03:07,hidup koruptor yesss,0,IkePurwono,Twitter for Android,[]
06/05/2021 03:07,kat sada tahap rekam data nik akses bantu sosial kemensos menteri lain bac lengkap,0,KemensosRI,Twitter Web App,[]
06/05/2021 03:09,maling bansos,0,poweranger008,Twitter for Android,[]
06/05/2021 03:09,bansos bansos bansos,0,AneukUbiet,Twitter for Android,[]
06/05/2021 03:10,news lurah pondok petir gelar sosialisas bansos masyarakat pr sejahter depok news,1,depokinfo_,IFTTT,['News']
06/05/2021 03:15,lapor risma kpk jut data ganda terima bansos lapor risma kpk kuat tegar,0,Harris61521100,Twitter for Android,[]
06/05/2021 03:15,serah bansos butuh proses padan nik,1,mediaindonesia,micom,[]
06/05/2021 03:17,kpk bersih nam tangkap harun masiku bebas kemplang dan blb tangkap koruptor libat garong bansos nam baik baik,0,amaluddin_s,Twitter for Android,[]
06/05/2021 03:18,pemprov dk jakart luncur bantu sosial bansos penuh butuh dasar pkd lans disabilitas,1,Helmi67711233,Twitter Web App,[]
06/05/2021 03:18,gw paham apac yah rekam jejak madam bansos gmn yes gw lanjutin telit lip jagoc sih top dd,0,EeeBund,Twitter for Android,[]
06/05/2021 03:19,majelis hakim adil tipikor jatuh vonis penjar hukum pidan dend jut subsider,0,AmstrongBiring,Twitter for Android,[]
06/05/2021 03:19,bansos renggut ap day jabat baik in alangkahlucunyanegrikutumbangkanbonekationgkok,0,AlamBerbeda,Twitter for Android,"['alangkahLucunyaNegriku', 'TumbangkanBonekaTiongkok']"
06/05/2021 03:20,pas jokowi kotor neger korupsi  bansos tk hilir mudik tambang keruk oligarki,0,Karsono12732862,Twitter for Android,[]
06/05/2021 03:22,bank br antre sih csny ambil bansos umkm modal barang mumpung libur kulak rame banget dah antre kek lebaran tu duit foy gaes modal usaha,0,ratnaelixirbean,Twitter for Android,[]
06/05/2021 03:23,cob bukti dmn ngedukungny korupsi  bansos sidik kpk pake bj tahan kpk mikiirr,0,Tisna52435045,Twitter for Android,[]
06/05/2021 03:24,rakyat mudik buru sampe jalan tikus par rampok koruptor uang rakyat nasib sih bersa,0,takobm,Twitter for Android,[]
06/05/2021 03:29,login input nam cek terima bansos pkh bpnt cair mei,1,tribunnews,Twitter Web App,[]
