Tanggal,Tweets,Sentiment,ID,Screen Name,Banyak Retweet,Source,Retweet Status,Hashtags
07/05/2021 15:38,"b'@schfess ""Tekel e wes awe2 rek"" (ngajak tidur)\n""Oleh tugas rek engkok wong e rene nek mari sembayang""\n""Ayo kas kas kas/bansos bansos""\n""He nyoh Rene ng mburi wes tak sapu iki""\n""Sng piket ojk picek ayo nyapuuuu""\n""Iku loh jendela e sek rusuh""'",0.0,"1,39E+18",bbangjayy,0.0,Twitter for Android,0.0,[]
05/05/2021 22:54,"b'@schfess Terus dijawab katanya kalo tempat wisata ditutup mau gimana bayar pajak,, menurut kalian gimana? Mana baru bulan kemarin bupati disini ketauan korupsi uang bansos covid,,, sedih bangett'",0.0,"1,39E+18",strwboo,0.0,Twitter for Android,0.0,[]
11/05/2021 22:20,b'@seblaksehat hahahahaa pengennya si gitu ya bang tapi gimana ya pusing juga bang lewat langsung kasi thr ntr dikira bagi bagi bansos',0.0,"1,39E+18",Repyourebae,0.0,Twitter for iPhone,0.0,[]
12/05/2021 06:51,"b'@SeledingTekel Maneh na kaluar lamun kajadianna di indo mang, Karak maruncul kos rek dibagi bansos'",0.0,"1,39E+18",maulvir__,1.0,Twitter Web App,0.0,[]
12/05/2021 14:49,b'@SenjaUtama18 @cekghur @Dennysiregar7 @KPK_RI @DKIJakarta @UAS_AbdulSomad TRUSS...MAU KAMU ORANG ISLAM DIAM SAJA?\n\nKAMU ITU ANAK LONTE...MANA PERDULI NEGARA HANCUR....\n\nTUGAS KAMU ITU NGAWASIN REZIM....\n\nKALO REZIM GAK BENER KAMU HARUS TERIAK..\n\nKAMU BILANG JOKOWI...\nPAK KERJA YG BENER...STOP ORANG CINA MASUK....\nSTOP KORUPSI BANSOS...STOP KOMUNIS',0.0,"1,39E+18",WesRandi,0.0,Twitter for Android,0.0,[]
08/05/2021 22:14,"b'@seno_bolo @BersamaSahabat4 Oow...., Yg ngumpet dan yg ngumpetin.koruptor siapa dan dr partai apa???\nMenteri yg korupsi bansos dr partai apa, menteri yg korupsi import lobster de partai apa???\nIntinya tergantung manusianya..iya kan???\xf0\x9f\x98\x82'",0.0,"1,39E+18",A5epGrt,0.0,Twitter for Android,0.0,[]
07/05/2021 11:26,b'@SeptemberUli @kariin91 Setuju di miskinkan saja.. Dan hukuman mati untuk yg korupsi bansos.. Org lagi susah eh dia hidup mewah pake uang bansos..laknatullah..',0.0,"1,39E+18",Ipangameh,0.0,Twitter for Android,0.0,[]
05/05/2021 02:37,"b'@septiadhiw @kbenaranHakiki @PartaiSocmed ngapain nyalahi orba loe emang tahu gimana korupsinya Orla \xe2\x80\xa6 mungkin kalau ada KPK saat itu hemmmm lihat gimana bansos direzim ini, saat rakyat kelaparan pesta dansa saat itu oohhh OMG \xe2\x80\xa6'",0.0,"1,39E+18",Rubi_Salm0,0.0,Twitter for Android,0.0,[]
11/05/2021 09:26,b'@Serenitytina61 @SantorinisSun Kalo peduli si pak mentri tidak mengkorupsi dan bansos ya bund.',0.0,"1,39E+18",rejaditya,0.0,Twitter for Android,0.0,[]
05/05/2021 03:26,b'@seroja_merah @enny_endah Buzzerp bansos lu ya',0.0,"1,39E+18",feri_ulakan,0.0,Twitter for Android,0.0,[]
11/05/2021 14:39,b'@SeruniPuspaAlam Salah wan abud \nhttps://t.co/xMEkiaY51q',0.0,"1,39E+18",Sar_Saparella,0.0,Twitter for Android,0.0,[]
07/05/2021 23:36,"b'@setengahpede Jadi, siapa yg ga tegas diawalnya dan malah jd mencla mencle begini ? Udh tau ga tegas dr awal, dan malah keasyikan ga tegas ampe sekarang..\nMangkanya dibilang, pemerintah keasyikan korup dana bansos apa ya mangkanya ga serius nanganinnya ?'",0.0,"1,39E+18",AzizatilNurul,0.0,Twitter for Android,0.0,[]
12/05/2021 08:20,b'@SetiyonoWadi @AlissaWahid @GUSDURians Pernah ga kau bilang sama koruptor seperti itu?\nSama si Juliari Batubara misalnya. Kader partai wong cilik yg tega mengembat bansos untuk wong cilik.',0.0,"1,39E+18",hutauruk_alex,0.0,Twitter Web App,0.0,[]
06/05/2021 14:28,"b'@sfhaex Akhirnya Bisa Temui Bos Bumiputera, Nasabah Dijanjikan Klaim Cair November 2020\n\nsemoga semua cepet selesai ya \njiwasraya,bansos,bpjs,bakrie life,kresna life https://t.co/5HLzXp3FeA'",0.0,"1,39E+18",BWantek,0.0,TweetDeck,0.0,[]
08/05/2021 15:36,"b'@shabrinamarsya Aku udah berkesimpulan sih kalo miskin dan kaya itu emg bukan soal banyak\xc2\xb2an harta, tapi memang soal mental aja\n\nYa contoh terbaru bansos covid yg dikorupsi, udah sekaya apa coba jadi mentri, eh masih ngambil hak org jg'",0.0,"1,39E+18",_ikaa_,0.0,Twitter Web App,0.0,[]
08/05/2021 01:11,"b'@SheerlinaAlif @ratu12noer Teori konapirasinya, vaduka sengaja dibikin blunder, agar perhatian netizen tersedot, untuk menutupi sesuatu yg lebih besar. Siapa tau aja, pas kite lagi sibuk ke Bipang, tiba-2 ada TKA Cina dateng naek kapal luar angkasa atau koruptor bansos tiba-2 ude jadi dubes mars\xf0\x9f\xa4\x94'",0.0,"1,39E+18",auriga28th,1.0,Twitter for Android,0.0,[]
10/05/2021 04:47,"b'@Sherly0ctaviani @henrysubiakto Ini gimana njing \xf0\x9f\x91\x87\n\nTernyata Pegawai KPK Yang Tak Lolos ""Tes Kabangsaan"" Sedang Tangani Korupsi Bansos! https://t.co/OVDCHAD4PG https://t.co/UHn763uurO'",0.0,"1,39E+18",IbraThalib1,0.0,Twitter for Android,0.0,[]
08/05/2021 13:27,b'@sherpa701 @hwi_wijaya_ke2 @dwisuraning_ @Warkiko1 Kalau di RL ini tipe orang yg hari2nya dipenuhi kebencian pada pemerintah tp antri paling depan kalau ada Bansos \xe2\x98\xba\n\nDan kebanyakan mereka mendapatkannya\nKenapa?\nKarena negeri kita adlh Negeri Pecinta Damai',0.0,"1,39E+18",AL_Ghazali81,0.0,Twitter for Android,0.0,[]
09/05/2021 09:57,"b'@sherpa701 Betooool Odah setuju,,..\nPokoknya d mata Kadrunisasi Personalisasi Herbivora ituuuh,, Jokowi Selalu Salah..\nyang ga Salah adalah Bansos nya selama ini \xf0\x9f\x98\x9d'",0.0,"1,39E+18",Geelysp,1.0,Twitter for Android,0.0,[]
05/05/2021 11:24,"b'@shinesaja @Perfect_Laster @AntonStefanus @PoetriNey Cie cie curhat lu bong?? Pasukan raskin belagu aja, btw jatah bansos lu diembat madam sama kang goodie bag tuh\xf0\x9f\xa5\xb4 ga pengen lu gonggongin tuh mereka? Ngapa gonggongnya cuma ke oposisi doank? Merasa kalah pamor yah\xf0\x9f\x98\x8c\xf0\x9f\x98\x8c\xf0\x9f\x98\x8c'",0.0,"1,39E+18",Najla_Fuqaha,0.0,Twitter for Android,0.0,[]
08/05/2021 17:01,b'@si_gumarapoes @indramay0708 @ApenSuhendra @jokowi @kbri @KemensosRI @Menlu_RI @KemensetnegRI \xf0\x9f\x98\x86ganas bener\nyg ngembat bpjskt jiwasraya bansos piye jal d situ ada uang mu loh',0.0,"1,39E+18",ujesquadartic,0.0,Twitter for Android,0.0,[]
08/05/2021 09:20,b'@SiaWilsia @febridiansyah tul skl..\nkorupsi bansos itu salah nya \npak anies ta bong..\n\nbukn cebong buduk klw ga\nbloon.. https://t.co/cOQ83kFzPc',0.0,"1,39E+18",MawarSolitaire,1.0,Twitter for Android,0.0,[]
09/05/2021 05:34,"b'@SilalahiIngan @BersamaSahabat4 Yg korupsi dana bansos, menteri PKS atau darimana ya, lupa saya, udah di hukum mati pa blom..'",0.0,"1,39E+18",Syrif52594052,0.0,Twitter for Android,0.0,[]
05/05/2021 06:26,b'@silendyou bentar ya korupsi dana bansos dulu',0.0,"1,39E+18",deviIshly,0.0,Twitter for Android,0.0,[]
11/05/2021 21:43,"b'@SilumanRi Gaya lu pera,kaya beras bansos.\nGw yakin lu kafir'",0.0,"1,39E+18",RockIn82_reborn,0.0,Twitter for Android,0.0,[]
09/05/2021 16:40,b'@SINDOnews @msaid_didu Dan apa kabar kasus korupsi bansos?????',0.0,"1,39E+18",peneduhsajaa,0.0,Twitter for Android,0.0,[]
12/05/2021 03:14,b'@SINDOnews Aduh g banget !!!!... itu yg madam bansos bukan sih??????',0.0,"1,39E+18",MiziRisqa,0.0,Twitter for Android,0.0,[]
05/05/2021 02:19,"b'@SINDOnews Apa enggak sekalian ditanya, kenal Harun masiku dan Madam Bansos?'",0.0,"1,39E+18",122_pratama,0.0,Twitter for Android,0.0,[]
10/05/2021 09:33,b'@SINDOnews Bansos dan Harun Masiku juga perlu disorot',0.0,"1,39E+18",BangToy64204269,0.0,Twitter for Android,0.0,[]
08/05/2021 16:03,"b'@SINDOnews Bansos madam. Buyar...\nSaya mengira-ngira, pasti ada pejabat terkait hukum yang tahu sebenarnya tapi diam, pura2 gak tahu gak peduli atau cari aman dan nyaman dengan posisinya sekarang.'",0.0,"1,39E+18",krisnayanto,0.0,Twitter for Android,0.0,[]
10/05/2021 10:40,b'@SINDOnews Bukannya lebih baik soroti Koruptor Bansos Kemensos dan yg lainnya Bro!',0.0,"1,39E+18",alyhakimhs,0.0,Twitter for Android,0.0,[]
10/05/2021 09:26,b'@SINDOnews dulu waktu kasus korupsi Bansos PDIP juga ngomongnya gitu..\nkok sama ya',0.0,"1,39E+18",YokoSetyoso,0.0,Twitter for Android,0.0,[]
09/05/2021 15:47,"b'@SINDOnews HTI FPI HRS dituduh bikin gaduh, setelah dibubarkan dan ditahan, kok semakin gaduh ya ?. PP 57 2021, KPK, korupsi bansos, sejarah versi dirjen kebudayaan ex PRD, Bipang Ambawang...'",0.0,"1,39E+18",MensosJ,0.0,Twitter for Android,0.0,[]
06/05/2021 04:27,"b'@SINDOnews Jangan lupa Bin, Tni Ad dan Bnpt dilibatkan utk mencari Harun Masiku sama Madam Bansos !!! Tangkap Madam Bansos !!!'",0.0,"1,39E+18",ank_dadang,0.0,Twitter for Android,0.0,[]
09/05/2021 05:44,b'@SINDOnews Korupsi bansos dll bakal lolos!!',0.0,"1,39E+18",thelvin_fa,0.0,Twitter for Android,0.0,[]
06/05/2021 00:34,"b'@SINDOnews Lho, beda atuh lantara kartu prakerja dan bansos, jangan disamain. Jelas BEDA BANGET!!\nDi Kartu Prakerja itu ada ilmu2 yang bisa diambil kalo ikut pelatihan, apalagi aku kemaren ambil di Bukalapak. Banyak bonusnya!!'",0.0,"1,39E+18",heycandra1,0.0,Twitter for iPhone,0.0,[]
11/05/2021 12:15,"b'@SINDOnews Milenial perempuan?!!!, Boleh tau prestasinya apa ya, selain bisa menjadi Ketua DPR karena Moncong putih &amp",0.0,,,,,,
05/05/2021 05:07,b'@SINDOnews Pak Hakim coba tanya kenal Madam Bansos gak',0.0,"1,39E+18",e_bootle,0.0,Twitter for Android,0.0,[]
11/05/2021 13:52,"b'@SINDOnews Pengalaman ngurusi dana bansos dan migas,,'",0.0,"1,39E+18",Bedjo57582,0.0,Twitter for Android,0.0,[]
12/05/2021 10:40,"b'@SINDOnews Pura-pura doang, biar dibilang bela NKRI. Bansos diem aja??'",0.0,"1,39E+18",bisaajadaah,0.0,Twitter for Android,0.0,[]
10/05/2021 12:39,"b'@SINDOnews Rakyat kesulitan ekonomi betul pak\nTapi bapak kok tidak mengucapkan hal serupa ketika bansos dikorupsi?\nSiapa yang korupsi di tengah pandemi akan berhadapan dengan saya, kalo ucapan seperti itu diucapkan ke koruptor enak juga tuh pak pangdam\xf0\x9f\x91\x8d'",0.0,"1,39E+18",d_sejarah,0.0,Twitter for Android,0.0,[]
06/05/2021 23:36,b'@SINDOnews Takut terungkap semua mega korup bansos',0.0,"1,39E+18",Derajat82077983,0.0,Twitter for Android,0.0,[]
11/05/2021 13:26,b'@SINDOnews yang satu penghianat iqtimak.yang satu maling bansos',0.0,"1,39E+18",chaniag27669961,0.0,Twitter for Android,0.0,[]
06/05/2021 12:18,"b'@SinthaS5 @GreatOfKratos @KPK_RI dulu lembaga independen hingga besan presiden juga disikat kpk, sekarang.?\nmaddam bansos dan masiku apa kabarnya.?'",0.0,"1,39E+18",antonchiprok,0.0,Twitter for Android,0.0,[]
11/05/2021 13:09,"b'@sinyonamaqu @iccank_Basri @NarasiNewsroom @MataNajwa Iya betul itu, koruptor bansos covid memang bangsat kok'",0.0,"1,39E+18",DarmadiAktivize,0.0,Twitter for Android,0.0,[]
09/05/2021 05:50,b'@siregar_lily @azwarsiregar Fbku suspend permanen ragara komenin madam Bansos dulu \xf0\x9f\x98\x8a\xf0\x9f\x98\x8a\xf0\x9f\x98\x8a\xf0\x9f\x92\xaa\xf0\x9f\x8f\xbb',0.0,"1,39E+18",Peace4ndLV,0.0,Twitter for Android,0.0,[]
07/05/2021 07:06,b'@SirianaGde @msaid_didu @KPK_RI Mungkin Orang yg punya Nama Besar dan merupakan Pejabat Publik yang takut terbongkar jati dirinya karena terkait aliran dana Korupsi Bansos juga Korupsi2 besar lainnya.',0.0,"1,39E+18",R_Soentana,0.0,Twitter for Android,0.0,[]
09/05/2021 16:49,b'@Siti_Khadijah95 Apa kabar korupsi dana bansos?',0.0,"1,39E+18",peneduhsajaa,0.0,Twitter for Android,0.0,[]
08/05/2021 06:54,b'@Siti_Khadijah95 Korupsi bansos',0.0,"1,39E+18",BurhanudinAsep2,0.0,Twitter for Android,0.0,[]
11/05/2021 12:53,"b'@skeptisismee @detikcom Bansos dari rezam rezim masih sisa atau udah Habis Drun, klu kurang nanti ane Tambahin....'",0.0,"1,39E+18",jovicohalim70,0.0,Twitter for Android,0.0,[]
07/05/2021 14:12,b'@sobatmicyn Kamu blm tau aja artinya bansos',0.0,"1,39E+18",untukrakyat_,0.0,Twitter for Android,0.0,[]
07/05/2021 04:35,b'@soeyoto1 @msaid_didu Tangkap MADAME BANSOS..\n\nPenjarakan anak pak lurah kali miring \xf0\x9f\x98\x82',0.0,"1,39E+18",BryanArsyad3,0.0,Twitter for Android,0.0,[]
07/05/2021 09:02,b'@soeyoto1 @msaid_didu Tetap menunggu pengusutan korupsi dana bansos.',0.0,"1,39E+18",peneduhsajaa,0.0,Twitter for Android,0.0,[]
05/05/2021 03:03,"b'@sofiashabrina92 @aintnugget @ch1r0_i @Sarah30330897 @addiems udah kok bansos, emg ga dapet? BLT jg ada kok. Saya dapet 300k per bulan. Ga dapet? emg dasarnya aja males ngurus sama lapor'",0.0,"1,39E+18",danielJSeb,0.0,Twitter for iPhone,0.0,[]
05/05/2021 03:07,b'@sofiashabrina92 @aintnugget @ch1r0_i @Sarah30330897 @addiems ya makanya diurus dong... saya pun ga ngelawak karna saya berbicara ttg fakta dan saya tau karna saya berpatisipasi buat ngurus bansos kalo di keluarga saya ga dapet. Mikir',0.0,"1,39E+18",danielJSeb,0.0,Twitter for iPhone,0.0,[]
11/05/2021 12:09,b'@sofiesyarief Kerjaan partai bansos',0.0,"1,39E+18",feri_ulakan,0.0,Twitter for Android,0.0,[]
05/05/2021 15:19,b'@SOFTLILBR4T @saappstoree @tubirfess Intinya sodara lu RT atau RW aman dah bansos \xf0\x9f\x98\x82\xf0\x9f\x99\x82',0.0,"1,39E+18",luvpsjsomuch,0.0,Twitter for Android,1.0,[]
05/05/2021 07:28,"b'@SOFTLILBR4T @tubirfess Ni relate banget si, yang dapet cuman keluarga RT/RW doang di kampung gua , malahan orang berada semua, yang bener bener membutuhkan gapernah tuh dapet bansos secuil beras pun, pas udah di omongin sana sini sama warga baru deh sisa bansosnya di bagi"" Itupun cuman SISA,'",0.0,"1,39E+18",Sandiobot23,0.0,Twitter for Android,1.0,[]
05/05/2021 06:29,"b'@SOFTLILBR4T @tubirfess sama, mamaku malah jdnya yg ngasih beras ke tetangga yg ga dpt bansos krn dikorup rt sini\xf0\x9f\xa4\xa3'",0.0,"1,39E+18",pastaaroseanne,0.0,Twitter for iPhone,0.0,[]
05/05/2021 19:28,"b'@SOFTLILBR4T @tubirfess serius nanya, bansos itu semuanya dapet atau rakyat menengah kebawah aja yg dapet?'",0.0,"1,39E+18",xxxxxywdh,0.0,Twitter for iPhone,0.0,[]
05/05/2021 07:43,"b'@SOFTLILBR4T @tubirfess YaAllah iya banget, sekitarku ada yg sekeluarga  punya mobil 3 motor gede gede malah dapet bansos, yg besok gatau mau makan pake apa malah gadapet ckck'",0.0,"1,39E+18",Syafilaroza_,0.0,Twitter for Android,0.0,[]
10/05/2021 13:51,"b'@solikin_pipi @tubirfess Gua ga tau gmn ngurus ekonomi negara yg bener gmn sih bro, tp menurut pandangan gua sbg awam gini, mending ekonomi ""mati"" sebentar drpd pandemi berkepanjangan. Pandemi panjang bikin banyak org ""ga waras"" bro, gada duit lari ke kriminal, bansos dikorupsi, antigen bekas jd bisnis'",0.0,"1,39E+18",Vinn___125,0.0,Twitter for Android,0.0,[]
11/05/2021 22:31,"b'@SoundOfYogi Paling parah ya yg korupsi bansos, lalu duit hasil korupsinya dibeliin babi trs dimakan, udah gitu ngetuit gpp makan babi ke yg muslim.'",0.0,"1,39E+18",huitutbuwaw,2.0,Twitter for iPhone,0.0,[]
10/05/2021 04:56,b'@speechless__99 bansos mang besar... secara nilai dan jabatan.',0.0,"1,39E+18",alamanda_maroon,0.0,Twitter for Android,0.0,[]
06/05/2021 16:02,"b'@speechless__99 Iya.\nDuta masker, duta keselamatan Lalin n duta bansos.. satu lagi Duta alam raib (harun masiku)'",0.0,"1,39E+18",DamaiKopiku,0.0,Twitter for Android,0.0,[]
11/05/2021 14:28,b'@SridianaEva @Roskafe1 duhhh ... extrim sekali kasusnya ...\nmulai penyaluran bansos utk positif covid lagi ...\n\njangan lupa datanya digandakan ...\nbiar MADAM makin sehat ...\n\n\xf0\x9f\x98\x80\xf0\x9f\x98\x80\xf0\x9f\x98\x80\xf0\x9f\x98\x80\xf0\x9f\x98\x80',0.0,"1,39E+18",THapray,0.0,Twitter for Android,0.0,[]
10/05/2021 22:42,b'@SridianaEva Angka segitu mah kecil dibanding data ganda bansos yg 21jt aja ada kok hehe \nCorona smart made in mukidi\nInget cerita perampok yg di kadalin manager bank yg dompleng rampokan malah lbh bny ngambil nya dr perampok.. ya kek gt dah corona di marih',0.0,"1,39E+18",im_batoe,0.0,Twitter for Android,0.0,[]
05/05/2021 12:04,b'@SridianaEva Bank sekarang ribet2 dok. Penerima bansos umkm dr pemerintah harus buka rekening baru. Pdhal rekening lamanya masih aktif!  Entah maksudnya apa mesti punya 2 rekening di bank yg sama. Bingung saya jg. Knpa sih negara ini motonya nyusahin rakyat! \xf0\x9f\xa4\xb7\xe2\x80\x8d\xe2\x99\x80\xef\xb8\x8f',0.0,"1,39E+18",YulianaRachim1,0.0,Twitter for Android,0.0,[]
05/05/2021 12:44,"b'@SridianaEva emang ya gitu aturan main baru nya, bansos umkm yg pertama bisa langsung masuk rekening yg udah ada, tapi yg kedua harus ngantri buat rekening baru di bank yg sama\n\nkasian rangorang kaya kita urip kok ngantrii tok isinya'",0.0,"1,39E+18",canggahreso,0.0,Twitter Web App,0.0,[]
05/05/2021 04:55,"b'@SridianaEva Gembar gembor silikon valey, industri 4,0,Big data, teori teleportasi  bicara ndakik 2 Sampek gak paham orang ...ternyata ke bank rekening baru ,penerima bansos bawa surat lengkap gimana mas @budimandjatmiko \xf0\x9f\x98\x94\xf0\x9f\x98\x94'",0.0,"1,39E+18",Alhamdulillahm7,0.0,Twitter for Android,0.0,[]
10/05/2021 21:25,"b'@SridianaEva Ini data sama dengan data penerima bansos, data ghoib. \xf0\x9f\x98\x84\xf0\x9f\x98\x80\xf0\x9f\x98\x9c\xf0\x9f\x98\x9d'",0.0,"1,39E+18",Benangkusut31,0.0,Twitter for iPhone,0.0,[]
11/05/2021 04:35,b'@SridianaEva Kalo soal angka jgn ragukan mereka..\nPemilu..\nPenerima bansos..\nPositif covid..\n\nAbrakada..\xe2\x9c\xa8\xe2\x9c\xa8\xe2\x9c\xa8',0.0,"1,39E+18",lambesuwing,0.0,Twitter Web App,0.0,[]
05/05/2021 07:31,"b'@SridianaEva penerima bansos, insentif honorer, dll harus buat rekening baru, tambah repot dan zolim'",0.0,"1,39E+18",TitoJalu,0.0,Twitter for Android,0.0,[]
06/05/2021 13:58,b'@ssefnum Kalo kamu menerima kekuranganku aku gas...nanti aku kasih indomie bansos',0.0,"1,39E+18",JaehyunJakseI,0.0,Twitter for Android,0.0,[]
09/05/2021 11:43,"b'@SSwangga @muhammadiyah @febridiansyah @DKIJakarta @KPK_RI Dukung yg nangkap koruptor bansos, atau siapa pun, gak akan dibela orang berbuat salah.\n\nTp kenapa yg sebelah kanan jd loyo begitu berhadapan dg yg sebelah kiri? Pdhal korupsinya sangat jelas &amp",0.0,,,,,,
06/05/2021 16:04,b'@steffy_SYN @Antonrusdiyant4 @detikcom Apalagi yg tega nilep duit bansos....tega banget dah',0.0,"1,39E+18",terry_wahyono,0.0,Twitter for iPhone,0.0,[]
08/05/2021 04:34,b'@Stevaniehuangg @ayatabufathir Mamak bansos eh mensos kemana?\nKenapa negara gak hadir masalah begini?\nCariin kerjaan di @waskita_karya juga dong mak..',0.0,"1,39E+18",gusdureen,0.0,Twitter Web App,0.0,[]
05/05/2021 21:20,b'@Stevaniehuangg Duta Bansos yg mana orangnya...? \xf0\x9f\x98\x81',0.0,"1,39E+18",ogen_amat,0.0,Twitter for Android,0.0,[]
12/05/2021 16:24,b'@StopZholim @RachlanNashidik Rezam rezim antri Bansos paling Depan. Hasyu\xe2\x80\xa6',0.0,"1,39E+18",hsanrice,0.0,Twitter for iPhone,0.0,[]
12/05/2021 07:17,b'@stupididpid @UNSfess_ maklum hp bansos :(',0.0,"1,39E+18",AlfiansahBimo,0.0,Twitter for Android,0.0,[]
12/05/2021 04:16,"b'@sudahlahstik @revolutia Rezim bobrok. Bansos, BPJS, jiwasraya, asabri dikorupsi. Skrg org bener di KPK mau disingkirkan dgn segala cara. \n\nNgga mau dikritik dan dibilang salah, langsung nyuruh buzzer sebar fitnah dan membenarkan yg salah. \n\nSkrg memenuhi hak nakes aja tak bisa.'",0.0,"1,39E+18",_adityaiskandar,0.0,Twitter for Android,0.0,[]
05/05/2021 14:52,"b'@sudirmansaid @temponewsroom Asabri, Jiwasraya, benur, bansos dll..'",0.0,"1,39E+18",ghazi_saidmuh,0.0,Twitter for Android,0.0,[]
06/05/2021 09:22,b'@suherm17 @fadlizon Hahaaa...sampein soal etika lu itu ke koruptor terkhusus koruptor dana bansos',0.0,"1,39E+18",kaizen_golden,0.0,Twitter for Android,0.0,[]
10/05/2021 11:11,b'@sukaeskrimduren Ak nawarin vocer bansos',0.0,"1,39E+18",sabdaharry,0.0,Twitter for iPhone,0.0,[]
09/05/2021 05:58,b'@SulukMalam @pramonoanung Sptnya orang2 Partainya tmsuk si Anung sibuk:\n1. Ngurusin Masiku\n2. Korupsi Bansos biar ngk ke Madam\n3. Korupsi Kpla Daerah biar semua aman\n4. Ngurusin KPK yg d mau di Gembosi\n\nPartai wong cilik tp sing d urus bkn wong cilik.Ngurusin kepentingan dewe2 sap kareppe.\n\nTKA urusin woy',0.0,"1,39E+18",mastotoping,0.0,Twitter for iPhone,0.0,[]
10/05/2021 18:50,"b'@SumandoGaek @PutraWadapi Tas bansos, siapa saja yg terkait pengadaanya, sempet di sebut eee menghilang ???? https://t.co/S74uVSapb4'",0.0,"1,39E+18",Antoniobanserep,0.0,Twitter for Android,0.0,[]
09/05/2021 22:15,"b'@Sunarto96672711 @hnurwahid @PKSejahtera Bantu negeri? Emang ada apa di negeri ini? Korupsi bansos?\n\nMending lu nasehatin mereka, daripada lo nge twit di twitter'",0.0,"1,39E+18",GagalkanBuzzeRP,0.0,Twitter for Android,0.0,[]
11/05/2021 05:23,"b'@sungjkeist Akhirnya Bisa Temui Bos Bumiputera, Nasabah Dijanjikan Klaim Cair November 2020\n\nsemoga semua cepet selesai ya \njiwasraya,bansos,bpjs,bakrie life,kresna life https://t.co/VWkwuvFjz4'",0.0,"1,39E+18",masihada52,0.0,Twitter for Android,0.0,[]
07/05/2021 01:04,"b'@sunsingsuei Kalau niat mau meminimalisir, tutup gerbang kedatangan WNA, titik no debat.\nBukan melarang mudik/mengkarantina tanpa memberi bansos'",0.0,"1,39E+18",kri_tik_us,0.0,Twitter for Android,0.0,[]
05/05/2021 10:21,"b'@Supir_Tembak @Ternoda_ Bener bgt !! \xf0\x9f\xa5\xba\xf0\x9f\xa5\xba  bansos nya uda dipake karaoke dan hura2 pejabatnya...menyedihkan dan menjijikkan,makan uang bantuan! Ga tau malu mata duitan!*emosilagi\xf0\x9f\x99\x84\xf0\x9f\x98\xab'",0.0,"1,39E+18",mamadudut,0.0,Twitter for Android,0.0,[]
05/05/2021 10:22,b'@Supir_Tembak Ora ngarep Bansos :)',0.0,"1,39E+18",Ternoda_,0.0,Twitter for Android,0.0,[]
08/05/2021 20:14,b'@SusanHasana Segitu heboh bansos sm reset pin pdhl setiap harinya \xf0\x9f\x98\x86',0.0,"1,39E+18",dineolivia,0.0,Twitter for iPhone,0.0,[]
06/05/2021 13:35,b'@susilorafi @Ayiep_Ahm4d @Dennysiregar7 @KPK_RI Nglibas yg mau nyelsaikan kasus bansos?? Biar si mak lampir banteng gk tersentuh??!! Dasar bongblok pemuja #rezimKKNPerjuangan',0.0,"1,39E+18",Ibra_brahmana,0.0,Twitter for Android,0.0,['rezimKKNPerjuangan']
06/05/2021 23:06,b'@susiloyhu @bangZhack86 Orang lap udh biasa uang hsl krj utk mkn hari itu. Cm yg jd pengayom ga pd mikir. Bansos aja disikat. Ga peduli rakyat kelaparan &amp,0.0,,,,,,
10/05/2021 23:08,b'@susipudjiastuti @msaid_didu Bunuh maling bansos dan stek antigen bekas.. ... otomatis rakyat akn patuh pada prokes..',0.0,"1,39E+18",Sutrisn19549877,0.0,Twitter for Android,0.0,[]
07/05/2021 12:41,b'@susipudjiastuti Bu bagaimana cara daptar bansos',0.0,"1,39E+18",ArtaDin40546836,0.0,Twitter for Android,0.0,[]
10/05/2021 21:51,b'@susipudjiastuti Buk susi singapur dan Malaysia berani melakukan locdon karena mereka ada duit buat jamin rakyat nya ..indoneisa emang bisa sementara duit bansos aja di tilap',0.0,"1,39E+18",LukmanRahmawati,0.0,Twitter for Android,0.0,[]
11/05/2021 07:37,"b'@susipudjiastuti Kalau sejak awal di lokdon 1 bulan, mungkin masalah covid ini dah selesai. Eh, tapi  kalau selesai gak ada dana bansos yg bisa dikorupsi dong. Terus yg jual alat2 test itu pada kagak laku \xf0\x9f\xa4\xad'",0.0,"1,39E+18",AryantiRidwan,0.0,Twitter for Android,0.0,[]
10/05/2021 08:49,b'@susipudjiastuti Lagi pula klo nyumbang bus utk aksi damai 212 knpa?.....\nDaripada garong duit bansos rakyat miskin..',0.0,"1,39E+18",guepea212,0.0,Twitter for Android,0.0,[]
11/05/2021 15:20,b'@sutrisnotopan BuzzeRp bayaran madam Bansos\n\nDasar Bipan !!',0.0,"1,39E+18",FernandoSanch0,0.0,Twitter for Android,0.0,[]
10/05/2021 02:48,"b'@Suwarno51471735 @RachlanNashidik @jokowi Halo jiwasraya,  ASABRI,  BANSOS'",0.0,"1,39E+18",muhdirsolong99,0.0,Twitter for Android,0.0,[]
12/05/2021 04:00,"b'@suwito_abdullah @hasmibakhtiar Pak lurah mungkin sdg sibuk masak ktupat, opor, rendang ...kastengel dkk \xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\x98\x85..ga bisa dtg prundingan kpl negara ..sstt kapasitasnya cuma nyampe kpl keluarga \xf0\x9f\xa4\xa3\xf0\x9f\x98\x85. Kapasitas otak pa lurah ga nyampe utk urusan bginian &amp",0.0,,,,,,
